0.033998317,0.004900522,-0.189901341,0.216271133,-0.106407065,-0.055425026,-0.302113373,0.067607348,-0.070838395,0.105738557,-0.055425026,-0.790454403,0.01780426,-0.000583451,0.501862861,0.15077379,0.738577887,1.111738255,1.368597341,0.926411801,0.832340978,0.564703701,0.429229019,0.724148123,0.791373774,1.24707789,0.564703701,2.010415442,1.144070895,1.013392611,1.558968447,1.174942836,1.4,1,3.8,4.266666667,5.266666667,2.666666667,6.533333333,6.466666667,1.333333333,0.933333333,2.666666667,5.866666667,6.066666667,0.8,6.8,0.933333333,6.333333333,1.133333333,6.133333333,8.6,9.533333333,7.266666667,11.13333333,10.06666667,3.6,2.133333333,7.266666667,11,10.06666667,2.8,8.333333333,4.933333333,1
0.077728403,0.273171524,-0.211232834,1.457614588,0.270141732,0.346223825,0.559503296,0.608940049,-0.052045079,0.062792692,0.346223825,-0.132065633,0.476194757,-0.148864081,0.656455662,0.160630949,2.433374207,4.086083952,2.808720853,5.577917058,3.489344713,2.865069722,4.411066062,4.258619279,2.60962303,2.468017041,2.865069722,2.979709511,2.132539399,2.003193352,3.20924786,4.21716252,3.266666667,3.2,5.933333333,2.933333333,2.8,3.466666667,2.733333333,2.733333333,2.8,2.866666667,3.466666667,6.266666667,4.266666667,5.133333333,3.2,3.133333333,4.266666667,5.133333333,8.066666667,4.066666667,3.933333333,5.066666667,3.066666667,2.866666667,3.466666667,6.2,5.066666667,8.2,4.333333333,8.733333333,4.866666667,3.4,1
0.229892255,-0.066406838,-0.078445133,-0.927860873,-0.185563923,0.0233613,0.123920932,0.700380489,0.605839321,2.673346954,0.0233613,0.578172864,-0.749484243,0.291437983,-0.463703084,0.343926511,2.13760059,3.100412019,3.019382281,0.933351554,1.829439858,1.980659765,2.296243408,3.655148565,3.373915972,6.243061641,1.980659765,2.922284403,0.932438776,2.175727558,2.634817397,3.159341833,3.333333333,3.4,2.266666667,0.4,4,3,3.8,2.533333333,2.466666667,2.533333333,3,2,0.333333333,2,6.4,2.933333333,4.866666667,3.933333333,3.866666667,2.866666667,4.666666667,3.266666667,4.466666667,2.866666667,2.933333333,5.666666667,3.266666667,4.266666667,3.8,4.4,9.6,3.666666667,1
-2.502022301,-0.402978334,-0.042973614,-0.319481228,-0.840129012,0.414944017,-0.024565929,0.037331536,0.046531663,-0.451530698,0.414944017,0.291738688,-0.437516037,0.277025701,-0.712387638,-0.346768676,-0.074124202,0.647875954,0.900602056,0.693054239,0.316492906,1.03755043,1.659721969,0.605326507,0.679180486,0.274858026,1.03755043,0.859838349,0.202668049,1.015503296,-0.004985419,0.413520622,0.066666667,4.466666667,2.266666667,0.733333333,0.8,3.8,6.266666667,4.666666667,4.133333333,6.666666667,3.8,6.333333333,0.866666667,5.066666667,6.733333333,1,0.133333333,9,5.466666667,1.333333333,1.666666667,10.73333333,12.73333333,6.733333333,8.6,11.86666667,10.73333333,11.2,1.666666667,10.46666667,13.46666667,5.466666667,1
-0.545541687,0.139704805,0.542118949,-0.208326489,-0.329895676,-0.418199211,0.50380238,-0.008977058,-0.467670674,-0.647075307,-0.418199211,-0.289060844,-0.00084611,-0.14612145,0.784714129,-0.482548173,0.6540657,1.63610912,3.339130233,1.298678485,0.75169182,1.128944086,1.706643169,1.321234591,0.931794007,0.753785817,1.128944086,1.348138045,1.736483106,1.645656298,2.698002579,1.569002297,5.066666667,2.6,2.533333333,0.933333333,1.333333333,6.466666667,3.466666667,1.8,3.733333333,1.733333333,6.466666667,5.466666667,2.866666667,0.4,3.733333333,4,6.066666667,3.8,4.2,1.133333333,1.533333333,8,4.933333333,3.066666667,4,2.666666667,8,5.866666667,3.133333333,2.4,5.6,5.4,1
0.852102689,-0.846942261,-0.21660665,-0.638068965,-0.576018228,-0.547435993,-1.036546807,0.161460604,-0.54173575,-0.827307289,-0.547435993,-0.178681662,-0.11052216,0.204469603,-0.407647945,-0.995805032,2.306216323,1.152666618,2.85872068,0.59652676,0.480725071,1.799649642,0.296765462,2.116079203,3.186227764,1.344303081,1.799649642,1.235717475,1.203149278,1.461360172,1.149764181,0.972033682,3.8,3.4,0.266666667,6.866666667,1.266666667,0.2,1.266666667,5.533333333,3.4,3.266666667,0.2,0.266666667,0.266666667,4.2,3.333333333,3,4.333333333,4.466666667,3.333333333,7.666666667,1.6,2.6,2.133333333,7.466666667,3.533333333,3.333333333,2.6,1.266666667,2.2,5.733333333,4.666666667,5.533333333,1
-0.222022767,0.166676067,0.447152605,-0.059582844,0.082630575,0.009580004,0.18472873,-0.285403256,0.117284877,-0.013925961,0.009580004,0.309306173,-0.335847244,-0.172193547,-0.345127213,0.209347574,0.759889596,1.635777051,1.340330713,0.851927954,1.257157995,0.922740907,1.305331575,0.677893797,1.183432167,1.088440323,0.922740907,2.028024808,0.757018947,0.701327609,0.662469467,1.7622404,0.933333333,4.266666667,4.733333333,4.8,4.066666667,4.733333333,4,0.266666667,4.133333333,4.133333333,4.733333333,4.733333333,6.333333333,6.866666667,0.6,0.533333333,2.866666667,8.066666667,9.133333333,7.8,8.333333333,9.066666667,7.866666667,5.6,8.866666667,8.2,9.066666667,10.4,9.4,10.13333333,6,6.266666667,1
-0.139749026,0.326869228,0.015428518,0.411025763,-0.071127053,0.286975054,-0.258034119,0.175974036,0.533496617,0.872860545,0.286975054,-1.574683102,-0.307542545,0.146791603,0.299699963,0.669496436,0.587583103,1.253629273,1.72721654,1.945143294,1.020104487,1.115408195,0.605504951,1.286392736,1.445562192,2.012212398,1.115408195,0.128058376,0.562885417,1.195718996,1.282111695,2.113480166,3.666666667,1.666666667,2.4,1.933333333,0.066666667,2.6,2.6,2.533333333,1.533333333,1.933333333,2.6,0.466666667,5.533333333,3.133333333,6.666666667,2.666666667,5.4,3.6,3.6,2.133333333,3.133333333,3.333333333,5.466666667,4.866666667,3.333333333,4.466666667,3.333333333,2.333333333,8.6,3.8,9.4,3.4,1
-0.527845233,-0.896078433,-1.244419231,-0.244231369,-0.855017902,0.57233688,-0.231664249,-0.043817312,-0.050080549,-0.678960739,0.57233688,0.476981206,-0.180811808,1.296840903,-0.161400706,-0.69929095,0.733747445,1.126341309,0.580930811,1.951462808,0.609875625,2.840621901,1.032274383,1.77799088,2.08106438,0.919308408,2.840621901,3.032660492,1.803297701,3.404806672,2.572117632,1.449278756,1.733333333,4.8,3.066666667,2.733333333,0.333333333,5.666666667,5.333333333,0.133333333,5.333333333,2.8,5.666666667,2.666666667,2.333333333,2.4,2.533333333,5.6,5.333333333,8.133333333,4.266666667,3.6,2.133333333,7.933333333,9.133333333,5.066666667,6.933333333,4.6,7.933333333,7.8,5.2,2.933333333,6.133333333,9.333333333,1
-0.229154814,0.327505428,0.040400895,-0.03466862,-0.4172663,0.247604513,0.451289705,0.11947993,0.035749881,0.097501659,0.247604513,0.139116076,-0.047357909,-0.238391705,0.406443575,0.12709048,0.520364965,2.06056271,2.093082708,1.606869811,0.638077739,1.790064583,2.470273483,1.498493013,1.252409095,1.560061432,1.790064583,1.018089466,0.978684599,0.78021598,2.556181809,1.847507393,1.6,7,6.2,6.933333333,2.066666667,6.866666667,6.266666667,6.133333333,6.2,6.133333333,6.866666667,6.266666667,7,0.666666667,6.933333333,6.2,1.866666667,8,10.6,10.06666667,6.666666667,12.06666667,11.4,7.266666667,7.133333333,9.6,12.06666667,10.86666667,11.93333333,4.4,11.73333333,7.2,1
1.781924891,3.906575845,-1.589567889,2.675212533,6.769109281,0.169479356,9.581230228,-0.972002131,-1.176633342,0.552218581,0.169479356,-0.886009119,4.164513313,-0.971982713,1.857971009,2.646141094,3.927650283,8.082331542,0.622811982,4.710746789,9.883247494,2.233480122,19.37443983,2.009982706,2.351031249,2.05172525,2.233480122,2.714775818,7.410331636,1.117423783,5.311782199,6.943665069,0.8,1.8,1.933333333,2,2,2.266666667,1.866666667,0.2,0.4,5.8,2.266666667,0.2,5.333333333,3.733333333,0.466666667,1.933333333,4.6,7.733333333,3.133333333,7.533333333,6.266666667,4.6,5.266666667,1.733333333,0.8,7,4.6,0.4,7.133333333,9.866666667,6.333333333,2.933333333,2
0.766034609,1.742169127,0.14533048,3.113607355,2.048475295,0.719814905,1.790057692,0.856062753,1.554674112,1.159791377,0.719814905,1.590254657,1.035624793,-0.817007915,1.288609684,2.017834779,2.454322846,3.789582025,2.083763678,6.972230845,4.381230788,2.337568209,3.638283419,3.096487257,3.567567748,3.134206608,2.337568209,5.740471777,4.56454659,1.092622226,3.541965762,4.400323544,0.4,5.466666667,0.333333333,5.333333333,5.4,2.866666667,1.866666667,5.6,0.533333333,2.933333333,2.866666667,0.2,5.266666667,5.266666667,2.6,5.4,1.066666667,9.4,1.333333333,11.93333333,10.26666667,8.6,3.133333333,6.066666667,4.133333333,5,8.6,1.266666667,9.666666667,11.13333333,5.8,10,2
0.14990789,1.959081162,-0.789383791,0.701335029,3.375248018,-0.414229422,1.641050067,-1.635612789,-0.646643864,-1.000801459,-0.414229422,-1.157838577,2.535891959,-1.100465016,0.053250721,0.393821249,3.06728486,4.940902538,2.038657875,3.708063642,7.324036659,1.265305005,8.9092683,1.048786823,1.946107512,1.575040143,1.265305005,0.627167952,6.661703206,1.501851552,1.872916309,4.131513367,2.133333333,1.533333333,6,2.866666667,3,2,1.6,0.133333333,7,2.666666667,2,0.266666667,2.733333333,0.266666667,2.666666667,0.533333333,2.466666667,1.733333333,10,4.733333333,5.333333333,5.266666667,4.133333333,4.4,9.733333333,3.333333333,5.266666667,0.333333333,4.866666667,4.266666667,7.533333333,1,2
0.870390245,2.889943376,-0.705600828,2.072197559,2.386670509,0.501517019,1.861999757,0.509780045,-0.251824617,1.40073306,0.501517019,-1.066150139,2.746974798,-1.605110663,-0.307300467,2.579113324,4.557155971,7.164132736,1.198983213,4.47469408,5.908623456,2.310928432,7.686124326,4.556465012,5.490409475,7.531502453,2.310928432,0.412860481,5.816392247,0.478644265,3.016630114,7.575286017,0.4,3.533333333,0.066666667,4.733333333,5.6,6,3.6,3.666666667,4.266666667,6.866666667,6,0.266666667,3.066666667,0.133333333,6.733333333,3.4,1.866666667,8.133333333,3.466666667,9.933333333,6.333333333,12.33333333,10.06666667,8.933333333,10.93333333,10.06666667,12.33333333,1.6,6.6,1.4,12.06666667,10.06666667,2
0.329428532,3.227876151,-1.082084992,2.092407874,1.839207366,0.307342875,2.223550819,0.539069571,1.369096951,2.009685418,0.307342875,-0.122992307,-0.336891279,-0.440400319,1.033911833,1.705341292,1.927785565,6.85993165,2.744461829,4.581388396,3.181713518,2.245207633,5.47417955,2.597424438,5.438370618,5.790163933,2.245207633,6.734511356,1.610089664,1.544702395,3.744505689,4.571632844,3.266666667,3.933333333,0.266666667,2.4,0.4,4,2.066666667,3.466666667,3.733333333,3.733333333,4,0.266666667,0.333333333,3.2,3.533333333,4,6.533333333,5.2,0.733333333,2.533333333,2.6,5.133333333,5.066666667,5.133333333,3.933333333,3.933333333,5.133333333,3.333333333,3.4,5.266666667,4.4,6.666666667,2
