-0.050228166,-0.272412251,-0.136977426,0.211700135,-0.114505545,0.864135268,-0.145574564,1.111214319,-0.802907635,-0.750233799,0.178436597,-0.644188699,0.308930401,-0.341349269,0.494097229,0.625170604,0.474060106,1.376664781,-0.3277992,-0.256806101,-0.241843425,-0.210382594,1.70126943,0.963436102,2.439063935,2.476230027,1.538145563,5.564385199,0.902787604,3.85057347,1.027237723,0.832498385,1.197532165,0.863219567,2.308094526,0.956351121,1.708372019,2.242008495,1.855309939,4.300565232,0.439357033,1.347032012,1.326624697,1.469853211,6.866666667,6.333333333,6.2,2.533333333,1.066666667,6.733333333,4.866666667,4.533333333,6.666666667,6.066666667,3.666666667,0.733333333,5.466666667,5,5.2,5.133333333,6.8,3.066666667,4.466666667,5.266666667,2,4.933333333,7,6.533333333,6.266666667,2.733333333,1.266666667,6.866666667,5.066666667,4.6,6.8,6.133333333,3.866666667,0.866666667,5.666666667,5.133333333,5.333333333,5.2,7,3.266666667,4.533333333,5.4,2.066666667,5,1
-0.004173618,-0.146107265,-2.51352361,0.472590177,0.096356939,0.382741486,0.084735947,-1.03080342,-0.214392291,-0.602004863,-0.063551445,-0.357662466,-0.10782297,0.193391086,0.134570949,-0.111690398,0.353800097,0.241593586,-0.013681635,-0.27992495,-0.253003595,-0.364210362,0.357637711,0.343279867,-0.40983712,1.927340948,0.755507925,2.889857645,0.680801603,0.275645777,1.391031788,0.678497374,0.790940143,0.51924186,1.058558319,1.034231132,1.183661138,1.243278252,1.143443163,1.903479705,0.555589916,1.167794577,0.434320506,1.238447594,5.066666667,5.8,0.066666667,2.533333333,4.666666667,5.4,1.933333333,0.066666667,2.933333333,0.066666667,2.866666667,3.2,0.666666667,5.533333333,5.533333333,5.666666667,6.133333333,2.8,2,4.866666667,2.333333333,5.266666667,5.4,7.4,0.933333333,3.8,5.666666667,6.2,2.2,0.866666667,3.6,1,3.133333333,4.066666667,1.4,7,5.933333333,6.8,7.666666667,4.066666667,3.533333333,5.866666667,3,5.333333333,1
0.052281207,-0.047903672,0.657317793,-0.27795906,-0.139530045,0.555837557,0.049601791,-0.434071665,0.906892058,0.257690564,-0.365771784,0.612064009,-0.465687533,0.442681678,-0.160050759,-0.317912078,0.058643509,-1.01224757,-0.041059394,-0.581329594,-0.138977223,0.195381655,0.335989693,0.465346386,3.429640986,0.745621454,0.30728287,2.082365471,0.622257456,0.063445425,1.941854709,0.773144309,0.021762997,1.471582021,0.396466519,1.101258389,1.021906338,1.170525218,0.606390623,0.230237518,0.355913734,0.204600576,0.289294747,0.898226385,5.266666667,6.133333333,4.266666667,0.466666667,4.066666667,2.066666667,1.666666667,0.133333333,2.266666667,1,1.8,0.8,3.933333333,0.333333333,4.866666667,0.066666667,1.066666667,4.933333333,0.4,5.333333333,1.066666667,3.133333333,6.4,7.533333333,5.133333333,0.533333333,5.733333333,3,2.866666667,1.333333333,2.933333333,2.066666667,2.866666667,2.6,4.266666667,0.933333333,5.133333333,0.133333333,2.2,6.533333333,1.933333333,5.4,1.533333333,4.933333333,1
-0.108351737,0.258831813,-0.33118957,-0.142861812,0.277963154,-0.309084527,0.269936311,-0.574098724,-0.10098507,0.231113441,0.1976367,0.404830245,0.063087212,0.854661137,0.351110754,-0.244367597,-0.013591527,-0.683304849,-0.308928871,-0.331217145,-0.123457278,0.990893253,0.34932719,0.843305264,2.551688977,2.070893625,1.80385581,2.259238623,0.961658687,2.803955185,1.506652305,1.466831171,1.534874622,1.403088328,1.542770351,2.388946924,2.811732037,1.888044582,1.060976853,1.29977349,0.151620123,1.020683072,0.724194181,3.291640398,4.2,0.666666667,3.533333333,0.533333333,6.2,6.533333333,1.733333333,7,6.466666667,5.2,3.933333333,0.6,7,0.333333333,0.6,0.133333333,5,7,0.8,5.266666667,0.733333333,0.8,5.333333333,0.8,6.266666667,3.4,8.2,7.466666667,1.8,7.733333333,9.2,5.6,4.8,1.133333333,9.666666667,2.8,1.2,1.266666667,6.266666667,9.866666667,2.4,7.866666667,1.466666667,0.933333333,1
0.090292759,0.876916189,-0.489458988,-0.261680951,-0.157291734,-1.416555973,-0.449879457,-2.117491363,-2.209968972,-1.370035144,-1.026497814,3.789861779,-2.783668122,1.300930391,-0.742362799,-3.236659262,0.19369558,-1.907278176,0.657889027,-0.657484717,-0.280555456,-0.635643169,0.735301682,2.19022447,0.294230171,1.259661671,0.725097816,0.174111558,0.659981844,1.368680875,0.245929755,0.356722651,0.336483003,7.218336481,0.446602678,2.894321373,1.091902932,-0.108232766,0.995998875,-0.308786305,1.871017888,0.315823465,0.498772086,1.501227871,3.066666667,0.533333333,0.6,1.133333333,4.266666667,0.2,0.4,0.066666667,0.066666667,0.466666667,0.066666667,2.066666667,0.8,0.4,0.666666667,0.066666667,0.8,0.333333333,6.933333333,0.133333333,7,0.733333333,4.4,3.266666667,3.533333333,1.666666667,5.133333333,0.533333333,1.2,0.266666667,4,4.4,0.333333333,3.266666667,0.866666667,2.133333333,1,0.933333333,4.666666667,1,7.333333333,1.2,10.26666667,3.866666667,1
-0.143288918,-0.289119907,0.123153543,0.227139542,-0.494276818,1.332227765,-1.079951447,-0.238904039,-1.185758775,0.892443889,-0.407583194,0.410434635,1.050846556,-0.232210517,0.278768444,-0.010151117,-0.051776529,-0.019775443,0.111185804,1.086441201,0.07003546,0.267456287,0.7588641,1.124520755,2.750466497,2.263536057,0.942100622,5.674949223,0.170939437,5.520755465,1.935584484,2.548665285,1.383743952,2.244805708,5.536230455,1.672877989,2.146530793,3.513777617,1.81889669,3.568167675,1.519989658,4.390799185,1.32268335,3.2779357,5.2,5.8,2.933333333,4.533333333,1.133333333,5.733333333,2.333333333,5.6,0.933333333,6.533333333,3.733333333,1.466666667,5.866666667,4.466666667,2.466666667,5.866666667,0.066666667,2.466666667,4.533333333,5.2,4.666666667,5.8,6.533333333,6.733333333,3.466666667,5.6,1.8,6.466666667,4.2,6.533333333,2.266666667,7.733333333,5.066666667,2.933333333,7.066666667,5.866666667,2.933333333,7.133333333,0.133333333,3.266666667,6.4,6.666666667,6.133333333,6.533333333,1
0.109288955,-0.009376193,-0.438931119,0.009945975,-0.295687831,-0.464730732,0.040984439,-1.594775795,0.258443221,-0.049939856,0.212820224,0.586716281,-2.273952017,-0.006785786,-0.218269129,-1.617196111,0.246384026,-0.439408615,0.233324681,-0.025895875,0.154337384,-0.176171267,0.369021299,0.47160497,3.056932612,0.675151674,-0.028061179,0.208198668,0.566914355,-0.644646201,1.862532667,0.513932089,0.663125832,1.875659713,-0.413495896,0.934919215,0.359671413,-0.29885062,0.946483522,0.824475732,0.733327171,1.251979617,0.619216458,0.961727321,6.266666667,0.333333333,6.466666667,3.933333333,0.466666667,2.866666667,1.666666667,0.2,6.8,4.933333333,4.333333333,0.666666667,0.133333333,0.466666667,5,0.133333333,3.4,1.933333333,3,6.466666667,6.6,0.733333333,6.6,0.8,7.2,4.2,0.866666667,3.666666667,2.4,0.4,7.066666667,5.6,5,1.133333333,0.8,0.8,5.4,0.2,4.066666667,2.2,3.733333333,7.066666667,6.8,1.066666667,1
-0.023785669,-0.434241887,0.56743902,-0.222756533,0.065590615,-0.249610036,0.045791434,-0.19872152,0.539576172,-0.250044448,0.111415062,-0.117215075,-2.116940188,-0.394761843,-0.919807325,-1.450624271,0.121667164,0.343678271,-0.052567968,0.600002836,0.117011844,-0.668901484,0.311967605,0.182091535,5.423964306,0.585869824,0.846132363,1.861624175,0.630542215,0.441022926,3.187476748,0.416764819,1.001357534,0.862827422,-0.935920373,0.571939513,-0.063448259,-0.106074253,1.095235271,2.160169811,0.34116104,5.834877997,0.795012339,0.124928848,2.866666667,6.066666667,2.866666667,0.133333333,5.733333333,6.133333333,1.466666667,2.266666667,3.333333333,0.266666667,6.2,1.133333333,0.133333333,0.2,0.066666667,2.533333333,6.133333333,5.533333333,5.8,2.933333333,2.8,0.333333333,3.733333333,9.333333333,3.8,0.266666667,9.4,9.733333333,3.733333333,5.733333333,4.333333333,2.266666667,6.533333333,2.466666667,3.266666667,3.2,0.6,2.6,9.733333333,9.466666667,9.466666667,3.6,3.133333333,0.4,1
-0.037705988,-0.515777223,0.041513193,-0.374949137,0.391822582,0.342832243,-0.207896833,2.195514402,-0.142381528,-0.411268474,0.486121522,0.436491292,-0.131562164,0.611133936,0.028523064,-1.271163603,-0.602507452,2.678549003,-0.170669158,-0.239819471,-0.031462508,0.043615452,0.53700359,0.383643437,1.341484367,2.357075985,2.424872068,5.92621744,0.761305822,8.612757565,1.767171267,0.899765234,1.620723343,2.404999249,2.008528659,1.845940997,1.950702234,-0.073894,0.37047602,10.54641327,0.70355534,3.559489162,1.091023298,1.94412928,4.333333333,5.733333333,4,1.4,1.8,2.666666667,1.333333333,1.866666667,1.733333333,1.133333333,0.933333333,5.666666667,3.266666667,4,1.8,4.066666667,0.866666667,1.8,2.066666667,3.733333333,2.933333333,3,4.8,7.2,5.4,4.066666667,1.933333333,3.2,3.4,2,3.133333333,2.333333333,3.4,7.6,3.533333333,4.6,4.266666667,5.866666667,2.466666667,1.866666667,3.666666667,3.8,5.2,4.666666667,1
0.088582552,-0.22403539,-0.227832773,-0.931839809,-0.548227177,-0.15458445,0.196181046,-0.238823246,-0.019245921,-0.605317746,0.176055015,-1.302493796,0.005567454,0.267591227,-0.388231557,-0.093305569,0.083484347,-0.10816025,-0.506559829,0.017594828,-0.236324546,0.111181999,0.645844093,1.902966708,0.631016559,0.664131331,0.764549465,1.796329419,0.968388301,0.872157838,3.375413546,0.611264411,1.232853652,0.298425568,0.66334789,2.126054934,2.829026613,1.796540688,1.898626792,0.737350025,0.2768408,1.061724856,0.885163499,2.3480096,6.4,2.866666667,0.6,3.666666667,2.933333333,2.466666667,0.6,4.6,2.666666667,0.733333333,2.6,2.733333333,5.333333333,2.866666667,2.8,2.666666667,2.8,2.066666667,0.066666667,0.733333333,0.8,2.8,6.533333333,3.533333333,0.8,3.866666667,3,2.733333333,0.733333333,5.2,3.266666667,1,2.933333333,3.4,5.8,3.533333333,2.866666667,3.266666667,3.333333333,2.733333333,0.733333333,0.8,1.2,3.066666667,1
