0.137067781,0.088777084,0.197880962,0.100994106,-0.430975075,0.01266273,-0.039918304,0.082275805,-0.136888703,0.130466253,0.013378334,-0.024202806,-0.366011108,0.078471019,-0.318083808,0.08205143,0.479353341,-0.038593041,0.136338637,-0.078696018,0.030132533,0.682534978,0.61240429,0.867518664,0.534714874,0.034885437,0.238624345,0.130671591,0.301249708,0.992564442,0.325528733,0.309331308,0.295181562,0.060800305,0.405026726,0.102403074,0.362018141,0.78029654,0.253507953,0.428945173,0.170777551,0.178219342,2.2,0.6,2.666666667,2.133333333,0.4,5.8,4,4.133333333,0.666666667,4.866666667,0.6,2.066666667,0.733333333,2.066666667,1.666666667,6.733333333,0.533333333,2.133333333,6.2,0.733333333,5.4,2.733333333,1,4.666666667,3.866666667,0.533333333,10,6.666666667,8.133333333,1.133333333,6.8,1.133333333,2.533333333,1.333333333,3.133333333,2.666666667,10.66666667,4.733333333,3.266666667,10.06666667,1.4,5.466666667,1
0.103124759,0.607045754,0.193001403,0.225618983,-0.34867475,-0.413868724,0.028192929,0.252859188,0.253293619,0.267993106,0.281390265,0.425628529,0.075438961,-0.004222528,-0.05514833,-0.014393828,0.72998076,0.130160729,0.059913436,0.177253791,0.063667005,0.460513891,1.13063161,1.263148161,0.543977348,0.382177139,-0.088584011,0.399402984,0.838765854,1.03319376,0.866778636,0.745022422,0.9354025,0.476629602,0.779956556,0.385471062,0.311951253,1.54404401,0.385387406,0.479000669,0.6501029,0.599465899,2.4,0.533333333,0.4,2.333333333,0.4,6.6,6.266666667,4.066666667,1.533333333,2.266666667,5.666666667,5.6,4.666666667,0.466666667,2.2,5.6,2.733333333,2.933333333,5.733333333,2.666666667,0.4,2.733333333,2.466666667,0.466666667,2.533333333,0.6,10.86666667,9.2,6,1.8,4.333333333,7.8,9.666666667,6.6,0.8,2.266666667,8.733333333,4.4,5.733333333,9.6,3.466666667,0.866666667,1
0.17870807,0.314418505,0.739778449,0.110199381,-0.155201006,-0.150523355,-0.774061562,0.081464459,-0.122967155,0.33495928,0.063553245,0.074606684,0.166089113,0.006546323,0.079384345,0.140349885,0.828753349,0.104469285,0.146642667,0.003880405,0.132270455,0.655872997,1.172982001,2.829944014,0.611604696,0.255590286,0.267974169,-0.123156156,1.217286234,0.441539265,1.207867829,0.461034618,0.933735392,0.561946051,0.566001585,0.736187584,0.470008226,2.272026867,0.473195281,0.919627853,0.479123797,0.677401035,0.466666667,2,2.866666667,4.733333333,0.4,0.133333333,6.666666667,4.466666667,0.466666667,2.866666667,0.6,2,2.466666667,0.466666667,0.4,5.4,2,4.733333333,6.4,3.066666667,2,3.4,2.6,4.533333333,8.8,0.466666667,5.8,12.93333333,8.933333333,0.866666667,7.133333333,4.533333333,4.4,4.6,0.666666667,0.6,9.666666667,6.466666667,9.666666667,12.06666667,6.2,3.933333333,1
0.20269759,0.319326478,0.59334702,0.161860432,-0.126275655,-0.507274854,-0.450219485,-0.320133133,0.051998214,0.196509279,0.345330861,-0.057474006,0.073690344,-0.190073969,0.22556435,0.171156116,0.458006453,0.181622803,0.406924369,0.064473529,0.027081358,0.709449408,1.391847207,1.991855783,0.97685494,0.438414377,0.221311615,0.410108336,0.730446784,0.654952954,1.557228088,0.87069766,0.632853726,0.491473856,0.407133036,0.674024954,0.957295193,2.321663827,0.609927882,3.169751904,0.450253144,0.862861977,0.533333333,0.733333333,0.533333333,0.6,0.666666667,0.333333333,4.933333333,6.2,0.533333333,0.533333333,2.133333333,0.533333333,2.266666667,0.533333333,6.866666667,0.266666667,0.666666667,0.733333333,6.133333333,0.6,6.266666667,3.6,1.933333333,1.266666667,1.2,0.8,5.466666667,10.73333333,12.13333333,1.466666667,1.266666667,6.333333333,1,5.666666667,1.733333333,10.26666667,4.866666667,1.466666667,4.266666667,12.66666667,5.6,11.2,1
0.052197162,0.098201565,-1.419057137,-0.577879636,-0.239110041,0.020111215,0.107429161,0.121135155,0.026222475,-0.423660327,0.149771151,-1.117456556,-0.123452493,-0.424825195,-0.112941943,0.378681314,-0.709661846,-0.224099345,0.48349198,0.279402487,0.23938974,0.785486863,1.140867268,-0.05997658,0.331417382,0.148582991,0.5454217,0.887472199,1.218335054,0.465122991,0.489391615,0.559498333,-0.21817532,0.323188484,0.269958632,0.205967942,1.836686424,0.257200597,0.091274064,2.395046175,1.120019898,0.988960241,0.733333333,2.2,2.2,0.266666667,0.2,1.666666667,6.933333333,6.8,2.133333333,2.133333333,3.066666667,0.266666667,2.2,0.333333333,1.2,6.8,0.266666667,2.133333333,6.8,0.933333333,6.933333333,2.266666667,2.333333333,3.733333333,1.866666667,1.733333333,6.133333333,13,11.4,4.066666667,3.8,9.133333333,1.8,3.933333333,1.866666667,1.8,12.13333333,1.8,2.666666667,12.13333333,7.266666667,8.4,1
0.484829708,0.331701572,1.21377823,0.208137303,-0.346374206,0.060662834,0.077793024,0.172735964,0.618960248,-0.119689494,0.068883416,-1.014152071,1.315678235,0.000380245,-0.643642375,0.086476928,0.951999551,0.401733424,0.631705817,0.690949109,0.886861194,1.529363136,1.942548232,3.796099065,1.840366008,1.287687569,1.139399737,1.028095343,4.547785371,1.742608335,1.516497846,1.637541746,3.124950705,2.573508537,1.918631393,0.858375044,2.269715715,3.174349366,1.152385507,3.869443192,1.851909215,3.799816957,4.133333333,0.533333333,6.2,6.133333333,2.066666667,4.666666667,6.6,6.6,0.666666667,2.733333333,4.2,6.866666667,5.666666667,1.866666667,3.266666667,5.733333333,2.533333333,2.066666667,6.066666667,2.533333333,5.6,5.133333333,2.866666667,6.933333333,8.066666667,4.266666667,6,8.866666667,8.466666667,0.8,4.8,5.2,9.533333333,5.866666667,4.6,3.466666667,5.866666667,5.2,4.6,8.466666667,5.333333333,6.666666667,1
0.910700506,0.581704863,-0.135671396,-0.267573082,0.213177249,-0.541644244,-0.499442425,-1.631107595,1.763865411,0.504176416,0.235410791,0.034010273,0.423632974,-0.944504917,0.425521006,-0.243394945,-0.274293078,0.819222166,-1.04503944,0.549584469,-0.581721968,2.537581395,1.672993902,0.840706249,0.417984015,1.422741529,0.385160657,0.107636206,-0.207009815,3.045394678,1.613009776,1.232094571,1.044891477,1.693688074,-0.131131465,1.306353425,0.717343855,0.668837206,1.391495272,-0.397254865,1.121464158,-0.201944839,6.866666667,3.466666667,4.4,6.8,1,6.2,0.066666667,0.066666667,3.4,0.466666667,0.866666667,4.333333333,1.4,0.866666667,0.333333333,0.066666667,0.466666667,3.266666667,0.533333333,0.933333333,0.133333333,7,3.666666667,4.6,6.933333333,1.133333333,6.4,0.133333333,0.2,3.6,0.533333333,1.066666667,4.533333333,1.6,1,0.4,0.133333333,0.666666667,3.4,0.666666667,1.133333333,0.333333333,1
-0.036665226,1.472144102,3.699672789,0.348107471,0.333257934,-0.564385863,0.1583862,0.10444825,0.197210232,1.224627171,0.388677215,3.184140046,0.508405458,0.838467367,0.396445025,-0.043800058,1.767943139,0.14297372,-0.714275887,0.408760957,-0.393409264,0.58621407,2.345163573,6.577881548,1.426908569,1.036603473,0.225001276,0.942881008,2.11267569,0.77338816,3.638487627,1.190947957,7.049102229,1.248970103,1.714430809,1.061667889,1.108660372,3.477524016,0.871426242,0.265775016,1.32153682,0.684540879,2.333333333,2.733333333,2.6,2.6,2.4,0.066666667,1.466666667,6.933333333,2.4,2.533333333,2.533333333,2.6,2.333333333,2.333333333,2.466666667,5.8,2.6,2.6,5.8,2.533333333,0.333333333,2.466666667,7.466666667,5.133333333,6.4,6.066666667,2.6,2,10.46666667,5.466666667,4,6.466666667,4.8,4.466666667,6.933333333,3.733333333,9.533333333,3.6,4.133333333,9.466666667,6.266666667,3.866666667,1
0.157810486,0.2289723,0.05038488,0.094285251,0.01225338,-0.255784833,-0.078208917,-0.585561701,0.22845392,0.420362392,0.134497315,0.116770668,0.303946428,-0.256863158,0.316800707,-0.227328861,0.176811814,0.09606898,-0.718559798,1.22487442,0.097732119,0.613127006,0.738886554,0.970884172,0.459705151,0.311463902,0.199973225,0.653658161,0.091536638,0.606624828,1.056279473,0.620471653,1.711348613,0.959347889,0.062070135,0.743829038,0.584610809,1.174814623,0.368271189,0.58711401,2.473193637,1.216956006,2.133333333,2.133333333,6.533333333,0.733333333,5.133333333,5.8,1.933333333,0.133333333,0.6,5.466666667,5.066666667,5.466666667,2.066666667,5.333333333,2.066666667,7,4.933333333,0.733333333,7,0.933333333,6.466666667,2.466666667,3.333333333,9.6,2.2,8.266666667,9.733333333,2.4,0.533333333,0.866666667,7.933333333,7.6,8.933333333,2.666666667,8.2,4.333333333,11.6,7.6,3.933333333,11.73333333,2.6,11.26666667,1
0.046181079,0.108510721,0.447870256,0.255708115,-0.138322677,0.577225026,0.148292009,0.228612455,0.486414284,-0.032474665,-0.164588695,0.569674322,0.411899249,-0.14616413,0.048975964,-0.631308061,-0.72796528,-0.080550148,-1.617247796,0.031690112,0.014222226,0.403797227,0.649564412,1.385673426,0.823795277,0.177117215,1.293217368,0.597823538,1.259521019,1.189536998,0.741235508,0.346033531,1.624977333,0.885110648,0.133485093,0.903884323,-0.141153425,-0.234760578,0.323691297,-0.795801062,0.56446903,0.754985328,2.666666667,2.266666667,6.6,3.133333333,0.533333333,4.4,6.533333333,6,3,3,3.533333333,2.4,6.8,3.066666667,1.933333333,0.8,3,3.133333333,0.066666667,2.466666667,5.066666667,3.466666667,3.133333333,9,6.533333333,4.533333333,5.133333333,10.13333333,10.4,5.2,3.466666667,4.066666667,3.266666667,9.8,3.933333333,2.533333333,3.866666667,3.4,3.733333333,2.6,5.2,7.666666667,1
