-0.293438004,-0.020261967,-0.087849211,-0.275527442,-0.552867666,-0.15669665,-0.411402965,-0.282071924,-0.200157006,-0.012951545,-0.294304371,-0.35335189,-0.111911085,-0.468990735,-0.479748717,-0.53979884,-0.362477226,0.458470734,-0.12559906,-0.122888552,-0.059714603,0.170997426,0.250053988,0.032580017,-0.058118752,0.219529449,-0.050644097,0.087800299,0.190073178,0.352820731,0.252776448,2.678724615,0.217840251,-0.140447828,-0.21346593,1.086519116,0.415028598,0.94192142,0.322143033,0.299445904,0.666666667,1.866666667,1.266666667,0.866666667,0.066666667,5.866666667,0.733333333,1.133333333,0.266666667,0.066666667,0.466666667,4.6,2.133333333,3.466666667,1.333333333,4.866666667,0.666666667,0.933333333,5.133333333,3.533333333,0.733333333,8.133333333,1.533333333,1,0.133333333,11.2,0.866666667,1.466666667,0.333333333,0.4,1.466666667,9.133333333,6.733333333,6.333333333,2.066666667,7.266666667,0.733333333,2.666666667,9.6,6.733333333,1
0.178602914,-0.657584118,0.107082033,0.747142585,-0.072021953,-0.093356182,0.037332608,1.020008315,0.055969027,0.422111864,-0.628460253,-2.923725302,-0.407705108,-0.443794999,0.14249586,-0.237482819,1.215971972,0.372285612,0.477222574,-0.328057075,1.102668353,0.604944942,1.554440676,1.529251756,0.572249882,1.523323711,0.600259908,1.996910591,1.137548445,1.640315223,0.605383871,-0.287293586,0.516266441,1.082457714,1.013434866,4.712319123,7.155754388,0.949785785,1.586046967,1.399812067,3.866666667,3.466666667,3.8,0.733333333,0.4,2.266666667,0.933333333,3.066666667,4.666666667,3.666666667,0.2,0.066666667,2.266666667,3.8,6.6,2.6,4.933333333,1.066666667,4,3.6,5.133333333,3.733333333,4.733333333,2.866666667,1.066666667,2.333333333,3.266666667,3.733333333,6.533333333,4.933333333,1.2,3.066666667,2.333333333,6.866666667,7.6,3.266666667,7.133333333,1.6,5.066666667,5.866666667,1
-0.1307673,0.117751036,0.003763415,-0.347180417,-0.046536214,-0.341715779,0.11316817,-0.358877198,0.076588683,-0.513731429,-0.169451822,0.876378161,-0.089107814,-0.619608617,0.109334504,-0.937578648,-0.94944656,0.738615388,-0.478112373,-0.511262616,0.574509867,0.942263904,1.278749328,1.524630735,1.034576325,0.992787817,0.98813986,1.294317908,1.095130179,0.59442789,0.798481493,3.210574388,0.626492513,2.108758183,1.703213378,1.902256887,2.436260029,1.436797262,1.032551288,0.618919243,4,0.4,6.133333333,4.266666667,3.8,4.933333333,0.4,2.733333333,6.2,5.4,4.866666667,0.6,3.533333333,4.133333333,1.933333333,4.266666667,4.466666667,1.4,4.666666667,5.6,4.266666667,1.666666667,6.2,4.733333333,3.866666667,6.133333333,1.133333333,2.866666667,8.533333333,7.066666667,5.866666667,0.733333333,4.933333333,4.666666667,3.133333333,4.733333333,6.866666667,2.533333333,6.933333333,8.333333333,1
0.128256884,0.034261532,0.342792285,0.021126177,-0.08873008,-0.008908606,0.407120678,-0.732948607,-0.377296196,-0.022388344,-0.002930874,-1.276940903,-0.024252431,-0.944626041,-0.150696528,-0.855893897,1.297365521,-0.878754849,-0.289651795,-0.376380702,1.761979118,6.236551805,1.598183395,2.498332225,2.406155297,2.576257608,2.283149582,3.071267329,2.198144055,4.232930215,2.368151141,1.81511001,3.503922016,0.742127152,3.141003183,4.423429684,5.973487401,1.974757425,1.152277797,2.302872459,6.466666667,4.133333333,5.8,5.6,3.533333333,6,0.8,5.666666667,6.2,6.133333333,0.533333333,3.133333333,3.733333333,0.933333333,0.066666667,4.733333333,6,4.066666667,2.333333333,6.266666667,7,4.733333333,6.4,6.133333333,3.6,6.533333333,1.2,6,6.466666667,6.533333333,1.066666667,3.4,4.2,1.133333333,0.6,5.2,6.333333333,4.4,2.4,6.533333333,1
0.856947351,-0.450351525,1.001662737,1.446700571,0.163229911,-0.102725696,0.499844681,2.216210198,0.079697312,0.120148319,0.222715806,-2.512192308,-0.481607342,-0.128046567,0.827427709,0.395732902,4.865857761,0.168357204,0.181609498,0.46161569,2.495879454,3.312841231,2.651587974,2.747946626,1.476794284,1.932054689,2.137896687,3.675046384,1.784438231,1.084027772,1.81331265,5.730908511,1.081799578,5.908622823,3.600349162,3.681716572,6.752447172,1.939227084,2.970224202,2.251891044,0.333333333,6.266666667,0.866666667,0.2,2.266666667,2.666666667,0.8,0.533333333,0.333333333,1,5.4,4.533333333,0.066666667,4.6,4.4,4.533333333,1.733333333,1.133333333,4.666666667,4.466666667,1.133333333,10.2,3,1.6,5.466666667,5.266666667,2.333333333,1.866666667,1.8,2.6,7.733333333,8.733333333,2.733333333,10.46666667,9.4,9.333333333,7,1.933333333,8.733333333,6.133333333,1
0.143354387,0.617173203,-0.280996017,-0.236902756,-0.105589904,-0.362581864,0.077770537,0.204036016,0.045917237,-0.437954216,0.159667336,0.613057812,0.093228975,-0.0764973,-0.155660737,-0.440710072,-0.860760528,0.136389438,-1.774822847,0.042106391,1.129049799,2.044975169,0.970126893,1.343268839,1.548837963,1.393523161,1.160004333,1.519879209,0.845004691,0.673774817,1.212704364,4.90058649,0.896897995,1.358481825,1.938150142,3.562797001,0.548786859,0.990870194,-0.90612471,1.697739864,1.6,0.066666667,5.4,3.2,6.933333333,4.266666667,4.733333333,2.133333333,0.266666667,4.333333333,7,0.133333333,2.666666667,6.866666667,3.866666667,5,0.2,4.8,1.4,4.2,3.066666667,3.533333333,8.133333333,4.8,12.4,6.866666667,10.13333333,4,2.266666667,6.266666667,11.46666667,5.533333333,4.333333333,12,6.933333333,8.733333333,2,8.6,1.6,8.733333333,1
-0.155179764,0.726717016,-0.099204605,-0.621264684,-0.262197106,0.08243165,0.140448931,-0.327957141,-0.064727436,-0.157044578,0.162474785,-0.613044418,-0.182785287,0.248195742,-0.028235938,1.016842963,-0.683408029,0.796990292,-0.065036508,0.210768714,0.517667186,1.862587585,0.550072883,0.03115237,1.047031013,0.892290396,0.799263739,0.35055002,0.620519923,1.1862294,1.189170426,1.941359889,0.432972309,1.195190433,0.925977879,2.539080005,0.296378714,2.511109771,0.729470095,1.227552017,3.733333333,0.533333333,3.666666667,0.8,6.466666667,6.733333333,3.266666667,3,3.133333333,5.866666667,6.133333333,5.866666667,6.066666667,6.4,0.133333333,0.066666667,2.333333333,4.266666667,0.066666667,6.533333333,4.266666667,1.866666667,4.533333333,3.266666667,9.4,9,3.666666667,3.4,3.533333333,8.866666667,9.266666667,7.933333333,9.266666667,8.133333333,1.8,0.266666667,2.533333333,6.4,2.266666667,8.733333333,1
0.134024374,-0.298097161,-0.14416647,0.13557153,-0.362005271,-0.375952851,-0.278466406,0.034816555,-0.095123911,1.138118913,-0.102262437,-0.271849932,0.18064094,0.237538014,-0.099383509,0.267651044,1.027782288,0.258626142,-0.153448903,-0.568983451,1.782970012,0.949098749,0.800964084,1.645298118,1.499065793,2.366706084,0.913589242,2.69413409,1.370840522,3.349486292,0.641822138,3.907562883,1.438906953,2.052002232,1.193314868,1.81118878,3.43215952,1.801130544,1.765151009,1.656466323,5.8,2.733333333,6.733333333,6.8,4.333333333,5.133333333,5.466666667,6.8,5.333333333,0.133333333,0.333333333,3.733333333,5.466666667,4.333333333,5.8,4,6.733333333,5.733333333,6.333333333,5.466666667,5.933333333,3.4,7.8,6.933333333,5.266666667,5.2,5.6,7.066666667,5.8,0.266666667,0.4,4.6,5.666666667,4.8,6.933333333,4.8,6.866666667,7,7.333333333,5.666666667,1
-0.136327698,-0.301420234,-0.186193906,-0.367378285,-0.062929845,0.003837031,-0.15209809,-0.25407724,-0.011108087,-0.241597543,0.0004928,-1.266099449,-0.058243299,-0.291512437,0.13207182,-0.106548841,-0.596423139,0.742262776,-0.84802184,-0.010374829,0.556973019,1.93372686,0.826764399,1.256691113,0.67827641,1.105841378,1.047509906,0.605411864,0.666192196,0.378866522,0.973580162,1.29675029,0.426185397,0.996731342,0.991431803,2.000810282,1.424443448,1.470926132,-0.095792231,0.925302114,5.266666667,5,3.866666667,6.866666667,2.866666667,5.866666667,7,7,2.333333333,0.333333333,6.466666667,4.866666667,5.533333333,5.933333333,5.8,6.666666667,3.333333333,1.933333333,0.2,5.8,7.066666667,6,5.133333333,8.466666667,3.066666667,7.666666667,7.6,8.266666667,4.066666667,2,7.8,5.733333333,7.2,7.333333333,6.933333333,8.066666667,4.8,3.133333333,0.4,6.8,1
-0.523497978,-0.054486032,-0.755016008,-0.996619297,0.063469043,0.325631447,0.116650259,-0.590629315,-0.454361579,-0.256731529,-0.707037397,-0.434285402,0.11220212,-0.354925548,-0.517673666,0.33390133,-1.244732334,-1.212850266,0.364921466,-0.377217714,0.686874753,2.878999537,0.610756025,0.687756484,1.150742941,4.778302018,1.494542715,1.318301674,1.294576769,2.174684586,0.442943733,5.676832626,1.495457177,6.697454688,1.48053271,10.0174655,0.713404169,1.696113583,1.55384526,2.990065673,1.466666667,5.266666667,0.066666667,0.066666667,6.466666667,5.866666667,5.533333333,6.866666667,5.8,6.533333333,6.866666667,4.533333333,0.933333333,5.866666667,6,6.4,0.266666667,5.333333333,0.133333333,5.933333333,5.733333333,8,0.133333333,2.666666667,10.93333333,10.2,9.933333333,12.4,11,6.733333333,11.86666667,9.4,6.333333333,10.93333333,10.73333333,11.73333333,2.133333333,9.733333333,2.6,10.2,1
