-0.057494156,-0.427058492,-0.389464912,0.056668897,0.227171669,0.699764857,0.081764639,0.356638488,-1.063137553,-0.856946348,-0.064349817,-0.356337077,-0.0624953,-0.436600103,-0.058401547,0.361693683,0.354199425,1.468741413,-0.229302141,-0.344005285,-0.168746014,-0.67051502,-0.192586839,-0.319278177,-0.614042089,0.240787992,-0.64448324,-0.951180515,0.034545609,1.524955403,-0.783354463,-1.121132711,0.293027838,-0.658609951,-0.443042626,-0.053178694,0.590883067,0.071612302,0.457435034,1.105471491,-0.260757269,-0.413249622,-0.415303071,-0.464295413,1.70126943,0.963436102,2.439063935,2.476230027,1.538145563,5.564385199,0.902787604,3.85057347,1.027237723,0.832498385,1.197532165,0.863219567,2.308094526,0.956351121,1.708372019,2.242008495,1.855309939,4.300565232,0.439357033,1.347032012,1.326624697,1.469853211,6.866666667,6.333333333,6.2,2.533333333,1.066666667,6.733333333,4.866666667,4.533333333,6.666666667,6.066666667,3.666666667,0.733333333,5.466666667,5,5.2,5.133333333,6.8,3.066666667,4.466666667,5.266666667,2,4.933333333,7,6.533333333,6.266666667,2.733333333,1.266666667,6.866666667,5.066666667,4.6,6.8,6.133333333,3.866666667,0.866666667,5.666666667,5.133333333,5.333333333,5.2,7,3.266666667,4.533333333,5.4,2.066666667,5,1
0.013944275,-0.236870102,-2.090793694,0.202160965,0.092336713,-0.45847496,0.201603984,-0.567934408,-0.737564588,-0.154736535,-0.042052649,-0.457330166,0.156095347,0.156268494,0.010509876,-0.164586886,0.054965624,0.258849051,-0.032860025,-0.781643449,-0.469398194,-0.567784984,-0.001875438,-0.202629576,-2.583202676,0.40057722,0.098370006,0.963239264,0.086886986,-1.130982094,0.002339534,-0.826463602,-0.087642072,-0.141800377,-0.363854517,0.155577919,0.191323302,-0.380190538,0.364913021,0.365875738,0.01347714,-0.237821858,-0.24319748,-0.484115742,0.357637711,0.343279867,-0.40983712,1.927340948,0.755507925,2.889857645,0.680801603,0.275645777,1.391031788,0.678497374,0.790940143,0.51924186,1.058558319,1.034231132,1.183661138,1.243278252,1.143443163,1.903479705,0.555589916,1.167794577,0.434320506,1.238447594,5.066666667,5.8,0.066666667,2.533333333,4.666666667,5.4,1.933333333,0.066666667,2.933333333,0.066666667,2.866666667,3.2,0.666666667,5.533333333,5.533333333,5.666666667,6.133333333,2.8,2,4.866666667,2.333333333,5.266666667,5.4,7.4,0.933333333,3.8,5.666666667,6.2,2.2,0.866666667,3.6,1,3.133333333,4.066666667,1.4,7,5.933333333,6.8,7.666666667,4.066666667,3.533333333,5.866666667,3,5.333333333,1
0.014216814,-0.10968452,0.008346662,-0.17466653,-0.218442161,0.183953731,0.208881133,-0.258261718,0.398622538,0.27173667,-0.339973543,1.079614736,-0.578008414,0.585214682,-0.324979061,-0.061402922,0.137362166,-1.355287431,0.106092674,-0.700943368,-0.224129661,-0.11734424,0.039513286,0.041676596,1.257847766,-0.194647333,-0.002329191,1.191636973,-0.095202152,-0.393255679,0.91022764,0.368445817,-0.389229257,0.530536979,-0.139715065,0.315025352,0.197408716,0.284523282,-0.147265022,-1.041388419,-0.17011554,-0.464883119,-0.149012818,0.622369452,0.335989693,0.465346386,3.429640986,0.745621454,0.30728287,2.082365471,0.622257456,0.063445425,1.941854709,0.773144309,0.021762997,1.471582021,0.396466519,1.101258389,1.021906338,1.170525218,0.606390623,0.230237518,0.355913734,0.204600576,0.289294747,0.898226385,5.266666667,6.133333333,4.266666667,0.466666667,4.066666667,2.066666667,1.666666667,0.133333333,2.266666667,1,1.8,0.8,3.933333333,0.333333333,4.866666667,0.066666667,1.066666667,4.933333333,0.4,5.333333333,1.066666667,3.133333333,6.4,7.533333333,5.133333333,0.533333333,5.733333333,3,2.866666667,1.333333333,2.933333333,2.066666667,2.866666667,2.6,4.266666667,0.933333333,5.133333333,0.133333333,2.2,6.533333333,1.933333333,5.4,1.533333333,4.933333333,1
-0.084533213,0.34430756,-0.846697502,0.47268633,0.557072634,-0.775264392,0.190034119,-0.816983552,-0.402052531,0.153397586,-0.334241863,0.693549394,-0.244413683,1.090615474,1.178092622,0.734086566,0.203208505,-0.324440847,-0.1912482,-0.45887961,-0.063940791,1.806196807,-0.094411699,0.243622406,0.251601483,-0.441124517,-0.144784959,-0.004067727,0.268258877,-0.53346342,0.063282556,0.408455792,0.685135227,0.332527141,0.009982865,0.468429801,-0.003179589,-0.815394858,-0.029840967,-0.751232541,-0.328402905,-0.210734871,-0.111035179,0.748754374,0.34932719,0.843305264,2.551688977,2.070893625,1.80385581,2.259238623,0.961658687,2.803955185,1.506652305,1.466831171,1.534874622,1.403088328,1.542770351,2.388946924,2.811732037,1.888044582,1.060976853,1.29977349,0.151620123,1.020683072,0.724194181,3.291640398,4.2,0.666666667,3.533333333,0.533333333,6.2,6.533333333,1.733333333,7,6.466666667,5.2,3.933333333,0.6,7,0.333333333,0.6,0.133333333,5,7,0.8,5.266666667,0.733333333,0.8,5.333333333,0.8,6.266666667,3.4,8.2,7.466666667,1.8,7.733333333,9.2,5.6,4.8,1.133333333,9.666666667,2.8,1.2,1.266666667,6.266666667,9.866666667,2.4,7.866666667,1.466666667,0.933333333,1
0.074731693,1.336208749,-0.299183973,-0.23864351,-0.210094037,-1.096990383,-0.222485067,-0.42656321,-2.063026318,-0.976174843,-0.68563356,4.377833152,-0.473921694,1.840574993,0.137316629,-2.248220867,0.457437188,-1.086695118,0.233537217,-0.411198249,-0.289138377,0.165686303,0.215793013,0.642344687,-0.639714264,-0.186061282,0.10647767,-1.201025608,-0.498638165,-2.655806263,-2.50901738,-1.670430992,-1.062800113,3.928685377,-3.640752633,1.524311541,-1.271630527,-3.536467649,0.028984504,-2.115904101,0.858186065,-0.70908203,-0.307973766,-1.032211257,0.735301682,2.19022447,0.294230171,1.259661671,0.725097816,0.174111558,0.659981844,1.368680875,0.245929755,0.356722651,0.336483003,7.218336481,0.446602678,2.894321373,1.091902932,-0.108232766,0.995998875,-0.308786305,1.871017888,0.315823465,0.498772086,1.501227871,3.066666667,0.533333333,0.6,1.133333333,4.266666667,0.2,0.4,0.066666667,0.066666667,0.466666667,0.066666667,2.066666667,0.8,0.4,0.666666667,0.066666667,0.8,0.333333333,6.933333333,0.133333333,7,0.733333333,4.4,3.266666667,3.533333333,1.666666667,5.133333333,0.533333333,1.2,0.266666667,4,4.4,0.333333333,3.266666667,0.866666667,2.133333333,1,0.933333333,4.666666667,1,7.333333333,1.2,10.26666667,3.866666667,1
-0.033752774,-0.389992032,-0.249565914,-0.232149105,-0.33267692,0.43731505,-0.862763705,-0.976649269,-0.359783608,0.669036519,-0.243556166,1.186249213,-0.768654076,-0.118720858,-0.215321498,-0.511938341,0.238005926,-0.771548351,0.113990949,-0.193593703,0.070427164,0.571923551,-0.178893352,-0.410333897,0.418681002,0.52815469,-0.626098351,0.659671139,-1.113156051,-1.002085317,-1.442149107,0.874108022,-0.320512495,0.242064347,1.25570116,-0.304820759,0.616988918,-0.431239075,-0.139529487,-0.147321422,0.169402648,1.988197976,0.164715199,-0.15103681,0.7588641,1.124520755,2.750466497,2.263536057,0.942100622,5.674949223,0.170939437,5.520755465,1.935584484,2.548665285,1.383743952,2.244805708,5.536230455,1.672877989,2.146530793,3.513777617,1.81889669,3.568167675,1.519989658,4.390799185,1.32268335,3.2779357,5.2,5.8,2.933333333,4.533333333,1.133333333,5.733333333,2.333333333,5.6,0.933333333,6.533333333,3.733333333,1.466666667,5.866666667,4.466666667,2.466666667,5.866666667,0.066666667,2.466666667,4.533333333,5.2,4.666666667,5.8,6.533333333,6.733333333,3.466666667,5.6,1.8,6.466666667,4.2,6.533333333,2.266666667,7.733333333,5.066666667,2.933333333,7.066666667,5.866666667,2.933333333,7.133333333,0.133333333,3.266666667,6.4,6.666666667,6.133333333,6.533333333,1
0.112494495,-0.033501684,-0.69909224,-0.074772956,-0.27794617,-0.75637555,0.073062485,-1.186837466,-0.207234658,-0.049990072,0.115710794,1.174323009,-1.60187963,0.230732529,-0.271375143,-1.1562416,0.063923498,-0.313751306,0.155272225,-0.258531359,-0.099127088,0.212181946,0.081812828,-0.040998967,-0.753776843,0.141697441,-0.324086156,-0.282217706,0.125875042,-1.782378843,0.455726069,-0.030080913,0.322674872,0.367407726,-2.611202974,-0.104372577,-0.149518585,-1.84911363,0.551390335,-0.7640838,0.290462101,0.011401407,0.242267009,-0.59805137,0.369021299,0.47160497,3.056932612,0.675151674,-0.028061179,0.208198668,0.566914355,-0.644646201,1.862532667,0.513932089,0.663125832,1.875659713,-0.413495896,0.934919215,0.359671413,-0.29885062,0.946483522,0.824475732,0.733327171,1.251979617,0.619216458,0.961727321,6.266666667,0.333333333,6.466666667,3.933333333,0.466666667,2.866666667,1.666666667,0.2,6.8,4.933333333,4.333333333,0.666666667,0.133333333,0.466666667,5,0.133333333,3.4,1.933333333,3,6.466666667,6.6,0.733333333,6.6,0.8,7.2,4.2,0.866666667,3.666666667,2.4,0.4,7.066666667,5.6,5,1.133333333,0.8,0.8,5.4,0.2,4.066666667,2.2,3.733333333,7.066666667,6.8,1.066666667,1
-0.049452325,-0.480406129,-0.544060553,-0.091216148,0.0004996,-0.570036569,0.120677411,-0.26049148,-0.294673449,-0.175490911,-0.268109847,0.217900956,-1.768290705,-0.240073788,-0.804730152,-1.188033647,-0.064091691,-0.360168189,-0.094570373,-0.312032194,0.005727695,-0.461222794,0.008539202,-0.495003441,1.935545593,-0.316372217,-0.078649994,-0.430735783,0.01682425,-0.364369806,1.214369223,-0.343728669,0.279056662,-0.203741696,-2.543876816,-0.4671264,-1.054825923,-1.592323073,0.086799816,-0.060329012,-0.041219803,1.500334399,0.139088626,-0.600485145,0.311967605,0.182091535,5.423964306,0.585869824,0.846132363,1.861624175,0.630542215,0.441022926,3.187476748,0.416764819,1.001357534,0.862827422,-0.935920373,0.571939513,-0.063448259,-0.106074253,1.095235271,2.160169811,0.34116104,5.834877997,0.795012339,0.124928848,2.866666667,6.066666667,2.866666667,0.133333333,5.733333333,6.133333333,1.466666667,2.266666667,3.333333333,0.266666667,6.2,1.133333333,0.133333333,0.2,0.066666667,2.533333333,6.133333333,5.533333333,5.8,2.933333333,2.8,0.333333333,3.733333333,9.333333333,3.8,0.266666667,9.4,9.733333333,3.733333333,5.733333333,4.333333333,2.266666667,6.533333333,2.466666667,3.266666667,3.2,0.6,2.6,9.733333333,9.466666667,9.466666667,3.6,3.133333333,0.4,1
-0.050413947,-0.3333507,-0.026330211,-0.192215267,0.595995009,-0.589777394,0.189064669,0.790751044,0.459128236,0.062977706,0.515532199,0.253006353,-0.47779159,0.51309048,0.117799672,-1.317802673,-0.363234105,2.384487468,0.016560139,-0.78816878,0.014097795,0.310499485,-0.021726329,-0.555821516,0.175743955,-0.466436835,0.482787779,0.888251937,-0.478748294,2.716498338,-0.580600477,-0.649269838,0.429203696,0.146746733,0.457596178,0.828234962,-0.151742732,-1.051487642,-0.930702923,2.953122627,-0.299306697,0.539143688,-0.056192171,-0.027983462,0.53700359,0.383643437,1.341484367,2.357075985,2.424872068,5.92621744,0.761305822,8.612757565,1.767171267,0.899765234,1.620723343,2.404999249,2.008528659,1.845940997,1.950702234,-0.073894,0.37047602,10.54641327,0.70355534,3.559489162,1.091023298,1.94412928,4.333333333,5.733333333,4,1.4,1.8,2.666666667,1.333333333,1.866666667,1.733333333,1.133333333,0.933333333,5.666666667,3.266666667,4,1.8,4.066666667,0.866666667,1.8,2.066666667,3.733333333,2.933333333,3,4.8,7.2,5.4,4.066666667,1.933333333,3.2,3.4,2,3.133333333,2.333333333,3.4,7.6,3.533333333,4.6,4.266666667,5.866666667,2.466666667,1.866666667,3.666666667,3.8,5.2,4.666666667,1
0.089810488,-0.077789069,-0.056881549,-0.845592225,-0.398992334,-0.177877781,0.379848506,-0.459619506,0.237699466,-0.132089771,-0.041335978,-0.773134401,0.101686615,0.39276991,-0.677795069,-0.136275461,-0.037876739,-0.05354015,-0.453692766,0.185459119,-0.204432039,-0.711378673,0.095131203,0.076704218,-0.350744493,-0.63086533,-0.340860341,-0.10506106,-0.110219948,-0.165595129,-0.173257949,-0.570222681,-0.034256155,-1.264739007,-0.071058395,0.243909022,-0.15671415,0.016447528,0.165847784,-0.130988732,-0.315576728,-0.130568434,-0.001481707,0.451712725,0.645844093,1.902966708,0.631016559,0.664131331,0.764549465,1.796329419,0.968388301,0.872157838,3.375413546,0.611264411,1.232853652,0.298425568,0.66334789,2.126054934,2.829026613,1.796540688,1.898626792,0.737350025,0.2768408,1.061724856,0.885163499,2.3480096,6.4,2.866666667,0.6,3.666666667,2.933333333,2.466666667,0.6,4.6,2.666666667,0.733333333,2.6,2.733333333,5.333333333,2.866666667,2.8,2.666666667,2.8,2.066666667,0.066666667,0.733333333,0.8,2.8,6.533333333,3.533333333,0.8,3.866666667,3,2.733333333,0.733333333,5.2,3.266666667,1,2.933333333,3.4,5.8,3.533333333,2.866666667,3.266666667,3.333333333,2.733333333,0.733333333,0.8,1.2,3.066666667,1
