-0.119996791,0.051416329,-0.33730059,-0.251114865,0.31347865,0.066941152,-0.093139123,-0.287680075,0.138730669,-0.098653607,-0.003656657,0.027484472,-0.095883248,-0.065285767,0.222014465,-0.232018537,0.562634928,0.041192694,-0.172165915,0.097015931,0.072958615,0.019203014,-0.03176615,-0.146121676,-0.045630831,-0.447889283,-0.059540406,-0.610417663,-0.734941616,0.029917899,-0.025344421,0.100226793,-0.611306162,0.381981434,0.277217124,0.141128072,-0.692031032,-0.771383714,0.621620544,-0.81909982,-0.892042631,-0.012659777,-1.579361269,-2.332379849,-0.061728168,0.593407528,0.315292926,-2.206403024,-0.31905417,0.166516226,0.258158712,0.731348397,-0.027467042,0.352157201,1.478939725,1.661320969,0.900242013,0.211897886,1.775441341,2.459372251,1.227561734,1.191394393,0.250182254,4.532821453,0.817987249,0.275651445,1.092652437,1.263029621,0.785862885,0.633687733,1.360401736,0.92934879,0.83088736,0.485203976,0.596175309,0.8,0.8,2.8,0.333333333,0.266666667,2.6,6.133333333,2.733333333,6.266666667,5.266666667,5.266666667,2.666666667,0.333333333,5.733333333,1.133333333,0.266666667,0.533333333,0.333333333,0.266666667,5.133333333,5.133333333,2.466666667,0.266666667,6.8,3.8,0.933333333,1.333333333,4.866666667,0.4,2.4,4.4,10,4.8,11.6,7.2,8.866666667,4.266666667,0.6,11.66666667,1.8,0.933333333,2.066666667,0.733333333,1.333333333,7.333333333,10.2,5.266666667,0.4,6.866666667,4.733333333,1
0.101235518,-0.162561374,-0.310489938,-0.271162972,0.219929822,0.268158861,0.113022708,0.158960307,0.253567438,0.539996902,0.109694362,0.322894471,-0.316082253,0.006378211,-0.512209885,-0.692258927,-1.048216514,-0.661557841,-0.630881919,-0.303329468,0.297402506,-0.013833559,-2.681656873,0.341098443,0.14777457,-0.017758757,0.421120958,0.00079273,0.336866743,0.046768486,-0.143303935,0.109223905,-0.018210862,-0.450587372,-0.12061251,-0.23759576,0.897594581,1.156935296,-0.562033486,1.299052149,0.901384394,0.984470279,2.421014651,1.271014975,0.203211713,-0.055413274,-1.042813114,-2.040802281,0.400743914,0.375526835,0.773457114,3.595792428,0.767978116,1.174049885,1.048781984,1.07087249,0.813924795,0.85092998,0.975809824,1.218374929,0.815883904,3.257110109,1.921950016,1.480911672,3.869925096,3.76495622,2.275193763,4.238309398,2.279675391,0.908685183,0.910698572,0.867472469,-0.255756158,1.797716276,1.12864392,6.933333333,6.533333333,3.6,3.8,0.6,4.933333333,6.933333333,1.333333333,0.6,0.866666667,0.466666667,7,3.733333333,5.8,6.866666667,3.2,3.2,3.266666667,6.733333333,3.333333333,1.733333333,6.266666667,7,6.866666667,3.866666667,7.066666667,6.666666667,3.666666667,3.866666667,0.733333333,5,7.066666667,1.4,0.666666667,1,0.533333333,7.066666667,3.8,5.866666667,7,3.333333333,3.266666667,3.333333333,6.8,3.466666667,1.8,6.4,7.133333333,6.933333333,3.933333333,1
0.722229629,-0.507428525,-0.272623444,0.632381653,0.608093778,1.264279696,0.713332724,1.082514734,1.808235017,2.053883029,0.582189825,0.977912667,-1.384613379,1.390985968,-1.74011192,-1.611901757,-0.25319663,-2.250508196,-1.837258059,0.431203253,0.42538125,0.997509019,-2.414408178,0.085764742,0.23578114,0.560979855,-0.971799677,-0.402933776,1.049778969,-0.42709888,-1.367991033,-0.474662024,-0.730277189,1.980338522,0.336114703,-0.340637527,-0.691594772,-2.159755336,-0.080299238,-3.245385205,-1.844177013,-0.869592757,-3.456952091,-4.665255873,-0.821238708,-1.122428191,-0.749342262,-3.198205336,-1.048666426,0.267637203,2.009631538,0.132266085,0.742154658,2.078979908,2.502002409,2.994399386,1.702520186,2.227524233,3.271045572,3.818292061,2.645368319,2.652746255,-0.217991994,5.87221697,-0.929569852,0.606304002,1.75173736,-0.552491287,-0.558399728,1.933883182,1.794503957,1.816079091,-0.063508593,1.306700844,0.986623145,2.266666667,2.066666667,0.333333333,2.666666667,0.133333333,0.4,0.4,0.733333333,2,1.066666667,2.266666667,0.133333333,0.066666667,2.2,0.2,6.6,4.6,0.133333333,0.066666667,2.266666667,1.133333333,2.066666667,7,0.133333333,0.4,4.6,6.6,2.8,4.533333333,2.066666667,0.466666667,0.933333333,0.8,2.533333333,1.2,2.4,0.2,2.066666667,2.4,4.666666667,11.06666667,7.2,4.866666667,0.133333333,2.333333333,1.2,2.133333333,11.8,1.2,3.133333333,1
-0.038421476,0.046331606,-0.165836513,0.024145923,0.054455196,-0.121143347,0.217773033,0.032501539,0.388929585,0.461661722,0.068934759,0.169069218,-0.783518377,0.868480798,-0.506826399,-0.921850754,0.131030605,-1.416752982,-0.84025786,-0.132030593,0.051806171,0.369889442,-0.225162969,0.057955651,-0.18276171,0.155903084,-0.087234816,-0.380524241,0.42795162,-0.109305347,-0.514560331,-0.519420535,-0.557870345,0.989157902,1.894656339,0.291281224,0.083765148,-1.903074113,2.4775334,-1.97805775,-2.220013384,0.212544583,-3.424652498,-2.474120496,-0.36995228,-0.154776442,-0.91937986,-0.661165749,0.205061664,-0.272035788,0.647377695,0.444171486,0.211089689,0.777387029,0.37384101,0.482248594,0.457662214,0.400625442,1.390761061,2.981222521,1.162796637,0.724957577,-0.312322693,4.244294993,-0.030084823,-0.128883104,1.247651632,-0.526953964,-0.004155146,0.595513653,0.526386792,0.898785093,0.407140331,0.614561413,0.231380267,3.666666667,6.4,5.066666667,4,0.533333333,2.4,0.533333333,0.733333333,4.133333333,3.733333333,2.533333333,6.8,0.266666667,3.666666667,0.133333333,1.4,5.533333333,0.066666667,0.066666667,2.466666667,2.533333333,1.2,6.733333333,4.333333333,6.866666667,4.266666667,7.933333333,6.6,6.266666667,1.933333333,5.266666667,2,2.733333333,6.6,6.6,2.933333333,9.666666667,3.466666667,4.4,3.4,4.2,6,3.2,0.466666667,2.866666667,5.2,4.533333333,9.6,4.933333333,10.26666667,1
0.035986548,0.69372366,0.46721228,-0.032065864,0.243054375,0.383053601,0.382766167,-0.121077818,0.534182457,0.088406394,0.205643155,-0.081614611,-0.091694624,0.166525964,0.020083995,-0.200174812,-1.493821062,0.047578759,-0.135792297,0.148666449,-0.463875384,-0.117734425,-0.519914796,-0.03600672,-0.330237112,0.012375264,-0.706496038,0.211751733,-0.867596527,-0.155969655,-0.132136046,0.141685525,-1.027697059,0.110383478,0.0944368,-0.115724521,-0.673429426,0.864426073,-0.725888828,1.419027428,0.446569139,-1.257471051,0.761484885,0.202367444,0.70974688,-0.207385685,0.423205109,-0.254831627,-0.066697431,-0.530269484,0.704046923,2.537155017,1.122994394,0.45741401,2.261898204,2.516172,0.927217602,1.154677712,1.309619213,1.503233338,0.988639453,0.730740114,1.620317108,0.926641516,2.637181826,1.704561958,0.345799908,1.39348246,1.284979744,1.260428312,0.524875327,1.106523421,2.602994594,1.108394049,0.470673556,1.8,1,1.4,0.933333333,5.866666667,5.866666667,6.4,1,0.866666667,6.666666667,1.4,1.8,5.133333333,1.733333333,3.266666667,5.2,7,6.066666667,5.4,3.266666667,3.266666667,4,6.133333333,5.4,2,3.6,1.066666667,6.4,1.333333333,10.6,9.8,8.066666667,1.466666667,3.066666667,10.53333333,6.333333333,7,6.666666667,2.6,6.8,10.13333333,12.26666667,8.2,8.466666667,5.266666667,4.466666667,7.066666667,9.733333333,8.2,2.066666667,1
0.241947951,-0.235396493,0.116209173,-0.336441578,-0.854773144,-0.494123623,-0.30142677,-0.213998121,-0.309431636,-0.156365649,0.073650204,-0.076036353,-0.414768539,0.694419052,0.317483283,0.428135309,-0.089638247,-0.432667818,0.263155754,-0.112494553,-0.016784404,1.798749864,-0.354954795,-0.583327236,-0.192004079,0.291569466,0.149449749,0.347405101,0.309922017,-0.492173051,0.147269163,-0.412298275,0.391450717,0.17801062,0.370140415,0.040270621,0.275290387,-0.637710677,0.814065491,-0.031992435,0.484158626,0.222726788,-0.717981544,0.549633684,0.077906928,0.096417016,1.357870199,-0.090488745,-0.283448257,0.01248705,0.976701408,1.311239717,1.359565291,1.613924548,0.911344596,1.584619855,0.345462142,1.228532572,0.926867152,1.98815297,0.951820626,1.58611859,0.749802546,2.050147923,0.985128058,1.570390354,1.029000181,0.693433948,2.081594872,1.24366109,0.781050847,2.6147121,1.221539396,1.134160891,1.133540511,1.666666667,3.133333333,2.8,6.333333333,2.8,2.733333333,4.333333333,2.733333333,2.8,6.066666667,5.666666667,2.8,1.8,5.4,1.866666667,3.933333333,1.933333333,4.066666667,1.6,4.933333333,6.533333333,2.4,7,6.066666667,6.8,3.066666667,4.866666667,3.133333333,10.33333333,3.533333333,5.666666667,7.666666667,6.8,4.6,9.666666667,8.733333333,6.866666667,1.933333333,8.2,2.266666667,6.466666667,3.4,4.133333333,4,7.866666667,11.13333333,5.933333333,9.733333333,11.13333333,8.2,1
0.14189943,0.396283695,-0.0024818,0.268332795,0.34623756,0.214111621,0.12707012,0.498503272,0.575941694,0.108539518,0.039167759,0.04109166,-1.321375056,0.482158744,-1.271110912,-1.295067961,0.242158734,-1.792666688,-0.73722133,0.060469451,-0.035505322,0.192401768,0.519555325,0.135351664,-0.075962921,0.159127832,-0.18664009,-0.079802016,0.347614252,0.074293113,0.053717507,0.089831769,0.235710837,0.412272653,0.048392815,-0.039380343,-0.017330772,-1.539604517,0.558272329,-1.497544729,-1.177168406,0.144553971,-2.11667975,-0.903046484,-0.227792677,0.019812635,0.520001516,0.612116379,0.107664269,-0.138609131,0.561276061,1.038960115,0.360505306,0.728028404,0.680719736,0.738583168,0.378131348,1.121181891,0.862162665,0.597754518,0.38666086,0.712681589,-0.693388386,0.761895487,-0.444728852,-0.186023451,1.123306306,-1.027277475,-0.135343969,0.45880279,0.299645746,0.875422137,1.788386306,0.579130594,0.413246614,6.333333333,0.533333333,0.933333333,4.266666667,0.866666667,0.866666667,3.466666667,1.266666667,0.933333333,0.8,1.2,2.866666667,0.2,3.533333333,0.066666667,2.8,6.6,0.066666667,2.8,1.2,2.2,4,5,6.333333333,5.2,6.866666667,0.6,1.466666667,4.533333333,0.933333333,1.4,3.933333333,1.4,1.333333333,1.533333333,1.866666667,3.266666667,0.466666667,4.066666667,0.266666667,2.866666667,6.8,0.4,2.866666667,1.8,2.333333333,4.666666667,5.533333333,6.6,5.266666667,1
-0.073136708,-0.188559942,-0.153786907,0.00429392,-0.06335626,-0.179618122,-0.020135285,-0.056401571,-0.094692348,-0.123897186,0.010225866,-0.400148301,-0.601275021,0.686726727,-0.694994446,-0.923955562,-0.591885994,-0.735047958,-0.430358116,-0.054179803,-0.006518454,0.287997515,0.715948704,-0.189511143,-0.148421614,-0.100070708,0.05394621,0.096525906,-0.078505789,-0.280906664,-0.029581135,-0.18231525,-0.238183711,-0.36857873,-0.256158691,-0.059414726,-0.033276981,0.813148733,0.052672074,0.834577969,0.648199562,-0.928831301,1.853429548,-0.102289566,0.304604903,-0.161409449,0.268097984,0.374109288,-0.108833833,0.190941579,0.239369003,1.147771033,0.603738575,0.383535182,0.236677189,0.804100297,0.226638747,0.363991604,0.311293181,0.396001084,0.378377465,0.561173804,1.763127922,1.386792843,2.162844427,2.135799411,-0.204516875,3.86569141,0.338350012,0.687658462,0.245953696,0.982010705,1.621738772,0.365996121,0.659687056,2.266666667,3.666666667,3.933333333,2.133333333,0.866666667,5.866666667,0.066666667,5.933333333,5.933333333,4.466666667,0.066666667,3.666666667,4.066666667,0.2,3.733333333,3.666666667,1.066666667,4,3.4,3.466666667,0.733333333,6.266666667,1,6.266666667,3.866666667,2.866666667,5.533333333,5.933333333,6.133333333,3.666666667,7.6,3.333333333,10.06666667,9.133333333,4.666666667,2.533333333,5,6.4,4.066666667,6.066666667,5,5.2,6.466666667,4.666666667,5.4,4.666666667,10.8,2.666666667,10.13333333,5.133333333,1
0.07436496,-0.039670211,0.017807659,0.363153306,-0.176489265,0.051693298,0.16708108,-0.028232687,-0.1369174,0.000737802,0.130505422,0.174560109,0.170647974,-0.403288798,-0.165071149,0.104362376,-0.123988825,0.300340871,-0.067344994,-0.173235619,0.309812378,-0.11282292,0.787891377,0.259195214,-0.274874624,0.124108855,0.190394807,0.069058384,0.382398785,0.026755343,0.144404378,0.093530025,-0.281437903,-0.309930526,0.002206197,-0.057281929,0.252776302,0.565496939,-0.806009623,0.231898939,0.176959892,-0.175453287,1.040978584,-0.04794915,0.109797864,0.228241706,-0.184010631,1.865414763,0.301529564,0.69615193,0.701195814,1.250192392,0.516856615,3.041312836,2.379945864,1.314502006,1.481027452,1.19100916,1.170428932,1.13150724,0.59142408,1.285324555,1.379224634,0.234228314,0.814291843,0.769404902,0.849549571,2.084276889,0.516636134,1.785574133,0.738873051,0.532942007,3.166562536,1.886261257,1.428679314,4.866666667,4.533333333,6.533333333,5,4.933333333,4.866666667,6.4,6.466666667,6.4,5,0.933333333,1.4,5,2.666666667,3.466666667,4.666666667,6.333333333,4.733333333,4.933333333,5.266666667,0.666666667,6.866666667,4.933333333,5,6.866666667,5.666666667,4.733333333,7.8,5.4,5.533333333,5.8,7.8,8.6,7.866666667,5.533333333,1.266666667,1.666666667,6.6,3.4,5.533333333,5.466666667,7.533333333,5.133333333,5.333333333,5.333333333,2.466666667,8.733333333,6.266666667,5.066666667,8.266666667,1
0.089413814,0.165939809,-0.160300105,-0.505033507,-0.439784027,-0.696377708,0.320802997,-0.470271696,0.443051205,0.021672042,0.162946709,-1.472708239,0.172395223,0.229149812,-0.101998909,0.378901907,0.112969407,0.201653473,0.19533754,-0.527855046,-0.102024485,-0.655719234,0.63643782,0.130020438,-0.236389251,0.024697916,0.846831292,-0.181949834,-0.464418996,-0.667720018,-0.994290232,0.125114654,-1.041299901,-0.38877646,-0.286699859,-0.429420767,-2.62532764,2.044625798,-0.759920024,3.317220989,3.028077917,0.354644822,3.825737043,2.47368615,-0.130094726,-0.204669262,-1.262513495,-0.488245294,0.812304913,0.122943791,0.774392103,3.643141846,0.510073706,0.011699641,0.335549766,-0.053522396,1.584004548,0.204268663,1.517348095,1.52074991,0.95427964,0.288827085,3.159210449,1.205337709,4.177295747,4.699666759,1.61105027,4.843312656,4.156256471,0.944142606,0.867492261,0.103624788,2.583420882,1.387409989,0.673534707,2.4,2.866666667,2.266666667,4.333333333,0.133333333,0.066666667,5.533333333,0.933333333,5.666666667,6.866666667,0.866666667,0.133333333,3.8,6.4,3.866666667,4,7,4.6,4.866666667,4.4,2.866666667,6.4,1.066666667,4.6,1.733333333,4.533333333,4.333333333,2.6,4.4,4.266666667,2.733333333,8.2,2.6,9.066666667,11.13333333,3.466666667,0.266666667,4.666666667,10,6.866666667,6.4,7.066666667,8.066666667,8.733333333,5.8,7.333333333,10.46666667,5.533333333,5.733333333,5.8,1
