-0.053802123,0.138864834,-0.147047307,0.634102098,0.02789044,-0.084966336,0.763819334,-0.14568138,0.086957602,0.361787163,-0.580769427,0.222678239,0.214985057,-0.126933127,0.79618891,0.607384161,-0.221756416,0.271771274,0.015584036,-0.594551353,-0.520934321,-0.18756278,-0.706895063,-0.77897557,-0.110520853,0.481593766,0.337978523,-0.495108372,-0.37363402,0.192557351,0.375361757,0.545632117,0.716505762,0.256885264,-0.16664688,-0.068279862,0.120586893,-0.019861813,-0.103033428,-0.134642113,-0.26664616,1.011166863,0.256590844,1.879178816,0.679023638,0.413093039,1.711733189,0.363570637,1.484456646,1.785912374,0.343955433,0.610367835,1.501205518,0.000671755,1.503413492,1.010699887,0.952808962,3.094037118,1.538507388,0.308700858,0.997493475,0.478500367,0.143865362,0.531536872,0.413415449,0.226319668,0.041990275,0.297188152,1.324953586,1.228404934,0.031796917,0.960371054,0.811785783,1.87997438,1.349390086,1.762349229,2.018960293,0.18842831,0.673914407,1.611603721,0.527759653,0.557075204,0.759068648,0.393003944,1.603659545,0.660871794,5.066666667,0.133333333,1.2,0.466666667,0.066666667,5.066666667,0.866666667,0.2,5.066666667,0.6,4.866666667,4.266666667,3.866666667,6.866666667,5.133333333,0.6,4.133333333,2.133333333,1.8,0.266666667,5.933333333,2.266666667,0.6,1.866666667,3,3.933333333,1.133333333,1.733333333,5.4,4.8,1.333333333,4.2,0.6,5.066666667,5.133333333,0.333333333,4.133333333,2.4,6.8,6.466666667,5,4.4,0.8,6.133333333,2.133333333,1.733333333,1.666666667,0.6,5.866666667,2.266666667,1.866666667,5.266666667,2.466666667,5.333333333,5,4.466666667,8.866666667,5.866666667,1.533333333,4.466666667,2.666666667,3.266666667,2.133333333,7.2,3.866666667,1,2.533333333,4.333333333,5.266666667,2.866666667,2.866666667,6,6.266666667,2.733333333,5.4,0.666666667,5.6,7,1.466666667,4.266666667,2.733333333,8.2,7.266666667,5.466666667,6.266666667,1.466666667,1
-0.191515102,-0.215668053,0.761227332,0.988963944,-0.055349995,-0.549050933,1.223884806,0.046360257,-0.259618675,-0.346388974,0.89917524,-0.370418473,0.78559696,-0.447333295,-0.212430201,0.011873469,0.788003336,-0.084879157,0.000622978,-0.688561414,-1.733549578,-0.798819313,0.448678813,-0.687058323,-0.200920105,0.513615766,0.614118934,-0.76432687,-2.099898981,-1.160441018,1.10869356,0.151409061,0.112760746,-0.443821276,-1.288504225,-0.064130083,-0.736452596,-0.707943474,-0.165726182,-1.134941869,-0.69392233,0.465324912,-1.157333358,0.286982826,0.455224274,1.918196124,1.855006889,0.801089144,0.191706027,3.237969044,1.58733087,0.7275096,0.948140783,1.616804498,0.584418177,1.704566688,0.354032272,0.744428385,2.040977622,1.300869093,0.473553051,1.322303038,-0.18058615,-0.714860169,0.162942323,1.095908151,0.288048561,0.782017643,1.089399416,1.622117065,-0.090104553,-0.778407225,0.426881979,1.91167011,0.763001053,2.026400576,0.274567419,0.558504066,1.076639793,0.292237722,1.060773988,0.93054374,0.429330717,0.490866546,1.765337993,-0.008082937,0.133333333,0.4,0.733333333,2.533333333,2.066666667,0.066666667,0.666666667,5.266666667,2.6,2.533333333,3.733333333,0.933333333,4.066666667,5.466666667,6.466666667,2.066666667,3.266666667,1.6,2.533333333,0.933333333,0.2,2.066666667,1.133333333,0.066666667,0.8,3.6,0.666666667,0.2,0.2,0.066666667,2.4,3.133333333,0.666666667,0.666666667,0.733333333,0.8,0.133333333,0.733333333,7,0.733333333,0.533333333,1.2,0.266666667,5.533333333,6.466666667,4,5.466666667,4,0.2,3.266666667,10.73333333,5.066666667,5.266666667,5.933333333,3.666666667,9.533333333,11.33333333,13,4.533333333,8.933333333,4.4,5.2,1.8,0.333333333,3.866666667,2.666666667,0.466666667,1.8,10,2.866666667,0.333333333,0.333333333,0.2,7.733333333,6.466666667,1.866666667,7.6,1.533333333,1.4,0.733333333,1.466666667,13.53333333,1.466666667,1.066666667,4.4,0.466666667,1
0.165349232,0.133396634,0.139604805,0.325900607,-0.039485585,-0.620945529,0.197550469,-0.032899961,0.822510614,0.325295586,-0.060812209,0.779058741,0.307678517,-0.394913604,0.099055459,-0.197862068,0.521198437,0.1256264,-0.063161303,0.136096314,-1.090823797,0.047584806,0.11684293,-0.561796178,0.597884025,-0.412464086,0.541260564,0.077974209,-0.088499595,-0.008970317,0.10744472,0.161313617,0.100824174,-0.218461345,-0.264921782,0.143476626,0.2728518,0.851462322,0.228008025,-0.338739433,-0.620790317,0.386581037,-0.004221564,3.07715038,0.984576079,0.853873214,1.214570142,0.374505085,0.730834866,1.543415363,1.242396798,1.628578233,2.436764279,0.68246084,2.456657504,1.276639314,0.418354711,2.203923124,0.5447456,1.135001959,0.621053274,0.384658967,2.350069546,0.22213119,0.607222931,0.898588355,0.302025792,1.445138262,0.09785833,1.473111554,1.040970758,2.805156149,1.21299653,1.640303323,1.098966624,1.003927146,1.163362394,0.792921174,0.792387704,3.514398561,1.754879363,1.188308101,0.66245836,0.391289612,1.82538053,0.581596458,2.6,4.2,5.333333333,0.533333333,2.133333333,0.133333333,0.333333333,3.266666667,6.066666667,3.4,1.666666667,3.533333333,3.4,3.4,2.533333333,0.6,1.4,0.266666667,1.533333333,3.066666667,0.133333333,3.533333333,3.866666667,3.2,3.466666667,2.4,1.533333333,5.4,0.066666667,5.2,1.466666667,2.933333333,0.333333333,3.533333333,5.333333333,3.4,3.4,3.266666667,2.533333333,4.666666667,3.333333333,2.866666667,2.6,3.066666667,5.6,6.066666667,1.866666667,4.4,0.533333333,0.533333333,4.333333333,8.8,4.933333333,3.2,5.533333333,4.066666667,4.2,5.2,0.8,1.933333333,1.8,2.4,5.266666667,4.6,3.8,6.266666667,4.133333333,7.933333333,4.4,2.2,7.733333333,3,6.4,2.2,5.133333333,2.133333333,4.8,7.666666667,7.466666667,5,5.2,4.8,7.466666667,4.2,3.733333333,7,1
-0.098825169,-0.002456311,0.023442332,0.015819698,-0.173708892,-1.071130473,0.185841722,0.11897863,-0.111057096,0.513038217,-0.570504583,0.452310589,-0.289674848,0.064535785,0.048149669,-0.303013814,-0.012795666,0.633403017,0.108774479,0.639793711,1.821846158,-0.24876066,-0.425526273,0.431736101,-0.284728929,0.017550602,0.086382357,0.207474765,0.021176011,0.213942171,-0.021313235,0.007682742,-0.230858022,-0.378330609,-0.026561225,-0.599939841,-0.322082285,0.072090702,-0.001677503,-0.071775325,-0.240477862,-0.001871506,-0.08163087,1.756996572,0.607051441,0.582381187,1.149119726,0.669932498,0.135666222,1.088861905,1.588645147,0.281517287,2.773491255,0.314814175,1.817831231,0.271875792,0.748572935,1.805172942,0.667037419,0.263893497,1.129955696,1.247189404,2.518744116,7.827255341,0.473804495,0.3906846,1.097604612,0.090620417,0.4686578,1.007272356,0.729885404,1.645348336,1.501103734,1.655973566,0.446234157,0.388560211,0.362851015,0.822288883,0.415902757,0.676759369,0.595887155,0.44024864,0.769446418,0.408416443,0.911610363,0.378663269,2.933333333,1.266666667,5.2,0.8,0.533333333,3.933333333,0.666666667,3.333333333,2.733333333,5.466666667,0.466666667,4.733333333,4.6,6.8,2.266666667,0.333333333,1.133333333,3.466666667,4,3.266666667,7,1.533333333,0.133333333,4.733333333,4.866666667,1.466666667,1.2,5.333333333,5.4,7,1.333333333,2.066666667,0.6,0.066666667,5.333333333,0.066666667,0.066666667,5.333333333,6.866666667,5.066666667,4,0.666666667,2.6,4.066666667,1.866666667,6.933333333,1.933333333,0.933333333,5,0.733333333,4.666666667,3.2,8.6,2.133333333,5.266666667,6,10.93333333,2.533333333,0.4,5.133333333,3.666666667,6.333333333,4.733333333,9.266666667,3.733333333,0.666666667,5,5.933333333,5,5.333333333,9.133333333,8.8,10.86666667,1.4,3,1.933333333,0.333333333,8,1.533333333,2.066666667,6.466666667,9.733333333,6.333333333,5.2,1.8,2.733333333,1
-0.988183507,0.111237903,-0.013719491,0.226600959,0.247208003,-0.913330494,0.205348199,0.241724442,-0.014942528,0.527598718,-0.090581281,-0.194377658,-0.042634772,-0.143070062,0.053429544,0.253779677,0.011878314,0.167421569,-0.182660651,0.382202548,-0.415474623,-0.086998842,-0.16198704,-0.37351053,0.01726138,0.026469365,0.186440911,-0.038869538,-0.448336811,-0.30018989,0.197776554,0.205330426,0.061839907,-0.088366721,-0.180788937,0.086978036,-1.497745151,-0.11073661,0.304076136,-0.362790213,-0.568879249,0.451024437,0.269312207,0.956009915,0.696939892,0.393151502,0.868920758,0.649634969,0.93954435,0.823604304,1.78431341,0.510120008,2.195508184,0.299933452,0.573712116,0.870419938,0.651010335,0.664015804,0.78264563,0.309889394,0.80155688,0.0851093,1.398207887,3.37160116,0.435244013,0.212679445,0.078493247,0.75982261,0.481332242,0.445528894,0.84025987,1.097417442,0.915089532,1.10859994,0.658544352,0.274403482,0.784801379,0.8935128,0.554989445,0.037705454,0.376937671,1.276189529,0.405007933,0.213832059,1.272445472,0.687705611,5.866666667,0.333333333,6.266666667,0.6,0.733333333,0.2,0.8,5.6,5.4,6.2,1.733333333,2.333333333,2.333333333,5.4,4.133333333,0.866666667,1,0.8,5.6,4.333333333,6.2,5.8,0.2,6.533333333,4.866666667,1.066666667,3,0.133333333,6.333333333,6.666666667,1.266666667,3.666666667,0.866666667,5.466666667,6.133333333,5.733333333,0.066666667,2.4,3.333333333,6.133333333,0.066666667,4.6,5.333333333,6.066666667,1.466666667,7.2,1.733333333,1.333333333,0.666666667,1.6,5.8,5.8,7.066666667,1.866666667,3.333333333,3.4,5.933333333,5.066666667,1.333333333,2,1.6,6.133333333,4.866666667,7.4,6.533333333,0.533333333,7.466666667,4.933333333,1.333333333,4.066666667,0.866666667,6.8,7.733333333,2.333333333,4.533333333,1.533333333,5.733333333,7,5.8,0.933333333,3.466666667,3.466666667,6.933333333,0.333333333,4.866666667,6,1
0.093001804,-0.36159611,0.925089725,0.932544557,0.379995197,-0.296339174,2.201801122,-0.097632078,-0.376276726,0.82083243,0.123520061,-0.584177935,-0.652757043,-1.086317932,1.101354448,1.555695111,0.69654384,0.516937097,0.240094053,-0.409475113,-0.99104381,0.323774199,1.289588813,-0.032128645,0.50523292,-0.012885737,1.240558618,-0.743107595,-1.153144651,-0.033546974,1.185324554,0.406688058,4.007360915,0.758981577,0.048983396,1.174143136,1.499743161,-0.392620974,-0.130218295,-0.381076937,1.106102284,2.388258353,0.77674288,2.760784228,0.471519837,2.429774039,2.746349191,1.617279642,0.881370733,4.826417039,1.014118279,0.596393178,4.454035965,1.303235424,0.742839538,0.793371219,0.295716071,4.055029368,4.214898535,1.554034253,1.651469529,2.458728931,1.34361063,0.772939396,1.813744921,3.148333165,0.681888767,1.227268995,0.819870474,2.327735033,1.266870319,2.585898631,1.692602533,3.958071415,2.029610137,7.394781728,1.991152702,1.334494899,3.283798231,4.516792055,0.808849721,2.361584252,0.964988033,2.559551709,4.379021666,1.954284901,7,0.6,1.333333333,0.733333333,1,5.2,1.333333333,3.466666667,0.466666667,1.733333333,1.6,7,1.333333333,0.4,1.666666667,0.8,5.866666667,1.066666667,1.866666667,7,0.4,3.066666667,2.133333333,0.133333333,3.133333333,4.933333333,1.6,0.4,0.466666667,0.6,2,6.666666667,1,7,0.466666667,1.666666667,2.066666667,1.6,6.666666667,0.466666667,5.333333333,1.733333333,6.066666667,9.933333333,3.533333333,4.266666667,3.666666667,3.933333333,8.133333333,4.266666667,6.4,3.4,4.666666667,4.533333333,9.933333333,4.266666667,3.333333333,4.6,3.733333333,8.8,4,4.8,9.933333333,3.333333333,6,5.066666667,3.066666667,6.066666667,7.866666667,4.533333333,3.333333333,3.4,3.533333333,4.933333333,9.6,3.933333333,9.933333333,3.4,4.6,5,4.533333333,9.6,3.4,8.266666667,4.666666667,9,2
-0.677901719,0.045402657,0.11961851,-0.261734993,0.273148547,-0.10228451,1.582260531,-0.020853218,-0.351075235,0.261982967,0.098246296,0.110926257,-0.602826472,-0.351582387,-0.284528253,1.032081811,-0.755636485,0.220833889,0.26983176,-0.17464999,-0.292494361,0.056015788,-0.425524327,0.047880307,0.221669651,-0.133329849,0.444866374,0.293487189,0.264067986,0.008977486,0.111947933,0.130940067,1.122576998,0.171394076,0.22430398,-0.026820985,-1.251862853,0.300181526,0.438571141,-0.123201832,0.133528029,0.431047358,-0.456241774,0.231012301,0.635638949,0.885390738,2.004734948,1.206320961,0.473299045,4.12620552,0.457311324,0.569330457,1.533870949,1.04221901,1.397052865,0.819412677,0.41761448,2.06589071,3.33221718,0.440733909,1.025118352,2.407529492,0.27843286,0.527530248,0.925661924,0.74683319,0.782789611,0.995472644,0.2540519,1.351125075,0.934690651,1.602005086,0.43578087,1.120106803,0.527794871,3.728200089,0.915713577,0.614895826,1.206225217,-0.058113139,0.989524958,1.487261415,0.504602568,0.717931545,1.806389142,0.458635533,3.6,2.533333333,6,0.466666667,0.666666667,3.8,1,5.333333333,0.666666667,0.933333333,0.733333333,6.066666667,6.866666667,6.666666667,0.933333333,0.666666667,1.266666667,0.866666667,0.333333333,5.6,0.2,1.866666667,1.266666667,6.933333333,1,4.733333333,1.666666667,3.6,6.133333333,0.266666667,3.933333333,2.6,0.866666667,6.866666667,0.8,1.066666667,0.266666667,6.133333333,0.066666667,5.533333333,0.333333333,1.2,0.266666667,3.666666667,2.6,7.733333333,1.266666667,3.933333333,3.866666667,1.066666667,8.6,1.2,2.066666667,3.8,9,10.13333333,9.933333333,4.266666667,3.666666667,1.333333333,3.533333333,1.4,6.866666667,1,4.466666667,1.533333333,9.733333333,3.733333333,5.066666667,2.533333333,4.733333333,9.333333333,0.666666667,4.466666667,2.733333333,1.266666667,9.266666667,3.866666667,2.266666667,2.8,9.533333333,3.333333333,5.866666667,2.666666667,1.266666667,1.066666667,2
-1.209264265,0.456913574,0.277444002,-0.262340678,0.085338213,-2.892132555,0.559017028,0.124344144,0.470057962,0.348231533,-0.189234339,0.009552681,0.8512175,0.414747923,0.842825273,0.395192493,0.131681344,0.265034851,0.152634037,0.60432841,2.103113056,-0.32700363,0.65828517,1.05645105,-0.085283139,-0.082212033,0.23055131,0.499393054,0.14055848,0.899916813,0.244499456,0.317065669,0.339626874,0.211094979,0.308871572,-0.149409774,-0.256533476,0.838371143,0.305242007,0.099141682,0.500298066,0.709300609,-0.075983658,-0.423567479,1.267265661,1.011070033,0.653861409,0.472540271,-0.447111218,2.065727934,0.723711329,1.116033218,1.556150239,0.428970591,1.429831395,4.863065678,1.162350421,2.025397386,1.236685801,0.954651702,0.80559642,0.888277652,2.48169605,7.214609404,0.41104292,2.103154876,1.953140493,0.787487663,0.43262089,1.047898559,3.280752771,4.501801633,1.869922342,0.92023423,0.9714718,2.197073442,1.304758622,1.322344923,0.852767889,3.887146939,2.266288534,1.324119958,0.775359285,1.842703836,1.481073631,0.316860144,0.2,1.2,4.533333333,0.6,0.666666667,0.2,0.533333333,4.6,2.2,4.533333333,1.8,4.533333333,4.733333333,3.933333333,5.4,0.866666667,1,6.866666667,4.4,4.533333333,6.466666667,2.8,6.666666667,2.666666667,6,2,4.666666667,6.6,6.6,4.066666667,1.8,1.933333333,0.6,6.466666667,6.666666667,1.066666667,4.533333333,4.733333333,4.8,4.266666667,5.133333333,0.666666667,0.6,0.266666667,4.666666667,7.866666667,1.8,1.8,0.266666667,0.733333333,11.06666667,9.066666667,10.93333333,3.333333333,8.333333333,10.73333333,6.266666667,10.2,3.4,4.533333333,10.6,9.933333333,9.933333333,9.466666667,4.333333333,11.93333333,6.2,11.73333333,7.266666667,10.06666667,6.666666667,12.93333333,6.8,4.666666667,8.133333333,1.866666667,11.33333333,12.66666667,1.933333333,10.26666667,10.4,9.266666667,7.8,10.8,2.733333333,0.666666667,2
-0.515968913,-0.013034479,0.034087626,0.258413855,0.388854555,-0.160937059,0.29643639,0.103472256,-0.04790299,-0.051279648,0.226414793,-0.172605261,0.022046207,-0.173418205,0.293663356,1.255066371,0.059082635,-0.002260077,-0.113715761,-0.448943085,-0.054809358,-0.480209851,0.084201632,-0.964344096,-0.189168661,-0.898516705,-0.079964291,-1.593932062,-1.340638959,-1.433408181,0.404829445,0.097374607,0.796437792,-0.185369366,-1.150091028,0.280262782,-0.250738508,-0.064942232,-0.221731037,-0.939608876,-0.814623473,0.758013939,-0.076767133,0.765732151,0.418983329,0.480574457,0.842991685,1.652550023,2.156275591,1.131287393,0.845115234,0.541330675,0.756492372,0.666200167,0.91808833,0.434592583,0.461167729,0.997362281,2.688349734,0.334063039,0.607669469,0.556074492,0.773131034,0.795224235,0.057952163,0.674258024,-0.046803119,0.291851913,-0.120341775,0.443886525,-0.392695846,0.492892437,-0.616778361,1.020008461,0.356455689,2.331166684,0.296396644,-0.397502157,0.908814387,0.412516062,0.401856597,0.461142114,-0.236176813,-0.017503734,1.574935429,0.377308828,4.333333333,1.933333333,2.8,0.6,6,4.4,0.6,4.266666667,2.333333333,4.266666667,1.666666667,5.4,5.933333333,2.6,1.133333333,5.933333333,1.4,2.333333333,0.666666667,4.6,2.333333333,2.266666667,1,0.266666667,1.933333333,0.066666667,0.533333333,0.133333333,2.4,0.133333333,1.4,4.2,0.6,5.4,0.266666667,6.533333333,0.4,2.6,4.4,0.066666667,0.466666667,1.133333333,0.666666667,5.866666667,3.6,4.6,2.266666667,8.2,5.866666667,1.2,4.733333333,3.6,4.533333333,4.266666667,7,8.6,3.933333333,3.333333333,6.266666667,2.533333333,3.266666667,1.6,5.066666667,2.466666667,2.933333333,2.866666667,1.733333333,2,2.6,2.866666667,1.133333333,3.733333333,1,1.8,6.133333333,0.733333333,5.6,1.266666667,8.466666667,1.6,5.2,4.8,2.4,1.933333333,1.866666667,1.8,2
-0.027197496,-0.331106476,-0.401674342,0.116902498,-0.153058217,-0.129528878,0.743389681,-0.046580947,0.643996297,0.037444818,-0.062582135,-0.079124774,-0.34096748,-0.023294887,-0.114688028,0.472441481,0.495306545,0.024184362,0.137375788,-0.030384434,-0.075887861,0.028922297,0.368124167,-0.060836904,-0.062160858,0.082442674,-0.071865192,0.017550884,0.156122553,-0.078574062,0.330186933,0.06626243,0.123658678,-0.044607541,-0.223414015,0.174268197,-0.002306529,-0.068471397,-0.102571392,-0.07552601,-0.008689875,0.366421165,0.186251808,0.237613315,0.185713419,0.395879269,0.545528307,1.067315811,0.301637146,1.622332102,0.363896851,3.110466239,1.006544216,0.524216611,1.162001201,0.217239333,0.387092757,0.441522457,1.52926015,1.170959611,0.691640186,0.923554796,0.231568929,0.395379145,0.285897062,1.177419335,0.327493975,0.225573503,0.374864182,0.503781984,0.404591486,0.685254171,0.139860443,1.23644057,0.451168451,0.652339039,0.396763985,0.648797709,0.77138038,0.967782692,0.599951832,0.144502207,0.165308434,0.374314401,0.891224533,0.902629914,3.8,6.2,4.066666667,0.466666667,0.466666667,3.466666667,2.066666667,5.933333333,1.466666667,5.066666667,1.666666667,5.066666667,5.066666667,6.133333333,4.4,2.066666667,4.8,0.666666667,1.533333333,6,1.333333333,3.133333333,0.866666667,5.066666667,4.6,1.666666667,6.866666667,1.466666667,1.533333333,0.2,4.666666667,6.6,1.333333333,4.933333333,5.133333333,4.933333333,1.333333333,1.466666667,0.066666667,1.066666667,4.6,6.8,1.333333333,5.933333333,6.6,4.533333333,3.2,3.266666667,5.6,5.133333333,7.266666667,2.266666667,6.533333333,4.8,6.666666667,5.6,8.133333333,5.466666667,5.133333333,8.066666667,2.133333333,3,6.733333333,2.133333333,3.6,2.2,6.666666667,5.066666667,3.2,9.466666667,1.666666667,1.733333333,0.8,6.2,7.466666667,1.866666667,6.333333333,7,7.8,4.4,1.866666667,2.2,3.133333333,7.866666667,7.8,1.466666667,2
