-0.12870028,-0.023142396,0.013134244,-0.073749443,0.143282927,0.43068385,-0.123178864,0.284319657,0.057208389,0.358332324,0.457400699,0.293702954,-0.294047654,0.500064354,0.016270052,0.39542461,0.221371351,-0.011273548,0.290400705,-0.043055785,-0.01391955,0.116518923,0.126846355,-0.020500712,0.003038042,-0.156826281,0.163487603,0.646982776,1.098405986,0.236707154,0.564290368,0.868026576,1.405901192,0.536880403,0.923701249,0.907347641,0.764755162,1.951516582,1.060638645,0.021513072,1.634590868,0.729212287,0.881972537,0.595301959,0.596670037,0.885230401,0.358205842,0.469382473,0.540897842,1.170669527,0.363388316,0.655503405,0.312517234,0.564464336,4.533333333,0.666666667,4.866666667,2.466666667,1.266666667,0.666666667,4.466666667,4.533333333,3.933333333,2.6,4.6,4.6,0.666666667,4.466666667,4.533333333,0.733333333,6.733333333,6.866666667,1.266666667,2.333333333,6.4,1.866666667,2.4,1.4,0.666666667,0.6,4.8,4.733333333,0.8,6.133333333,3.4,1.333333333,1,4.6,5.866666667,4.8,3.466666667,5.133333333,5.266666667,2.666666667,4.933333333,5.333333333,1.666666667,7.133333333,6.933333333,1.533333333,2.533333333,6.666666667,2.133333333,2.533333333,1.466666667,3.2,1.066666667,5.266666667,1
-0.249901438,0.922582671,-0.115683655,0.2168397,-0.518137404,-0.334601279,0.503050011,0.052336422,0.259345499,0.271749434,-0.274377692,0.069521055,-0.210445696,0.046551705,-0.059142613,0.729416165,0.051815268,-0.230684929,-0.544529677,0.174192785,0.235266214,-0.06650089,-0.157239906,-0.413633022,-0.107807308,-0.113824616,0.030734282,0.484060723,2.475762014,0.307032736,1.162754357,0.988836222,0.912092268,1.151748824,0.942472964,1.116257378,1.358652342,0.483864908,0.825605948,0.279569965,0.872296742,0.711376822,1.834793358,0.989381459,0.430553348,1.146631613,1.316134389,0.966214315,0.476421544,1.267123802,0.47786506,0.959409577,0.683518623,0.521417093,0.466666667,4.8,0.133333333,4.2,4.266666667,0.466666667,0.466666667,4.266666667,6,4.533333333,2.4,0.733333333,3.066666667,0.066666667,4.2,4.2,0.4,3.266666667,0.333333333,1,4.133333333,0.333333333,0.4,6.4,3.2,0.8,5.266666667,1.866666667,10.4,6.733333333,9.533333333,8.066666667,1,2.866666667,5.866666667,10.66666667,8.933333333,6.8,4.933333333,5.133333333,2.333333333,7.533333333,7.266666667,4.733333333,5.6,0.466666667,2,7.933333333,2.8,0.733333333,13,3.733333333,2.333333333,10,1
0.289375768,1.213128288,-0.142622752,0.179721205,0.539033437,1.198762889,0.259761514,0.269470148,-0.84728513,0.433359109,0.790889048,0.436415803,-0.220205553,1.574072808,0.40101541,0.289315258,0.511503931,-0.246121955,0.547106305,0.130796475,-0.114536847,0.032872455,0.078044209,-0.405520606,0.332964658,0.048799679,-0.588718179,1.068306962,3.078272644,0.253547108,0.682160342,1.159409243,2.686839595,1.345268277,0.968654744,-0.216554704,1.155038844,2.330664661,1.768263863,0.388845324,3.72792474,1.375023537,1.021551724,1.526913938,0.229709605,1.31431026,1.045829606,0.453742512,0.45324979,0.661332624,0.480644268,1.344360707,0.621510884,0.017533533,7,5.066666667,0.266666667,1.066666667,0.333333333,5.333333333,0.2,0.4,0.533333333,6.6,5.333333333,5.2,4.533333333,6.933333333,5.066666667,2,4.066666667,4.933333333,5.733333333,6.533333333,1.133333333,4.733333333,7,0.533333333,6.933333333,1.2,0.4,8.866666667,6.933333333,2.133333333,2.933333333,2.2,7.2,2.066666667,2.266666667,2.4,8.466666667,7.2,7.066666667,6.4,8.8,6.933333333,3.866666667,5.933333333,6.8,7.6,8.4,3,6.6,8.866666667,2.4,8.8,3.066666667,2.266666667,1
0.034973939,0.107586442,0.017428849,0.528352369,0.280945733,3.069062486,-0.158150024,1.104693212,-0.960329069,1.521970151,2.031916314,1.178259105,0.432807261,-0.098023215,0.357415748,1.484289673,0.816993638,-0.10530222,0.924447147,0.139516741,0.265213767,-0.434750439,1.78764244,-0.776146717,0.412420624,0.688904686,-0.108363571,0.475716979,1.918770649,0.944644882,1.346744999,0.946010015,5.733413182,0.742950394,2.289297732,0.697868477,2.585536906,3.142882084,2.351380735,1.084735643,0.464346311,1.162766501,2.532465363,6.21143054,0.864796554,4.163979195,1.199786943,1.118730932,0.519103403,7.284330898,0.328024459,1.942503816,1.615920785,0.323799072,6.333333333,2,2.4,6.4,6.066666667,2.133333333,0.533333333,6.2,5.266666667,2.533333333,2,2.2,2.066666667,4.6,6.333333333,6.2,2.133333333,3,6.266666667,2.066666667,2.533333333,5.666666667,2.133333333,0.066666667,1.933333333,5.733333333,4.733333333,6.533333333,2.133333333,2.933333333,7.133333333,6.133333333,2.866666667,0.733333333,6.8,5.933333333,2.666666667,2.466666667,2.333333333,2.4,5.266666667,6.666666667,6.4,2.533333333,3.266666667,7,2.4,2.866666667,6.133333333,2.4,0.533333333,2.066666667,6.333333333,5.2,1
0.070906916,1.027781173,-0.203159767,0.690254017,-0.021259002,2.26315239,0.398150381,0.2808437,-0.3231594,0.07994241,0.946060406,0.447463561,0.099742743,-0.055018768,-0.013035048,0.854005925,-0.019668843,-0.131124246,0.741015563,0.300747828,0.300652776,-0.488863254,0.600808723,0.090068821,-0.671739168,-0.359377257,0.113837309,0.327384318,2.809261155,0.533991194,1.799539799,0.92036365,5.8813331,1.129286625,1.879178931,1.320426756,1.153769926,2.011165472,2.192432812,0.647480146,0.221615793,0.68648288,1.868587858,1.189840933,0.949447178,2.018351031,0.969920116,0.889517278,-0.011349355,2.509935152,0.77160436,1.782002439,0.289283538,0.511693101,3.333333333,3.266666667,3.533333333,4.133333333,3.4,3.533333333,4.6,3.533333333,6.666666667,3.533333333,3.266666667,3.533333333,4.266666667,1.8,3.266666667,3.666666667,3.533333333,3.533333333,3.266666667,3.533333333,4.8,0.333333333,3.533333333,6.733333333,3.533333333,0.8,6.2,3.933333333,5.4,3.933333333,6.8,3.866666667,5.866666667,6.533333333,4.266666667,9.466666667,4.466666667,6,5,5.866666667,3.8,4.066666667,5.866666667,3.866666667,3.866666667,4.266666667,4.933333333,7.133333333,0.6,4.8,9.4,3.866666667,1.933333333,9.266666667,1
0.159792026,-0.05326848,-0.00326136,0.818025049,1.232738204,0.712505399,0.400605221,1.044580824,0.641234468,1.169024763,0.671642244,0.103518499,1.165924335,-2.183502972,0.133955779,1.650930392,1.300305199,0.577729505,0.35664724,0.659816976,0.074658786,0.758090118,-0.80815509,0.229901942,1.619329035,0.774846185,0.147976433,0.679436216,0.87932121,0.360174841,1.151953365,2.429892273,1.529746274,1.143863972,1.502191019,1.287117244,1.75864727,1.801523836,0.841890717,1.78166636,-0.834914507,0.923920613,2.325934379,1.967502311,1.101253347,1.026624683,1.158785341,0.610635611,1.2177601,0.631267038,0.60262879,3.068491889,1.167321671,0.393855705,0.6,1.333333333,0.8,3,0.866666667,1.2,1.866666667,3.133333333,6.933333333,1.2,1.2,1,1.266666667,0.466666667,1.066666667,1.866666667,6.8,5.2,0.533333333,1.2,1.066666667,1.933333333,1,5.666666667,6.333333333,6.533333333,5.2,1.866666667,2.4,2.4,3.466666667,4.2,4.266666667,3.866666667,8.066666667,10.93333333,6.733333333,3.4,1.8,7.133333333,0.533333333,1.733333333,2.466666667,7.733333333,6.8,1.6,6.133333333,7,5.2,1.133333333,9.333333333,7.533333333,7.8,7.666666667,2
-0.326614974,-2.381771666,0.098149046,0.092544524,0.489417243,0.125299922,-0.299868049,0.105769933,-0.224236595,0.204326455,0.710425321,0.646225092,0.384087185,-0.077705065,0.094582674,0.34843266,-0.015563799,-0.177856371,0.267796038,0.324196071,-0.013106695,0.166388151,-0.092589588,-0.418000108,-0.153089493,-0.107893945,0.056117251,0.405705848,-0.916616149,0.530289909,0.623444442,1.449988751,1.077299202,0.264064772,0.712502953,0.183020259,0.852674772,1.167972271,1.514110083,1.214261192,0.79481333,0.570271101,1.293027906,0.655144316,0.127727952,0.972301335,0.94385246,0.408335735,0.725337659,0.648780795,-0.031014811,0.372252979,0.168134154,0.295965053,4.266666667,0.066666667,1.266666667,1.266666667,1.266666667,1.066666667,0.8,0.733333333,4.066666667,0.666666667,2.933333333,1.266666667,1.866666667,6.8,1.4,1.2,0.6,1.733333333,2.8,0.933333333,0.933333333,1.4,1.6,3.933333333,2.066666667,2.933333333,1,4.466666667,0.866666667,1.466666667,2,2.733333333,1.133333333,1.6,1.733333333,4.4,1.066666667,3.466666667,1.533333333,3.4,7,2.733333333,1.6,1.4,4.133333333,3.866666667,1.333333333,2.666666667,1.8,2.333333333,5.2,2.2,4.333333333,2.333333333,2
-0.104525561,-1.839291498,0.110267823,0.114581259,1.151005656,-0.687407705,0.032127838,0.463663629,0.83583204,0.000267225,-0.272348155,0.404973385,0.06228823,0.066509123,-0.044868269,0.431356322,0.134927885,0.041287256,-1.224197112,0.282946431,0.136118281,0.203684243,0.135531644,0.121123535,-0.107075203,0.114588566,-0.022332131,0.552063484,0.33622768,0.488217237,0.62521472,2.197254784,0.770934683,0.83431783,0.977088317,2.601739155,0.447954892,0.358797973,0.83375773,0.560420698,0.756886349,0.618231744,0.871467478,0.637858332,0.381612388,0.440612063,0.731588999,0.449005282,0.570639643,0.59819912,0.721976156,0.435721875,0.42048361,0.291584182,5.133333333,0.133333333,2.2,1.266666667,0.533333333,0.533333333,1.666666667,3,3.533333333,2.266666667,1.733333333,0.533333333,0.666666667,6.333333333,0.4,0.6,0.533333333,6.2,0.4,0.666666667,1.066666667,1.133333333,0.266666667,4.533333333,2.2,5.6,1.466666667,5.533333333,0.333333333,2.466666667,3.066666667,2.466666667,0.6,1.8,4.666666667,3.866666667,4.2,1.8,1.466666667,1.333333333,6.866666667,2.066666667,0.733333333,2.4,7.733333333,0.666666667,1.6,2.4,1.4,1.933333333,4.866666667,3.466666667,6.6,1.666666667,2
0.422301944,-0.383673978,-0.01094895,0.455481817,1.210602253,0.704532269,0.269370435,1.193091681,0.086218628,0.528334552,-1.012976436,-0.314180488,0.533205651,-2.805770039,-0.234399298,0.896164275,0.287182828,-0.233411637,0.844931918,-0.015312427,0.236953956,0.455512027,0.32035492,-0.120013004,-0.382030739,0.264536226,0.070789557,1.73581293,0.972157026,0.49812458,0.841986816,2.887394296,1.949895673,1.083769661,1.970622379,0.669534456,1.074233988,0.383671084,0.725403662,0.97513389,-0.579912636,0.607889202,1.99538809,0.68208523,0.251121276,2.518184424,0.79848274,0.667773185,0.780627434,0.988008304,0.54419914,0.137761989,0.574969258,0.295601804,0.533333333,6.466666667,0.733333333,3.533333333,0.933333333,3.933333333,3.866666667,1,6.533333333,3.466666667,0.666666667,0.666666667,1.6,0.133333333,0.666666667,1,1.133333333,6.8,6.2,1,0.933333333,2.466666667,3.933333333,6.8,0.2,3.866666667,1.8,0.933333333,12.33333333,1.2,8.933333333,3.666666667,8.466666667,4.733333333,4.8,11.6,7.066666667,1.333333333,1.2,7.333333333,0.2,1.266666667,3.4,7.6,13.26666667,10,2.266666667,3.933333333,5.733333333,8.866666667,13,0.4,5.2,3.4,2
0.108980334,0.979992084,-0.059855567,0.430871604,1.393236839,0.187972467,-0.137314765,0.908453661,-0.287187897,0.440039977,-0.090178245,0.043773948,0.288297618,0.06759925,0.032132536,0.047586245,0.567787965,-0.279292101,0.444506615,0.364035718,0.224564061,0.10991038,0.679408753,0.364847632,-0.309770795,0.018805291,0.289943759,1.264119859,3.008488099,0.756086807,0.965772448,2.52884615,1.817694313,0.674784973,1.635333372,0.47985224,1.880414788,1.048728088,1.232142352,0.663306287,1.20791361,0.834417979,1.782905235,1.271004979,0.212605688,1.662702323,1.22708102,0.789431991,0.762799568,1.345886402,1.048324043,0.434209906,0.476793071,0.68583107,6.933333333,6.933333333,1,2.333333333,0.733333333,0.533333333,0.466666667,5.066666667,6.6,0.666666667,1.8,0.8,3.866666667,6.8,3.8,0.6,1.066666667,3.666666667,6.8,0.533333333,0.533333333,0.733333333,4.8,4.666666667,5,3.533333333,2.8,7.066666667,7.066666667,1.133333333,2.466666667,0.866666667,0.666666667,0.533333333,5.2,6.666666667,0.8,1.866666667,0.866666667,3.933333333,6.933333333,3.866666667,0.666666667,1.2,3.733333333,6.866666667,0.666666667,0.6,0.866666667,4.866666667,4.8,5.133333333,3.6,2.866666667,2
