0.489755404,-0.36675835,-0.020815814,0.362854789,1.226639236,-1.808322022,0.803065116,1.091025785,0.053327337,1.019367981,-0.489038119,0.390235771,1.126355306,0.269749495,1.42760137,0.450606743,0.110239382,0.9852894,1.5754742,1.518666337,1.781084337,1.12907719,4.587581628,-0.325746458,2.796016092,2.94032915,1.622966444,3.395007422,0.534502452,1.479976704,2.416104385,1.692199673,3.259538403,2.205742292,1.315312493,2.564295868,4.866666667,1.933333333,2.133333333,2.2,4.6,0.2,4.933333333,1.333333333,1.266666667,1.933333333,2.133333333,4.6,5.733333333,2.533333333,4.8,1.933333333,4.466666667,2.6,5.2,2.533333333,2.933333333,4.266666667,4.8,0.533333333,5.933333333,2.2,2.4,2.133333333,2.533333333,4.933333333,7,3,5.8,2.2,4.866666667,2.733333333,1
-0.692123999,-0.035083669,0.063897324,-0.117085876,1.163994796,-1.655766034,-0.965383485,-0.51377557,-0.143675906,-0.667483273,-0.644735027,0.477237756,-0.829076291,-0.683329067,-1.623000324,-0.337410893,-0.062704472,-0.252096679,0.702965955,1.473197178,1.727611252,1.09309391,3.19988304,0.182549597,0.28316474,0.862025815,1.26456102,0.423141008,0.476439901,1.856144896,0.10849948,0.456739573,0.497068542,0.933842241,1.530063599,0.596605151,2.8,0.933333333,4,3.6,1.666666667,0.733333333,2.733333333,2.666666667,3.933333333,0.333333333,1.8,6.266666667,3.4,1.666666667,1.733333333,0.266666667,2.933333333,6.866666667,2.866666667,2,4.8,4.533333333,4.333333333,1.8,4.066666667,3.733333333,4,1,2.866666667,9.2,4.066666667,2.133333333,2.333333333,1.133333333,3.2,7.333333333,1
-0.070522189,0.166415307,0.202757521,-0.138881358,-0.081442722,-0.156320502,-0.004960597,-0.428582287,1.35523992,-0.905648488,-0.142441844,-0.154578283,-0.091882414,0.178710075,0.129738702,0.031261472,0.984262783,0.887685904,1.78221783,2.496968942,1.536702376,1.004778664,5.423384909,1.75487429,3.022772344,1.304292449,6.277409859,1.066002964,0.940648419,0.841937022,1.607066321,1.311904986,5.218352345,2.048001123,2.715633634,3.718899154,6.066666667,6.066666667,0.466666667,4.2,6.066666667,6.266666667,6.133333333,5.866666667,6.066666667,6.133333333,6.6,6.933333333,5.466666667,0.533333333,6.066666667,6.133333333,3.466666667,6.6,6.666666667,7,1.133333333,4.333333333,6.6,6.8,7.066666667,6.133333333,7,6.533333333,6.733333333,7.933333333,6.066666667,0.8,7.066666667,6.733333333,4.066666667,7.533333333,1
-1.032925708,1.149067121,0.728107792,0.210290198,-0.618143774,-0.121333112,-0.346112928,-1.101857074,-0.026413035,-0.120916129,0.353855511,-0.511085071,-0.571465982,-0.03954356,0.342823597,0.012854134,0.494505295,-0.357552449,-0.185088594,4.184410981,1.488446133,2.060990367,2.320272549,0.998741993,0.601665388,2.36203228,1.516401237,0.640518123,2.125038424,0.194932403,0.483233118,1.77271799,2.966410196,1.449172797,1.207360567,0.227411357,0.2,0.133333333,0.266666667,5.866666667,0.133333333,0.133333333,6.2,0.066666667,0.266666667,5.066666667,0.066666667,2.4,1,0.066666667,6.133333333,0.133333333,5.466666667,2.8,0.266666667,5.533333333,1.2,12,0.466666667,0.333333333,10.06666667,0.466666667,6.2,6.2,0.4,4.666666667,3.933333333,5.866666667,11.8,6.066666667,12.33333333,4.4,1
-0.836929331,-0.580769625,-0.557258649,-0.062387639,-0.457473772,-0.466574392,-0.57770413,-0.243660728,-0.131951366,0.618934218,-0.383526938,0.473775564,-0.324326293,0.513795725,-1.758550754,-0.232566107,-0.616069562,0.186058416,0.981209344,1.249955358,0.315679938,0.720022761,1.278988976,1.445647065,1.34823235,1.766886612,1.690412083,1.951452485,0.667937292,1.777974114,0.780380424,1.309614927,0.693052793,0.774913842,0.381543541,0.773790212,0.6,6.8,0.133333333,0.8,0.733333333,0.266666667,0.8,6.8,6.733333333,0.533333333,0.4,6.533333333,0.6,2.466666667,0.2,0.6,2.2,6.533333333,1.466666667,13.26666667,6.333333333,2.8,7.133333333,0.866666667,2,13.2,7.266666667,2.4,0.466666667,10.66666667,6.933333333,5,0.333333333,2.4,3.8,12.73333333,1
0.165164597,1.594342707,0.689080134,0.757179409,1.02591863,-0.473380169,1.155244048,1.180216526,0.737317301,0.200999121,0.058906553,-0.810637925,-0.070088195,0.897446012,2.149297853,2.00134794,-0.02076299,-0.180650978,1.579087829,6.357051778,2.106174816,2.527606309,4.078384641,1.700802796,3.237298915,3.845089155,2.996281949,2.353453652,1.031634662,0.399585212,1.548036529,2.868029532,5.084210548,4.779239259,1.104289663,0.890060757,3.2,3.2,2.8,3.2,3.2,3.2,3.2,3.533333333,3.2,2.133333333,3.466666667,0.466666667,1.333333333,3.266666667,3.466666667,3.533333333,3.533333333,1.6,3.466666667,3.933333333,3.6,4.266666667,4,3.533333333,4.933333333,5.6,4.266666667,2.866666667,5.8,1.8,3.133333333,4.2,6.066666667,4.533333333,5,3.8,1
-0.125338832,-1.3499334,-0.412449439,-0.078358452,-0.919138136,-0.457562186,-0.689065358,-0.408568199,-0.799650526,-0.38829626,-0.316034666,0.014474277,-0.062732006,-0.419204947,-0.673219441,-1.144020612,-0.144310855,0.030621156,0.435060711,0.172695214,0.149596161,0.507453305,-0.170870621,0.666520287,0.647298047,0.263392841,0.271213041,0.457963652,0.44875145,0.659765118,0.426660488,0.094083749,0.899776835,0.201338575,0.310022369,0.483129268,1.533333333,0.6,0.533333333,6.066666667,1.533333333,0.4,0.333333333,1.466666667,0.533333333,0.6,1.466666667,1.466666667,0.6,0.4,1,0.666666667,0.6,0.466666667,1.866666667,5.133333333,5,11.06666667,1.6,0.466666667,0.4,1.533333333,1.466666667,0.933333333,2.266666667,2.4,0.666666667,5.066666667,1.666666667,5.133333333,3.2,5.6,1
-0.024403809,0.421044421,-0.184423919,0.251567624,0.716972703,0.090296855,0.462473909,0.539690201,-0.337161027,-0.396145564,0.028084961,-0.216077066,-0.437874593,-0.364994739,1.077210275,0.380560856,0.162468782,0.087908441,0.754760015,1.889784464,0.86505708,1.307225642,3.759573734,0.912828533,1.881450641,2.083302929,0.845606298,0.717028599,0.675961113,1.324829299,0.626450513,0.640603596,2.953618583,1.577476625,1.189991004,1.189822253,1.866666667,1.866666667,4,3.6,1.666666667,3.866666667,3.466666667,3.8,3.533333333,1.666666667,2.733333333,1.6,4.333333333,1.666666667,3.466666667,3.2,3.8,3.8,2.8,4,7.2,4.8,2.066666667,4.533333333,6.066666667,7,4.333333333,3.8,6.133333333,2.333333333,7.4,2.066666667,6.266666667,5.266666667,6.333333333,8.8,1
0.34577121,-0.262686642,-0.027426997,-0.06553019,-0.697532752,0.215323059,0.653620433,0.500430004,0.298289829,0.502935877,-0.029074131,-0.094697926,-0.42122608,0.415602582,0.858609483,-0.207381047,0.042029566,-0.153459258,2.105592187,2.591128096,1.649549441,1.008355239,1.9192006,1.646965409,2.932172823,2.760518515,2.041600388,1.840354042,1.059915089,1.856850328,1.194968729,2.047721823,2.647504393,1.72254252,1.695206795,0.938706661,2.2,2.533333333,2.533333333,1.066666667,2.533333333,2.533333333,2.466666667,2.533333333,4.266666667,2.666666667,2.666666667,4.266666667,0.933333333,1.6,2.333333333,0.933333333,6.266666667,5.4,3.266666667,3,2.733333333,4.466666667,3.466666667,3.066666667,3.266666667,3.533333333,4.533333333,4.933333333,2.933333333,6.6,1.4,2.266666667,3.133333333,1.2,9.8,5.666666667,1
-0.13208042,-0.045711743,-0.081454778,0.020459797,0.328927779,-0.114837942,-0.297781994,-0.334168418,0.029974665,-0.255814785,-0.216070477,0.336843139,-0.49344489,-0.102244633,-0.432875955,-0.195647286,-0.126493622,0.015185101,0.614792332,0.448814437,0.422738206,0.515759519,1.141020336,0.512019078,0.630182785,0.428390726,0.707168022,0.46825529,0.47660131,1.144503442,0.346689664,0.510250441,0.457983199,0.514516728,0.419453521,0.640743317,2.333333333,5.333333333,2.066666667,7,0.533333333,2.2,0.733333333,0.6,5.333333333,0.533333333,0.533333333,3.4,0.6,3.666666667,1.066666667,3.6,1.6,6.666666667,6.533333333,6.6,2.533333333,7.4,3.666666667,5.4,1.733333333,2.333333333,8.6,2.2,1.933333333,7.2,1.933333333,5,5.8,5,3.8,10.8,1
