-0.049712146,-0.201844459,0.088827672,-0.073138321,-0.057368196,-0.147565796,-1.267699468,0.132521761,-0.013734677,0.01315177,-0.027413876,0.054150552,0.011205051,0.675624939,0.014355872,-0.042356243,-0.003899268,-0.021962971,-0.161926623,0.088250547,0.141000804,-0.077109974,0.078712794,-0.053037003,0.010444062,0.094135255,0.067158344,0.072243885,0.068697444,-0.091575043,-0.186895306,-0.067703703,0.397836899,0.113052636,0.448135427,0.479954516,0.478032513,0.471261355,-0.265886108,0.453739664,0.60345723,0.254383843,0.284067895,0.551251423,0.328563244,1.366829916,0.220828191,0.317293942,0.874041463,0.234924033,0.405382656,0.78528432,0.743461204,0.508683472,0.303843828,0.26459801,0.793336741,0.353001016,0.378846315,0.36139847,0.346900722,0.332286904,0.17432488,0.450592042,0.6,0.466666667,1.933333333,0.8,1.066666667,0.066666667,2.866666667,2.666666667,0.733333333,6.266666667,1.733333333,5.4,3.466666667,6.933333333,5.466666667,0.466666667,5.4,0.8,0.066666667,3.4,5.2,5.4,0.6,2.333333333,0.4,0.666666667,6.933333333,1.933333333,6.933333333,0.666666667,0.133333333,4.733333333,0.866666667,2.333333333,4.866666667,1.8,5.933333333,0.533333333,5.2,4.466666667,4.866666667,11,2.6,5.533333333,5.333333333,8.4,11.26666667,0.6,9.666666667,5.2,0.866666667,7.266666667,9.133333333,8.133333333,2.133333333,3.533333333,1.266666667,5.133333333,10.86666667,5.4,10.66666667,1.266666667,0.533333333,9.866666667,1
-0.364217474,0.035473896,-0.134512426,-0.143360202,-0.376876497,-0.123335686,-0.839289308,-0.167040036,0.093712861,-0.035681307,0.113877959,0.063157049,0.012273511,-0.131361858,0.037350691,-0.215115253,-0.256688568,0.061873398,-0.202336596,0.024819194,0.328483311,0.173915521,0.032466855,-0.000605491,-0.321055475,-0.042191123,-0.617982664,0.087695673,0.078089051,-0.429063754,0.055778824,0.442795221,0.016731811,0.456267256,0.2799718,0.99763304,0.15229615,0.631368915,0.468644955,0.824188912,0.893481663,0.348654665,0.642568086,1.12192966,0.613919768,0.536764742,0.431659975,1.633360173,0.581109977,0.502514445,0.708037647,0.781089814,1.903453653,0.816915379,1.02999906,0.476985614,0.926540095,0.3109156,0.074464566,0.61630378,0.647734819,0.265441228,0.698232623,1.283731455,1.4,1.933333333,0.4,3.6,1.666666667,0.466666667,4.133333333,3.933333333,1.266666667,3.733333333,4.866666667,2.466666667,4.133333333,2.733333333,4.733333333,7,1.333333333,4.733333333,0.133333333,6.866666667,4.2,4.133333333,7,4.066666667,2.733333333,2.466666667,0.533333333,0.266666667,4.866666667,0.266666667,5.066666667,5.066666667,1.466666667,5.866666667,5.133333333,5.533333333,2.333333333,2.333333333,6.866666667,6.666666667,3.266666667,6.466666667,8.333333333,7.466666667,7.066666667,5.6,9.866666667,11.4,2.333333333,5.266666667,1.466666667,11.86666667,7.933333333,7.4,9.8,8.866666667,4.266666667,4,2.666666667,5.6,9.8,3.266666667,10.4,10.46666667,1
0.141711711,-0.187989249,0.168541527,-0.047059852,0.419996599,-0.249375594,-0.018584689,-0.130264326,-0.092249671,0.013476574,0.092568962,0.330522572,0.373563195,-0.598195174,0.075446423,0.263431469,0.429516673,0.36641602,0.746380292,-0.178337069,0.604856252,0.494847955,0.33528857,-0.521642301,-1.096827908,0.264006236,0.069281519,0.142459377,-0.02365037,0.193615378,0.012006375,0.212018922,1.476387337,0.337666737,1.639182148,0.730093501,2.271821968,0.585043148,1.94889595,0.546529283,0.827570577,0.520239362,1.125146471,1.333940741,1.34689333,0.148631185,1.03026299,4.005659874,1.242961334,1.63743588,3.293146821,0.485257595,1.32240884,2.271138314,2.260165945,0.247927254,-0.058959616,0.763831999,0.864467286,1.054380176,0.368332813,1.471695511,0.53504651,1.269705686,0.933333333,0.666666667,5.266666667,2.4,5.266666667,7,5.6,3,2.666666667,5.133333333,5.533333333,7,5.6,0.866666667,5.266666667,5.333333333,7,5.133333333,5.333333333,1.2,5.466666667,5.4,5.266666667,0.466666667,3.533333333,7,6.2,2.4,4.266666667,5.666666667,6.133333333,4.733333333,1.2,1.066666667,9.866666667,3.8,10.33333333,8.933333333,10.66666667,3.466666667,3.2,9.266666667,10.86666667,7.666666667,11.26666667,1.733333333,9.733333333,10.26666667,8.133333333,10.33333333,7.533333333,3.133333333,9.866666667,7.933333333,7.733333333,1.466666667,6.2,9.466666667,11.26666667,4.133333333,8.133333333,9.733333333,11.33333333,9.8,1
0.303872728,0.034933164,-0.00438772,-0.340992698,0.101473059,-0.102433085,-0.393197742,0.456669556,0.377632297,0.174589375,-0.665690305,0.256575274,0.179810853,0.068813905,0.460003861,-0.149867941,0.683808697,0.507069674,-0.194704077,-0.391938874,0.07171238,-0.236034427,-0.470742236,-0.472855183,-0.31025987,0.413511476,-0.423108425,-0.327302454,0.713968504,0.073128871,0.023099521,0.421338254,4.072487883,0.862869199,2.216062771,1.10040387,2.65792601,1.296611309,1.178701871,4.428489171,2.132011277,1.9642461,0.467860429,2.276151663,1.393805208,0.734655818,1.740063544,2.907128369,2.195285265,4.572273226,1.551595634,0.467679199,2.792649733,1.447774078,4.074775531,0.477207583,1.175657659,1.573486752,0.642197643,1.155037482,2.601847338,2.188213666,1.688683742,1.879659359,2.333333333,0.666666667,0.066666667,1,6.933333333,6.533333333,3.733333333,6.333333333,4.8,6.933333333,0.066666667,2,4.6,5.2,0.066666667,6.933333333,0.866666667,7,3.733333333,1.666666667,4.933333333,6.666666667,6.533333333,2.866666667,6.066666667,1.066666667,5.6,7,6.933333333,6.666666667,7,5.4,2.666666667,3.2,1.666666667,5.4,9.333333333,8.533333333,6.733333333,10.8,8.666666667,11.46666667,4.6,3.4,6.733333333,7.666666667,4.066666667,9.8,3.133333333,11.6,5.6,5.6,9.666666667,11.13333333,8.466666667,3.733333333,7.933333333,3.733333333,8.733333333,11.26666667,8.066666667,10.93333333,9.733333333,6.533333333,1
-1.353936962,-0.248455413,-1.088418589,0.386727418,-0.257119729,0.04250217,0.064587879,0.304707831,0.995441446,-0.039996431,-0.030392975,0.561647992,0.051024184,-0.42992211,0.197809556,-0.393468023,0.224946842,1.432024019,0.95813339,-0.281353895,-0.152363291,0.048746819,-0.092264937,-0.633562989,-0.376396661,0.468791521,-0.079472802,0.007888108,-0.125200424,0.381992514,-0.106511048,-0.338313063,3.97318879,0.195865506,0.015233238,2.172882183,1.71909947,1.407946107,1.748297845,2.574997302,2.129607609,0.837465976,1.954798942,1.695289918,1.196266795,0.327805192,2.095734519,2.277350044,1.365368564,7.511754003,2.59201093,1.075970079,2.774893365,1.152791499,3.721848819,-0.028415941,0.970310195,1.277694709,0.743786837,1.681048092,0.638770116,1.541166029,0.770586356,1.048350198,1.933333333,0.666666667,1.8,5,5.866666667,0.4,5.2,4.666666667,2.666666667,4.4,6.466666667,0.666666667,5.2,3.066666667,4.8,4.733333333,0.333333333,4.4,5.2,2.8,4.866666667,5.2,4.266666667,0.066666667,3.466666667,4,4.133333333,5.133333333,1.466666667,5.066666667,5.533333333,3.533333333,2.266666667,4.333333333,1.866666667,8.466666667,10.06666667,4.933333333,7.333333333,7.4,2.933333333,7.8,10.86666667,1.8,8.866666667,4.466666667,8.4,7.866666667,0.533333333,8.2,7.8,3.066666667,9.066666667,9.466666667,6.933333333,0.466666667,6.333333333,5.6,7.066666667,7.4,3.533333333,7.466666667,9.866666667,4.133333333,1
-0.062655548,-0.10071589,0.554309704,0.364340573,0.481237586,-0.080369205,-0.426289218,-2.106496679,-0.174483438,0.769851739,1.161007557,-0.20450391,0.232857683,-0.002034166,1.435168877,0.161126587,-0.312907957,0.890804859,0.260504186,-0.671707684,-0.010192016,0.24502401,2.165167454,-0.632357817,-0.153066617,0.622618576,-0.527699844,1.017104388,0.580739144,0.230538636,0.672881043,-0.749150484,1.255796989,0.317210268,2.512510901,2.999536438,2.09259764,0.754447606,0.952840567,0.708800019,0.598308552,2.533685093,3.547136407,1.130709334,1.071295819,0.54034604,3.063543058,2.222384296,1.028737185,3.059742608,1.510943746,0.24992505,1.084300852,1.115848244,8.249442586,0.325514586,1.451106653,1.516977478,0.679021958,3.21212915,2.546212813,1.168792947,2.83575362,0.838350859,1.733333333,0.866666667,0.066666667,6.533333333,1.133333333,1.933333333,0.066666667,0.066666667,0.6,6.933333333,6.666666667,0.666666667,0.266666667,3.333333333,6.933333333,0.133333333,0.666666667,6.733333333,5.933333333,0.6,0.466666667,4,7,1.4,1.466666667,6.133333333,0.533333333,7,6.866666667,4.133333333,7,0.866666667,2.066666667,5.733333333,5.4,11.8,1.933333333,2.466666667,4.8,1.2,5.066666667,9.8,10.33333333,1.6,4.2,5.533333333,9.733333333,1.733333333,1.466666667,10.53333333,8.333333333,1.2,2.6,6,11.8,2.466666667,1.666666667,9.4,0.666666667,11.33333333,10.93333333,8.866666667,12.13333333,1,1
0.222862874,-0.031226727,0.787328594,-0.012291953,-0.531941517,-0.083012955,-0.742530888,0.658142726,0.201129845,0.083205459,-0.116190669,-0.407614302,-0.030050167,-0.41687378,-0.040763493,-2.352086106,0.171157236,0.370577039,-0.650773956,0.274216055,-0.61033404,-0.227611261,0.175133689,-0.113722055,-0.340795444,-0.766784628,-0.312780404,0.280652732,0.382700709,-0.168305156,0.289483804,-0.193465886,2.020740274,1.568879473,4.647219166,0.711159714,0.569186498,1.040377969,-0.244647486,4.352844607,0.989663951,0.640064976,0.498322728,0.294691578,0.899513199,0.130855696,0.631405974,0.144994102,1.294104934,2.690520549,0.512045926,0.802530701,0.76116684,0.912245089,3.496972867,0.48090232,0.675324974,0.32359957,0.208902445,1.050871794,0.903278527,0.378183173,0.923023296,0.780431487,6.333333333,5.4,6.666666667,4.266666667,1.4,1.2,0.933333333,6.8,0.4,5.066666667,5.6,0.933333333,5.666666667,0.4,5.333333333,5.666666667,1.2,5.533333333,5.333333333,4.266666667,5.666666667,5.666666667,5.6,3,4.933333333,0.4,4.6,5.733333333,2.4,5.533333333,5.4,4.333333333,6.933333333,5.533333333,7.4,4.4,1.666666667,1.4,1.333333333,7.266666667,0.466666667,5.8,5.666666667,1.133333333,6,0.866666667,5.4,5.8,1.8,5.666666667,5.466666667,4.733333333,5.8,6.4,5.733333333,3.666666667,5.333333333,1.066666667,4.733333333,5.8,3,5.666666667,5.6,5.066666667,1
-0.325362031,-0.223062816,-1.084618268,0.157494423,-1.15754591,0.214120145,-0.489543177,-0.546582376,0.345262325,0.182624064,-0.073161388,0.192471893,-0.24415127,-0.278141242,0.153940167,-2.133083051,0.379216071,1.708348194,0.222038371,-0.198001319,-0.319492091,-0.306203042,1.486741647,0.055017799,-0.179276217,0.072115396,-0.005443567,0.474879507,-0.032135955,0.067651144,0.354862787,-0.34777836,2.059546867,0.168196621,1.384982412,1.588194849,0.314097433,0.804834448,0.496524712,0.085727288,1.11599606,1.267941913,1.078867204,0.895331869,0.886240775,0.184848481,1.006693222,0.532690638,0.893599263,5.671764869,1.628725775,0.194225843,0.617280618,0.661103533,6.905353267,0.483282661,0.536239036,0.576332411,0.408044697,2.402601865,0.847880954,1.420602705,1.544532807,0.476001448,5.266666667,0.666666667,4.866666667,3.4,2.333333333,2.333333333,2.2,4.866666667,3.4,2.666666667,3.466666667,7,2.8,1.266666667,2.466666667,7,5.533333333,2.666666667,2.266666667,0.533333333,3,3.333333333,2.733333333,4,4.6,6.933333333,0.333333333,2.666666667,6.2,6,6.933333333,0.133333333,5.533333333,1.133333333,4.933333333,4.933333333,2.533333333,4.133333333,2.466666667,5,3.733333333,3.6,3.8,8.266666667,4.133333333,1.666666667,3.666666667,8.8,7.133333333,4.466666667,3.133333333,1.733333333,3.333333333,4.4,4.4,4.466666667,5.6,8.733333333,0.8,3.666666667,7.133333333,7.6,8.333333333,1.8,1
0.142589445,0.077619871,-0.080670766,-0.251317506,0.16341074,-0.169354382,-0.225649145,0.03696669,-0.321356054,-0.145272087,-0.383347555,0.154072956,-0.331706227,0.04007878,-0.049267657,-0.167843508,0.053756419,0.03631836,-0.271023287,-0.108906348,-0.1396162,-0.362116503,-0.793149997,-0.02116987,0.030353886,-0.231225453,0.072673987,-0.234909879,-0.110270717,-0.069878819,0.088553544,0.219281468,0.772301347,0.342949365,0.415476682,0.209705256,0.577252831,0.129374694,0.275048149,0.961833235,0.210386483,1.90740497,0.623843306,0.596052016,0.420461257,0.250033315,0.775325781,0.837481134,0.720281079,1.184033356,0.261267807,0.132276289,0.20123156,0.171883497,0.626049541,0.286563459,0.311666094,0.309290735,0.309175269,0.465957392,0.51064973,0.218695474,0.52400774,0.701906977,2.8,0.066666667,7,2.933333333,4.533333333,4.4,2.666666667,4.866666667,1.066666667,7,0.133333333,1.133333333,0.066666667,4.333333333,7,2.666666667,1.133333333,7,0.533333333,2.333333333,6.4,6.2,7,2,1.866666667,0.466666667,1.666666667,7,6.933333333,7,6.933333333,1.266666667,6.2,4,11.13333333,3.266666667,7.8,5.533333333,5.666666667,7.8,2.666666667,10.73333333,1.533333333,4.933333333,4.333333333,6.333333333,10.26666667,6.266666667,2.4,7.2,3.133333333,2.666666667,10.13333333,9.6,11.26666667,5.266666667,2.733333333,0.6,3.666666667,11.2,10.8,10.53333333,10.73333333,1.8,1
0.215112411,0.038641429,0.046220334,-0.466764673,0.24931781,0.437479415,-0.082328066,-0.407945692,0.218080105,-0.477550232,-2.08584554,0.072530089,-0.403073702,0.072834103,-0.475313803,-0.045672246,0.151797465,-0.205420428,-0.075090959,0.047066787,0.205333539,-0.112750514,-0.219233379,-0.011030386,0.201060827,-0.110142084,0.066316415,-0.129259869,-0.343046328,0.012221695,-0.435183452,0.521817699,1.459548885,0.313513156,0.485365263,0.169842045,0.832568036,0.903701979,0.542354778,0.602874441,0.896696521,0.311742207,-0.454563531,0.476411179,0.242066423,0.282882765,0.212027231,0.991570341,1.041487217,0.91853918,0.272306969,0.272728936,0.513987025,0.7621151,0.967051237,0.212266282,1.346989076,0.204583927,0.348629914,0.491876307,0.024483525,0.383507008,0.049904175,1.026119249,5.933333333,2.666666667,0.066666667,1.2,1.2,2.733333333,0.866666667,4.266666667,1.133333333,6.8,0.133333333,1.066666667,0.133333333,2.333333333,0.066666667,6,1.133333333,6,1.333333333,3.533333333,2,0.066666667,4.4,5.533333333,5.266666667,1.8,2.733333333,6.533333333,6.666666667,1.533333333,0.066666667,1.533333333,6.4,2.733333333,1.133333333,1.466666667,1.333333333,3.533333333,1.133333333,4.333333333,1.333333333,7.066666667,0.266666667,1.6,0.733333333,3.2,1.133333333,6.533333333,1.266666667,6.533333333,1.466666667,4.066666667,3.133333333,0.6,4.466666667,5.733333333,6.066666667,2.6,3.866666667,7.666666667,7.2,2.4,1.2,1.666666667,1
