-0.41607866245971,-0.397603056550955,-0.494779450293302,-0.299922217011693,-0.374311813446902,-0.780689149918177,0.0302067256990661,-0.481580466288218,-0.138620658706943,-0.0827911758526529,-0.530658436195645,-0.524462630842439,-0.298762883188296,-0.315663674696444,-0.801929178227997,-0.570238858138759,-0.150023251052318,-0.494106732076649,-0.445862695022002,-0.284218091287611,-0.644434551255861,-0.749031647269918,-0.647349787348787,-0.911261675581583,-0.887066850444395,-0.504705665746305,-0.604321266650247,-0.98393994522269,-0.823019692963989,-0.424556732154779,-0.822539763678558,-0.677245258599646,-1.03565306865244,-0.741671307621181,-0.793749207024846,-1.14056770920957,-1.02286050154457,-0.880243273812259,-0.867769384207454,-0.963820284341498,-0.891402929816557,-0.871452618595758,-1.06063433518797,-0.811746369497352,-0.918621829499171,0.409148191361085,-0.012623657011201,-0.0816625248148411,-0.126253787389393,-0.0461217553322998,0.0178823125218602,-0.0355018340429634,0.155647091145413,0.0441016071680245,0.191797987447862,-0.0408750361433938,0.083017668796128,0.263302621967206,0.472158783306665,0.19667584457761,0.492089592756965,0.320450795969545,0.459562682606732,0.485273073908438,0.224856460142562,0.0936218029379173,0.103645527243417,0.458025943091386,0.441379603255466,0.0632125993327623,0.271285718153887,-0.056077316306626,-0.13055364918777,-0.304355285189138,-0.0890588963062145,-0.0891361604636214,-0.135480725071635,-0.0147341200415221,-0.124912622772483,-0.0792519202499782,-0.169574648914275,0.102715942849617,-0.0995478771364839,-0.139934000797941,-0.0527038814725398,0.476789989472383,0.10034527048149,0.0829574919043017,0.412937478234675,0.474848913248685,0.439520236354641,0.286341072597282,-0.137394511198711,0.242654134980455,0.341981481143302,-0.121388200897464,0.103515317326865,0.300098921625532,-0.0886794599537185,0.00792543904742428,-0.028060156533649,0.334780498819218,0.234565729233078,0.233803488603276,-0.440911523617253,0.175537027361162,0.277834400305481,0.0886687123113103,-0.154296417093746,-0.00679914060414862,0.163818506333698,0.245682109879982,0.205160588211916,0.158432117321787,0.130351053651955,0.459141431981871,-0.0575343895417226,-0.273248116313332,0.22732685775488,-0.433188822499524,-0.355182669158004,0.374362963804955,-0.134710881846858,-0.362800432177332,-0.149648866587037,-0.397750762341613,-0.0551014972391462,-0.238885253768949,-0.368200379563018,0.0150786884665729,-0.326198766379628,-0.0863273607003535,0.101139444486605,-0.0695441370086434,-0.165757886212914,-0.02038868625747,-0.255355303790593,-0.19847811153262,-0.0764423466069284,0.0350990512852132,-0.0595603139446885,-0.0305851405302498,0.199232823859906,0.18578198841866,0.444533336715042,0.31615819625904,0.732864227580194,0.644544980805193,0.479024539482425,0.948274469656604,0.295604444539648,0.62534725219452,0.258300157810526,0.524966624693563,0.559367004929763,0.360257642754713,0.422689867906629,0.361412333299421,0.29503406418533,0.0292046875845822,0.271191942497458,0.0619006130791426,0.170383018970106,0.0225902442246575,0.0117004555778403,0.0114636483646344,-0.322679873101769,0.191415771319191,-0.48759408795873,-0.0427323290464037,0.22479165854516,-0.337753998773149,-0.239117015285978,0.0250084637665726,0.0685600033767895,-0.13002894012265,0.0412179639433077,-0.315444344784228,-0.209828327694369,-0.0518069671876038,-0.280165233342444,0.0931707176997107,-0.467302737204686,-0.13814052511725,-0.266402741035504,-0.428491242212688,0.23649182933524,0.239613784195459,0.296801518932239,-0.0339704250115542,0.00499652695099535,0.185222789079428,-0.2524156997711,-0.431221861544887,-0.235793690715518,0.296556168086243,0.0937522419228854,-0.268803316118396,-0.740356999728216,0.138696579409049,0.0361031510154355,-0.244086772187564,-0.473234618597135,-0.264389786857679,-0.425836401188715,-0.508711868027192,-0.149873533174228,-0.387532880885437,-0.469461676064534,-0.155911095589668,-0.427371840586027,-0.317163435140301,-0.32472194992354,-0.378699878967281,-0.239959268894171,-0.52289076956708,-0.374926007778942,-0.430307507105191,-0.427677554054998,-0.376561556264818,-0.271929914257305,-0.15654035271778,-0.439625453049763,0.0773581249854235,0.0455165627698807,-0.396116185848743,-0.0171874984896796,-0.0843794557614612,0.0443619465176331,-0.334215708972442,-0.00344896550078153,-0.127959412237263,-0.208756176071661,0.192603261984566,0.645514237372124,0.676481191613559,0.517042145257068,0.33288228315335,0.755619376299778,0.589193124170103,0.48300876976855,0.516960423552118,0.24182387341336,0.189440260540725,0.0961159307998616,0.343691835944398,0.00970451437313722,0.177874781978893,0.0401904249422558,0.155806207019574,-0.0345069280045472,0.321495106493226,0.0227372690011075,0.0331084962837907,-0.0541071360120967,0.305096903470517,-0.0189352285887134,0.306202003798811,-0.107268962393228,0.0787277807603778,0.228217209539267,0.447199804508856,0.265669895455331,0.619134842476718,0.365344373133066,0.573751436557599,0.167587133712636,0.598760135583624,0.0553609450792464,0.19966661752827,-0.369671992327633,-0.361099199747282,-0.21429080008418,0.0843241358629658,-0.328917935262756,-0.296916644260266,-0.425218235181814,-0.384221613238155,0.00735666539135377,-0.138623930546839,-0.074753774850108,-0.314096218220982,0.115014517852491,-0.247462754510071,-0.206238054717144,-0.193079188639944,0.0826607091318333,-0.0492216854501101,-0.302373982570565,-0.213692745788868,-0.0300382581378033,-0.0462193414489537,-0.202618711843619,-0.0792516260518403,-0.02558015340166,-0.0289821908324786,-0.328508955275713,-0.242696150337743,-0.155852908992819,-0.000738798139633123,-0.249753376753576,-0.486445622379167,-0.0355251277005724,-0.495518960402334,0.330511403509263,-0.226098286331351,0.329470417573124,-0.0871986903958848,-0.547161691727142,-0.320513415102142,-0.096874354530759,-0.181675110445388,-0.341070509982191,-0.226253371839607,-0.20011134135085,-0.531849542427361,-0.758695808455716,-0.742527354862604,-0.241623265200823,-0.039966971798563,0.0417092290197806,0.333073295256593,0.340795996374321,0.308424914656935,0.338212476111031,-0.0119574146205617,0.0737758973862298,0.15427381980412,-0.211032045071008,0.0516599609842691,-0.143146567694041,0.457301430648703,0.27079021221621,-0.153128502491329,-0.124075693457188,0.14584719763694,0.220470258124698,0.0382397711823788,0.0659207699602536,-0.147413369348144,0.220213206216402,-0.00748296554342846,-0.199553860148554,-0.471636618758267,-0.356084728195729,-0.0622229494858237,-0.279222121530059,-0.337636053303377,-0.452269131878677,-0.368810654967843,0.110420467079032,-0.0773399790523018,-0.0485332637887476,-0.139483206538532,-0.131700328528977,-0.248491974501829,-0.464644398244099,-0.391342814871604,-0.728615348981836,-0.778123657958281,-0.176942733551867,-0.282236878562914,-0.256388303287385,-0.302681234636362,-0.227380626922114,-0.142678865709162,-0.0175308039429274,-0.335371031003052,-0.158807944298981,-0.19604091026742,-0.186467398263733,-0.658332237265148,-0.216298792268665,-0.00946078557916341,-0.287577577712512,-0.376245441851582,-0.677789803751331,-0.185328494866573,-0.667803968599944,-0.426171645910155,-0.284777494931106,-0.748146991240725,-0.41274179808859,-0.617413065210043,-0.685192490101723,-0.397662471945077,-0.841070141702745,-0.889413359190217,-0.524757553331733,-0.666488434881404,-0.746229874335068,-0.81315419302314,-0.808091161939223,-0.681652825890524,-0.834349274395238,-0.630764163025022,-0.710167386058884,-0.884261734348889,-1.02471887168823,-0.654725338378513,-0.599686327288462,-0.65908983461626,-0.774517285309898,-0.69355243478691,-0.68893070090972,-0.326949962197185,-0.525525068726127,0.116241516504662,-0.310174539213674,-0.184549519860371,0.283579151375671,0.215037114391895,0.10935070519709,-0.11633919870623,0.255200917869659,0.180582129198296,0.000856598243827215,0.0709426182577067,0.197809807526243,-0.278541924539196,-0.239734515632445,-0.0172053843991952,0.114044317028406,0.348184802416948,0.0350328009848593,-0.212211574061189,-0.162456242658419,-0.0576232680868937,-0.115805778850287,-0.0278002319836037,0.0147868057770614,-0.0221142586305941,0.023811853701849,-0.439829181545579,-0.312058224512761,-0.341613807763489,-0.107592933234009,-0.0526729758095771,-0.398771825516651,-0.155294263875332,0.0483840845309854,-0.0506745086612665,-0.0177343467075956,-0.153441781409045,-0.237669742464437,-0.227218836519428,0.154837191903134,-0.380085786217651,-0.174210981259667,-0.412407463449772,-0.0954852497329517,-0.287449534659348,-0.203989386168186,0.0590430650806646,-0.126946248827037,0.0315418540536786,-0.0845995471713822,-0.0517752814538214,-0.345581526550591,-0.0878516995660776,-0.323161919722283,-0.408213784148484,-0.496376645297195,-0.120317504168746,-0.282414363247572,-0.351877812454655,-0.0258156389520198,0.0714016156428018,-0.226676445849055,-0.193508577508411,-0.041563782958085,0.00667616801131458,0.275258265950827,-0.100899312685857,-0.0991682983901083,0.45382204857698,0.191201920475829,0.0566099870469406,0.0345265535958122,-0.116621454331257,-0.303766015977108,-0.183986141570318,-0.214358756139393,-0.456509454462168,-0.408802551886416,-0.278172263836103,-0.395881235947013,-0.388814165780357,-0.327561890609224,-0.419654822841416,-0.226462855029301,-0.277620642327694,-0.562723525847339,-0.428374900221823,-0.719315313710931,-0.109694295438097,-0.18776712626161,-0.157262085384287,-0.0959572482983794,0.157090296454822,0.20754750586442,-0.249394021157477,0.0706307756608656,-0.431851471562179,-0.205271729730647,-0.175269463069911,0.148683547520437,-0.0473289334993219,-0.0546957737382249,0.105137022651205,0.15187830899052,0.0937678619124001,-0.107540928512677,-0.0220553818568007,0.110822253079624,0.131729451172923,-0.0931970977137098,-0.226479255089635,0.13505533883322,-0.0686948875272233,0.096030810214911,0.189032710683518,-0.238804002582907,-0.0806169698924709,0.0871716202049414,0.154069379338904,-0.157290316518724,-0.234421304692694,-0.136555291199262,-0.0485161269948611,0.165357004103908,-0.0431039213534323,0.0965469570741261,0.149251884832131,0.0380923501794806,-0.0393040478044277,0.115130101317349,0.139304124566004,-0.160315133988741,0.114191416097316,-0.0675057475692574,0.397077910398534,0.0795159085975334,0.190138123040141,-0.154332291684011,-0.0734891693551685,0.351524746210497,0.527631120022588,0.590668457253425,0.0723112116504962,0.488860857345361,0.381570288228627,0.51896397601925,0.408773215032547,0.110394826275001,0.157715779526014,0.341466104449246,0.158015735329408,0.405237079713152,0.447681104490156,0.274479194364429,0.403835181010973,-0.0478526804770976,0.118316073989527,0.157600069021051,0.0801082052272697,0.0799755931878744,0.137349987728006,-0.111051288063406,0.161409229127436,0.216547234919165,0.0742974205430644,0.0356926443183594,-0.21492026411679,0.044816872675972,-0.217272745976319,-0.0703989373749619,-0.286060566559665,-0.178337485319486,-0.423019643464876,-0.0712642216454591,0.052805912259377,-0.152355703664889,-0.07337819499447,-0.262901805483205,-0.303819079365981,-0.42213724964106,-0.133085721923172,-0.301607021397915,-0.315975740170663,-0.350343803187179,0.0572064254812686,0.0448384026306034,-0.0138270091165823,0.0355421872303016,-0.240219162489025,-0.169773938435663,0.206042452082857,0.0565925840384095,0.0621171570241438,0.154705434227018,-0.295035853395385,-0.159657534287504,-0.140087228994721,-0.251160770126027,-0.167663846867637,0.0435951183284851,-0.149922993378837,-0.27440836641039,-0.235128643195261,-0.373556667746939,-0.308132128075839,0.00878650102983239,0.0215807768642685,-0.0429838275933861,-0.556962275660202,-0.243252337860685,0.130078598440484,-0.296991045186301,-0.504461280702276,-0.798667590691003,-0.484579132812651,-0.67525648661724,-0.627725471438277,-0.816166065032168,-0.612873851681737,-0.729531028303718,-0.727409049942245,-0.807429457579623,-0.328704638641139,-0.613223787736954,-0.404407930056527,-0.435178009281493,-0.284706619925177,-0.476698207330272,-0.630784853474866,-0.33329871715045,-0.156670067351272,-0.500579332559142,-0.261886205280322,-0.359088229921039,-0.528175823664853,-0.622023543779688,-0.568170240335995,-0.561645319389219,-0.383716180094459,-0.127620230015493,-0.0481005535520784,-0.370285403617155,-0.0747578022443129,-0.503078345150268,-0.543025214647621,-0.635104588506038,-0.660703541119176,-0.598885900334711,-0.801035867127325,-1.0914812513887,-0.621431990074542,-0.843517038133851,-0.786616815213575,-0.822576779896277,-0.728379699492783,-0.53499159958879,-0.80961534602899,-0.722179065129739,-0.852174709848661,-0.980290941084891,-0.807751162500403,-0.875663013700331,-0.8419767697267,-0.878884148993374,-1.26651112746923,-0.984953350083408,-1.01441775791377,-1.10382798944985,-0.122970242097024,-0.387246664853239,-0.39706497050948,0.1919133865436,0.17559931973076,-0.0711737996744515,0.0555015107454863,0.242745401409081,-0.00747557530106508,0.312226309344038,0.518015863705268,0.444539693054017,0.515721712569958,0.188278627984823,0.194635462243009,0.227656231514744,0.229354557128513,0.124337653001507,0.328927625599652,0.181513370933037,0.397475420249004,0.304145147111418,0.182777085661393,-0.107741458099028,-0.0746617563341556,0.00263078079200781,0.118385248317248,-0.158535249494329,0.301862697038408,0.328073262320634,-0.0429361516460018,0.0669242177741481,0.31124211999284,-0.0965226652973297,-0.0243257476422436,0.316699829765434,-0.0440943599386446,0.157043663697383,0.0449809741932374,0.132491621843992,-0.16078029331421,-0.0279990342702814,-0.0792292009968984,-0.0165506406239047,0.382055277449622,-0.043746210617068,-0.0368498273750675,-0.248704246630436,-0.125162387828754,-0.312755861658385,-0.0513177265806399,0.118385194455214,0.169576784822472,-0.146566416741916,-0.158930910700777,0.127842253029349,-0.383591492584028,0.113399798990999,-0.481171851572432,-0.0421381503410388,0.0101327237249956,0.0881258758861828,-0.0858195160234369,-0.0659564984420159,-0.052335347538409,-0.00617057068128388,-0.500346735251949,-0.0138644834711324,0.0761202145045095,0.279742286373101,0.0438670720658575,0.0239059884384971,-0.151895414829215,-0.158663086385919,0.031757958434964,-0.0574840006813756,-0.021730011841375,0.123649186640849,-0.134166633865009,0.0107955981908247,-0.0100560662893377,-0.0196594810077907,0.392579716213282,0.280765107803003,-0.330532189796379,-0.239270404449753,-0.0924068426358101,0.124642662549428,-0.277620357539934,-0.525975590579853,-0.076510175622037,-0.130392081662462,0.018432243876826,0.0522016954045868,-0.00201006915399834,-0.167175206791384,0.00111634325376316,-0.274017049455486,-0.17242266890488,-0.428836590708559,-0.109796911897153,-0.343827072984013,-0.38081673114908,0.0118920929759464,0.093503102161478,-0.360233448177218,-0.348818783307247,0.0586812979513447,-0.0279489097672676,-0.24640384254649,-0.0177548699994069,0.4267826041865,0.272874462390565,0.273423149346842,0.302903938664426,0.181735983952839,0.156154675798724,0.428115180595144,0.12202527730689,0.202422904905069,0.116615114708085,0.515449797836126,0.326378164095107,0.153968620191324,0.122477161189031,0.211205202219927,-0.0108911754393862,0.110756225656648,0.379946760262624,0.214980744988594,0.238220967746398,0.209586926730779,0.234120896943507,0.122037535562632,0.21115208311171,-0.30360207109311,-0.168190877572103,0.0737726037538787,0.044680976909887,0.0447424539197467,0.348130754652993,0.177394982705265,0.0783913659327069,0.280192343898957,0.455259180477861,0.2132474090535,0.374092625928566,0.284759101356454,0.498048293727129,0.592861444347254,0.210510289131135,0.454598534785803,0.571424355289817,0.599848650120437,0.664176633096033,0.359149254985106,0.737209834960228,0.610582053140964,0.432654585426532,0.485941780332302,0.340896897915781,0.329882483668915,0.354411996334101,0.350563275493274,0.552266187413585,0.480356287530151,0.413132941694423,0.577573913587267,0.443572419476639,0.26296002229232,0.501650735066221,0.496475893831441,0.506836348707563,0.336489683514083,0.286069248871712,0.345051703687873,0.351395165303431,0.498715068547058,0.526170961174026,0.349435144502676,0.00207385542112676,0.0732963643272474,-0.28912416716972,0.010622131489993,-0.312250852476988,-0.482623148568838,-0.235575834270406,-0.286189429306294,-0.198073372406782,-0.539200013561121,-0.0810250459879288,-0.79521869948268,-0.0310247352014576,-0.693776432741969,-0.269769867201609,-0.0163261579105504,-0.191369035171412,0.0503676684233342,-0.261308141847531,-0.198091574059248,-0.126287540929952,-0.148811528663218,-0.550104289237452,-0.438618796420742,-0.298177260497797,-0.303824416040955,-0.137429552475227,-0.629648110750056,-0.292731994712093,-0.202511046716687,-0.269356429667024,-0.0218938205225308,-0.388161215548848,-0.53993829487288,-0.523196117764793,-0.244227376857345,-0.508250889509856,-0.922071401721702,-0.728406005214323,-0.76165299502385,-0.920787256567109,-0.899275875050627,-1.09017926366186,-0.525384402145963,-0.612513483727063,1
