0.994523352,-0.154852948,2.795178244,1.036822591,-0.101644983,-0.35072395,-0.393418268,-0.197308608,0.826133975,-1.048191666,0.79471985,-0.384180035,0.559822883,-0.020145508,0.435252041,-0.014887707,-0.103311797,-0.371462203,-0.292356021,0.383258127,0.026025179,0.209229365,0.547754605,-0.129385215,-0.591527111,0.01601032,0.12962437,0.103391703,2.612290821,0.434074019,5.193603366,2.141317325,0.186331316,-0.058522229,0.172801341,0.461113691,1.891853723,0.069138372,2.846150725,0.079952416,0.970122478,1.443156694,0.914581254,0.799497907,0.145720531,-0.011386181,-0.007144143,2.250929493,1.854750302,0.5630166,1.331247948,0.347649847,0.040162358,0.216919889,0.506912037,1.008407661,6.533333333,0.133333333,5.266666667,5.2,4.333333333,3.666666667,2.4,2.866666667,4,0.066666667,6.866666667,0.933333333,6.4,6.2,6.133333333,6.666666667,3.266666667,0.533333333,2.133333333,6.266666667,6.133333333,5,2.466666667,2.533333333,1.266666667,3.066666667,6.066666667,6.533333333,7.066666667,0.4,5.733333333,5.666666667,4.4,4.066666667,2.933333333,3.4,4.266666667,0.133333333,7,1.333333333,6.8,6.6,6.4,7.2,3.466666667,0.8,2.2,6.733333333,6.666666667,5.333333333,2.866666667,3,1.4,3.266666667,6.466666667,7,1
0.16702781,-0.062539616,0.3244541,0.089619589,0.636867185,-0.068369473,-0.041808495,-0.24516298,-0.466717824,-0.019055723,-0.079061935,-0.047772714,-0.055034144,-0.299836304,-0.307611084,-0.167874348,0.083971877,0.084983661,0.038348872,-0.685165761,0.366774048,0.002347703,-0.105527968,0.205490074,-0.100174254,0.027708708,0.010060954,0.001726421,0.863746941,0.299323078,1.379754415,0.741890489,1.432160366,0.43963681,0.325858506,0.050018595,0.043923168,0.23627209,0.602855413,0.358229802,0.296416117,0.21867056,-0.033290461,0.171872326,0.294772044,0.464704435,0.29464746,0.212179533,1.624581196,0.138362249,0.424325215,0.513336094,0.309407547,0.200472867,0.310803952,0.292658436,4.066666667,6.866666667,1,1.2,5.066666667,4.8,1.533333333,0.133333333,0.266666667,7,5,6.666666667,6.4,1.133333333,3.266666667,6.466666667,5.6,6.266666667,3.866666667,1.066666667,3.933333333,2.2,0.533333333,3.266666667,1.533333333,2.266666667,2.666666667,6.333333333,4.6,9.133333333,3.733333333,1.266666667,7.533333333,7.066666667,4.2,2.533333333,2.466666667,9.6,7.533333333,8.733333333,9.4,1.4,3.8,8.866666667,7,7.866666667,4.4,1.133333333,4.533333333,4.533333333,3,3.533333333,2,4.066666667,2.866666667,6.733333333,1
-0.114659686,-0.105240888,-0.824045524,-0.336201449,-0.681199569,0.163826025,0.023113816,-0.075901992,-0.257236151,-0.080512725,0.183150184,-0.071862951,-0.218538269,-0.094979043,-0.175477576,-0.11485836,0.056398937,-0.049579899,-0.0934836,0.09675089,-0.433227694,-0.031664758,-0.272179501,0.372168018,0.093305913,0.028829812,-0.017432734,0.052070626,0.437413739,0.083666351,-0.260176258,0.002143504,-0.090901923,0.5258506,0.161808583,0.212408073,0.15762355,0.172376095,0.609023928,0.103980078,0.039574189,0.182643404,0.088968483,0.069249551,0.383159258,0.114667704,0.142708732,0.634028184,0.693516541,0.133220053,0.147597448,0.653270291,0.640419986,0.187324885,0.357373161,0.244950058,1.466666667,2.333333333,0.066666667,0.8,0.066666667,6.133333333,3.4,3.733333333,1.2,2.2,6.866666667,0.8,0.2,0.133333333,0.266666667,0.8,0.4,5.733333333,0.466666667,7,2.666666667,5.866666667,0.2,0.866666667,1.2,1.466666667,0.666666667,1.733333333,1.8,2.6,0.333333333,6.333333333,0.466666667,11.6,3.466666667,6.466666667,5.866666667,2.733333333,10.13333333,3.666666667,1.066666667,0.2,0.666666667,3.4,5.066666667,10.73333333,4.866666667,7.2,4.133333333,6,5.066666667,3.466666667,1.6,2.333333333,3.933333333,2.333333333,1
0.380765542,0.009980421,-0.037277173,-0.142740596,-0.076718986,-0.293404548,0.025419165,-0.379004599,-0.469915298,0.044220228,-0.119756797,-0.135372085,-0.404321163,0.505398883,0.166844023,0.362225406,-0.026237919,0.179446195,0.283592884,0.424534473,1.568752153,-0.172295024,-0.544090882,0.041286157,0.126217257,0.064394866,0.116431396,0.451955488,0.91608539,0.209780273,0.251329885,0.085241526,0.811073437,0.104724641,0.42399541,-0.11436856,0.134264808,0.320451486,0.823402638,0.300081845,0.275203048,1.221375056,0.54189643,0.792216987,0.155019458,0.542258049,0.80856169,0.860523238,2.503642039,0.054300599,0.307981714,0.391305456,0.583011168,0.282510227,0.461518925,0.916242741,3.333333333,3.066666667,2.266666667,3.666666667,0.733333333,0.933333333,6.666666667,0.133333333,0.6,3.466666667,1.733333333,1.266666667,1.6,2.866666667,2.933333333,2.8,0.4,6,0.8,6.2,6.2,1.2,1.933333333,2.2,0.2,2.066666667,0.466666667,3.066666667,4.733333333,4.333333333,3.533333333,6.933333333,4.066666667,1.533333333,10.2,1.733333333,1.266666667,3.933333333,1.866666667,2,2.133333333,4.4,6.266666667,3.533333333,3.8,6.733333333,1.466666667,8.6,6.266666667,1.666666667,2.066666667,2.4,1.933333333,5.6,3.466666667,4.733333333,1
0.739177711,-0.223423031,0.472363684,-0.10820814,0.090641206,-0.106586696,0.193676688,-0.25753567,-0.573749415,-0.175073806,0.34239518,-0.093166904,0.260129239,0.579622412,0.132943405,0.269143649,-0.0289546,0.155093631,0.310194478,0.214049068,0.948999842,0.054545166,0.322486633,0.187661166,-0.17213626,-0.010676764,0.357055375,0.415407993,1.26110699,-0.017172843,1.712210117,0.516872193,0.506927901,0.147282611,0.730454535,0.322998169,0.429798762,0.035277345,0.934870927,0.17085688,0.738773848,1.276186507,0.367729622,0.665644952,0.166846593,0.34198687,0.625643116,1.017538421,2.164844566,0.28985803,0.70639516,0.53513836,0.31567932,0.212003486,0.667129199,0.729117382,6.933333333,0.6,3.4,1.8,3.133333333,3.933333333,3.4,0.133333333,2,3.533333333,5.866666667,4.133333333,1.266666667,1.4,3.066666667,0.866666667,2,3.266666667,5.533333333,5.666666667,5.666666667,2.933333333,1.066666667,6.733333333,1,0.333333333,2.4,1.333333333,7.066666667,0.733333333,3.533333333,1.933333333,3.2,4.066666667,3.533333333,0.266666667,2.133333333,3.666666667,5.933333333,4.266666667,1.333333333,1.533333333,3.2,0.933333333,2.066666667,3.4,5.666666667,5.733333333,5.733333333,3,1.133333333,6.866666667,1.066666667,0.466666667,2.533333333,1.466666667,1
1.351070136,-0.143781862,-0.006003275,0.266199922,0.172605432,0.126826323,0.230753452,0.079183058,-0.370590455,-0.600534335,0.095161627,-0.251985086,0.407394367,0.922479623,0.332926728,0.487920446,0.035543354,0.03974195,0.574611381,0.104286429,-0.152674163,0.159955895,0.709620427,0.135498287,-0.066638172,0.077946757,-0.099762847,0.482111397,2.123250596,0.134885151,0.287434026,0.996018262,0.639821253,0.501765157,0.740654269,0.392631217,-0.007127,-0.109601445,0.525172662,0.134486934,1.069834194,1.415082945,0.955786865,0.989105135,0.321800492,0.262454482,1.06286415,0.540689482,0.376345094,0.458408155,1.463033853,0.538167667,0.44008003,0.383876923,0.144064892,0.882676631,3.333333333,4.466666667,3.933333333,3.866666667,6.6,3.666666667,3.933333333,3.133333333,1.6,0.6,6.8,4.533333333,3.666666667,6.533333333,6.866666667,4.133333333,6.666666667,3.066666667,7,7,2.333333333,4.8,5.8,6.866666667,6.066666667,3.333333333,6.666666667,3.4,4.4,6.133333333,4.533333333,4.266666667,7.066666667,4.8,5.333333333,4.8,1.866666667,1.466666667,8.4,5.266666667,4.8,7.466666667,8.4,6.933333333,10.4,3.2,7.933333333,7.066666667,2.933333333,7,7.333333333,8,8.933333333,4.466666667,6.8,5.133333333,1
0.312777196,-0.18963773,0.680045113,0.043948571,0.614483334,-0.046111162,0.401909699,-0.106992618,-0.412885752,-0.237586141,-0.090841768,0.098556986,-0.124892991,-0.181257095,0.003799405,-0.290183583,0.016786233,0.291943276,-0.298843083,0.268386941,0.948829763,-0.133102928,0.136313172,-0.122107339,-0.177989353,-0.014006135,-0.000567389,0.099275626,1.193785752,0.14182039,1.62227209,0.521936311,1.439301129,0.330790854,1.055549758,0.19214022,0.548359459,0.122183239,0.804203116,0.660523432,0.571109161,0.393735208,0.411475508,0.140186616,0.307910541,0.715856999,0.072585645,1.082909867,2.095177422,0.215957519,1.180212421,0.235603324,0.476348271,0.223855123,0.754460681,0.514684067,3.866666667,0.666666667,6,1.2,4.8,1,1.333333333,3,0.133333333,1,0.133333333,2.733333333,0.733333333,0.133333333,6.4,0.666666667,3.866666667,4.066666667,0.6,5.666666667,0.333333333,0.133333333,1.6,6.666666667,2.066666667,0.2,6.6,0.2,4.333333333,1.466666667,9.133333333,2.8,7.133333333,3.466666667,2.266666667,3.533333333,2.666666667,1.6,2.333333333,4.066666667,3.733333333,0.266666667,9.2,2.666666667,5.333333333,6.6,1.133333333,7.333333333,3,0.933333333,4.533333333,9.266666667,2.466666667,2.2,9.533333333,2.866666667,1
0.066157756,-0.06115146,0.065198333,0.028105608,-0.364416497,0.079564811,-0.317340275,-0.156955367,0.11296648,-0.140845275,0.446019591,-0.049680154,-0.092712083,0.179024555,-0.018603046,0.084708507,0.069270204,0.047613719,0.403463557,0.474707778,1.064556195,-0.088392053,-0.240915662,0.29841968,-0.288865183,0.080865577,0.163168861,0.240796006,0.649561053,0.138966793,0.651752456,0.524336645,0.276779701,0.430510816,0.162333879,0.382065618,0.925508352,0.220747193,1.030168906,0.310822127,0.464147004,0.825993207,0.39852031,0.347447459,0.306255548,0.397241601,1.102745517,1.315014423,2.505019601,0.154274732,0.584846136,0.883464241,0.157765934,0.303442175,0.696675151,0.69803403,5.666666667,2.866666667,0.066666667,0.533333333,2.6,4.133333333,3.266666667,4.6,1.866666667,3.866666667,2.533333333,4.333333333,3.266666667,6.333333333,3.066666667,3,6.333333333,5,3,2.2,3.2,1.933333333,3.266666667,3.066666667,2.8,3,5.2,6.8,6.666666667,3.4,0.933333333,0.933333333,3.4,5.266666667,4.266666667,4.933333333,2.533333333,5.066666667,2.733333333,4.933333333,3.333333333,7.333333333,3.933333333,3.333333333,6.8,6.133333333,3.6,2.8,4.066666667,2.066666667,3.533333333,3.933333333,3.133333333,3.533333333,5.8,7,1
-0.12278576,-0.015849249,-0.049595827,-0.074974591,-0.014776953,-0.00425435,-0.064595665,-0.064100827,-0.078367326,0.172153859,0.011354365,0.021382846,-0.038934988,0.097281455,0.015336837,0.664925481,0.083998189,-0.138542254,-0.242072468,-0.057622456,-0.071259175,-0.016032074,-0.041877729,0.007938613,0.101088334,-0.063267001,0.016321174,-0.270560085,0.127053603,0.140464807,0.084245985,0.100924296,0.198923613,0.160652014,0.16085966,0.148278866,0.252937825,0.463367349,0.147010674,0.701364499,0.15956881,0.531565408,0.140328099,1.269489476,0.253298285,0.056850599,0.023153142,0.09685324,0.07179462,0.123246532,0.156501943,0.18352021,0.519920447,0.08326564,0.184163654,0.036469094,0.933333333,0.8,0.266666667,0.133333333,0.266666667,0.8,0.533333333,6.133333333,3.466666667,0.466666667,6.533333333,6.933333333,0.533333333,7,0.466666667,7,6.4,0.866666667,1.8,0.266666667,1.2,4.066666667,0.866666667,0.733333333,1,2.6,5.933333333,1.333333333,3.866666667,2.733333333,0.8,0.4,0.333333333,2.733333333,0.6,10.86666667,6.133333333,6.266666667,8.2,11.53333333,6.4,8.466666667,4.333333333,8.266666667,8.066666667,1.4,2.733333333,3.266666667,5.666666667,10.06666667,2,1,2.733333333,8.533333333,10.26666667,1.8,1
-0.285955318,-0.098388956,-0.724927715,-0.327207997,-0.236567824,0.174878954,0.05457209,0.19525883,0.408619545,-0.017138592,-0.033456517,0.07355596,0.181798926,0.095277354,-0.117078547,0.100611018,0.031191309,0.036313855,-0.16120517,-0.525821281,-1.011920371,-0.066819796,0.311040298,0.129350086,0.307732787,0.019956454,-0.007231573,0.052221405,0.362444062,0.14918456,-0.16268133,0.081504909,0.228983535,0.543804676,0.460405461,0.47071471,1.270054183,0.188333844,0.446981604,0.273080458,0.46451293,0.321093278,0.155763749,0.338483878,0.227829068,0.306245057,0.234902398,0.24268848,-0.110509574,0.113836034,0.631970652,0.589560071,0.944384598,0.281229734,0.68000272,0.294079521,7,0.2,0.133333333,0.333333333,2.933333333,6.666666667,2.666666667,5.2,5.733333333,2,2.933333333,4.666666667,3.266666667,2.133333333,1.066666667,4.8,5.933333333,6.933333333,4.466666667,0.866666667,2.333333333,0.2,6.866666667,4.2,6.266666667,5.333333333,0.8,2.333333333,8.933333333,2.133333333,2.066666667,2.266666667,4.866666667,8.6,4.6,7.133333333,7.666666667,3.933333333,4.866666667,6.6,5.2,4.066666667,3,6.733333333,7.866666667,8.866666667,6.4,2.8,4.266666667,2.133333333,8.8,6.133333333,8.2,7.266666667,2.733333333,4.266666667,1
