-0.501059472,0.144135072,0.097187946,-0.014397575,0.253821802,-0.166689927,0.1708326,-0.165700327,-0.035982209,-0.395173309,0.03517265,-0.046115258,-0.096340418,-0.028910106,0.219546293,-0.131917318,-0.494196587,0.141314888,-0.066104353,-0.016156649,0.334929913,-0.262424367,0,0.030206726,0.492089593,0.808460303,0.333287016,0.94827447,0.780815589,0.768000215,0.381439256,0.457301431,-0.009460786,0.511862506,0.376242464,0.453822049,0.300391721,0.590668457,0.379992673,-0.048100554,1.045119003,0.681866565,0.515449798,0.780399756,0.073296364,0,0.466666667,1.066666667,5.266666667,1.666666667,1,5.2,4.466666667,5.2,1.133333333,0.933333333,3,5.333333333,1.733333333,5.133333333,0.6,6,1.2,4.666666667,5.266666667,2.133333333,4.533333333,0.133333333,0.066666667,4.533333333,1.533333333,7,2.333333333,1.533333333,10.4,7.266666667,5.666666667,2.2,1.466666667,3.333333333,5.666666667,3.133333333,7.333333333,1.6,6.466666667,2,8,9.933333333,7.066666667,9.933333333,0.933333333,0.133333333,1
0.290077601,0.013960094,0.110429466,0.400596154,0.314604935,0.027466106,0.595709935,0.495532797,1.580516235,0.348378146,-0.395069884,0.530905754,0.207863571,0.531141326,0.247626037,0.454721588,0.266515326,0.45836959,0.485536162,-0.148893123,0.39281676,0.003250698,0,1.353558256,0.739674066,1.211441648,0.880543979,1.422286879,0.906221659,1.385137646,1.543346322,2.647902388,0.747194471,0.508418451,1.15421972,1.88889548,1.427169914,1.134023156,1.245629993,0.978986723,1.004262013,1.036854929,0.241438508,0.885696808,1.150911643,0,6.4,2.733333333,3.8,1.8,2.4,2.733333333,6.866666667,6.466666667,0.8,1,4.066666667,1.533333333,6.8,7,2.4,1.8,1.533333333,1.2,1.866666667,1.6,5.8,1.8,0.066666667,6.866666667,3,4.4,2.066666667,2.866666667,2.8,7.466666667,7,1.266666667,1.066666667,4.733333333,1.933333333,7.466666667,7.133333333,3,1.933333333,2.2,1.866666667,2.4,1.933333333,5.866666667,2.2,0.133333333,1
0.108948501,0.221422066,0.165496011,1.059763345,0.18888209,-0.039185528,0.104656267,-0.150373227,-0.173058571,-0.217150386,0.370423543,-0.161447038,-0.028608335,-0.391749955,0.136883507,0.320512799,-0.426921719,0.379226859,0.261999747,-0.176904421,0.008929502,0.372833015,0,1.217670637,1.087530777,0.972790497,1.777390772,1.026202949,1.430600161,1.90661251,0.389278952,4.329181285,0.54247142,1.096748589,0.87509139,0.634582681,0.69224366,0.944770345,1.495444695,0.328870671,1.034202399,1.15983958,1.784956641,0.682238949,1.220357399,0,1.466666667,0.333333333,5.333333333,1.133333333,0.733333333,2.666666667,4.6,6.133333333,3.066666667,0.266666667,4.866666667,3,1.666666667,0.266666667,0.866666667,6.666666667,5.6,0.266666667,0.266666667,6.333333333,0.733333333,0.533333333,0.066666667,6.733333333,2.4,7.733333333,1.466666667,0.8,5.066666667,8.666666667,11.46666667,5.733333333,0.4,8.8,4.933333333,6.733333333,5.866666667,2.333333333,11.33333333,9.733333333,3.733333333,4.4,11.93333333,2.333333333,0.666666667,0.133333333,1
-0.05619346,0.401320573,0.353010917,1.37379847,0.430890715,0.702244412,0.785977112,0.790341825,-0.119523656,0.333321823,0.221692838,0.278201527,0.539862586,0.377809369,0.310753925,0.351019211,0.563844238,0.571132629,0.526877676,0.467570105,0.068076983,1.493895352,0,1.362714234,1.278069484,2.429788403,2.271904543,1.79981662,5.006834257,3.321998425,2.388626385,2.688993448,1.011872827,1.066618364,2.126188795,2.55667562,1.180549652,2.295828834,1.157394089,2.966695219,1.899549728,1.907621683,1.428475056,0.731633095,2.591936175,0,6.8,2.2,3.666666667,2,6.8,5.866666667,4.066666667,6.933333333,6.133333333,0.733333333,5.133333333,6.6,7,4.066666667,6.866666667,7,6.666666667,6,1.866666667,6.933333333,0.866666667,2.666666667,0.066666667,6.933333333,2.266666667,3.933333333,2.266666667,7.066666667,6,4.333333333,7,6.266666667,0.8,5.266666667,6.666666667,7.133333333,4.333333333,7.066666667,7.133333333,6.933333333,6.133333333,2,7,0.933333333,2.933333333,0.133333333,1
0.320079741,0.218578339,0.595978528,1.066074344,0.505460251,0.273458641,0.598047852,1.138553794,1.079880729,0.372796688,-0.450100055,1.184351039,2.063508563,0.691402647,1.030269555,0.902841673,0.588148937,0.106226561,0.431499348,0.099991599,0.327337192,0.16459507,0,1.413955191,0.70717227,1.434461922,2.176471887,1.570717935,2.894896984,1.473041051,2.01443736,2.550461005,1.903346208,0.373725365,2.394392642,3.835128591,2.484416612,2.145552322,2.139835165,1.284494691,0.87004298,1.541894175,1.279865781,1.004806979,1.999650374,0,3,2,2.2,7,3.266666667,2.933333333,2.4,1.4,2.2,5.933333333,6.533333333,3.466666667,3.533333333,5.2,2.2,3.866666667,1.866666667,0.6,1.066666667,6.333333333,2.533333333,5.6,0.066666667,4.2,2.466666667,4.466666667,10.73333333,4.333333333,3.466666667,4.8,4.266666667,2.4,8.266666667,10.26666667,3.733333333,7.133333333,5.733333333,5.6,6,5.333333333,2.533333333,3.333333333,8.6,6.533333333,9.133333333,0.133333333,1
0.449776473,-0.332410039,0.361172532,0.40736252,0.862877283,0.601908997,0.083281718,1.351362389,-0.138549282,0.58148946,-0.235980498,1.255423817,1.716858782,0.697125272,0.935558743,0.817395945,0.688225618,-0.246384833,0.096444974,0.516940002,0.476728228,1.010939876,0,0.824469542,0.543293161,0.846021721,0.88310299,1.35006148,1.500310876,0.673353372,1.692077386,0.458244415,0.907856696,1.102328461,1.832123121,2.18592967,1.608451061,1.35499177,1.199277807,1.17607298,0.274037387,0.966826436,0.980493241,1.016517928,2.130494655,0,0.666666667,3.066666667,2.4,1.066666667,0.533333333,5.933333333,3.6,1.066666667,0.333333333,1.333333333,2.266666667,1.266666667,1.066666667,3.866666667,1.466666667,1.533333333,1.333333333,0.133333333,3.733333333,1.133333333,3.8,5.533333333,0.066666667,0.8,5,4.133333333,1.466666667,4.266666667,7.666666667,8.266666667,4.066666667,3.266666667,3.533333333,7.266666667,4.066666667,3.8,7.733333333,7.2,6.6,3.866666667,3.133333333,8.2,1.4,4.8,7.533333333,0.133333333,1
0.1846317,0.257352085,0.470222879,0.610937333,0.425578224,0.567151837,0.280453773,1.016434041,-0.202167658,0.143869983,-0.483367224,0.807161594,0.887390372,0.832991167,0.901082614,0.495930669,0.242942239,-0.084516051,0.182601368,0.297486894,0.606399394,0.133718742,0,0.854885704,0.772975307,0.911946452,1.13829534,0.801699903,1.267356171,0.767374753,1.553739006,0.185211053,0.691332534,0.323385796,1.358926845,1.998006749,1.445612133,1.475973002,1.162553698,0.48987125,0.523232271,0.509895713,0.699154224,1.067862109,0.506185276,0,0.666666667,1.8,2.933333333,0.733333333,0.933333333,0.866666667,3.2,1.266666667,1.8,2.4,0.466666667,2,2,6.866666667,2.2,2.2,1.733333333,0.333333333,1.333333333,2.4,0.533333333,2.666666667,0.066666667,2,5.6,4.066666667,1.6,1.933333333,0.933333333,5.533333333,5,2,4.533333333,0.533333333,2.466666667,2.4,7.266666667,5.6,2.6,3,0.666666667,2.6,2.6,2.4,3.266666667,0.133333333,1
0.224523049,-0.154441855,0.079532591,0.705025828,0.53130725,-0.08400458,3.060089743,0.798802936,1.875767063,0.271091794,0.107902981,0.898049422,0.784800128,0.685901961,0.407125105,0.397655287,0.165326255,0.441010183,0.339884739,0.076628128,1.19323544,1.106448237,0,0.690253819,0.7514862,0.9520159,1.07414433,1.07067161,0.942873187,4.612736056,1.598148201,2.856203859,0.671304717,1.472871076,1.558603754,2.157844831,1.152448649,1.262275638,0.898115847,0.57815972,0.949165995,0.689615622,0.798911531,1.893574878,2.127279006,0,5.333333333,5.266666667,5.466666667,1.266666667,4.6,4.933333333,0.933333333,1.866666667,1.4,4.4,3.6,1.8,4.8,1.666666667,5,1.933333333,5.8,6.733333333,6.266666667,6.266666667,1.666666667,5.666666667,0.066666667,5.533333333,5.333333333,6.666666667,2.533333333,5.133333333,6.4,2.133333333,3.333333333,1.6,4.666666667,3.666666667,3.2,6.466666667,2.933333333,6,2.466666667,6.133333333,7.266666667,6.733333333,6.933333333,2.6,7.333333333,0.133333333,1
0.134234777,0.038907686,-0.012699853,1.051584682,0.149891942,-0.098840469,1.59118769,0.213504615,3.47933448,0.257971388,0.172539597,1.172633908,0.445320055,1.005585054,0.23158048,0.01809765,0.36004603,0.232835245,0.092921844,0.39920899,0.820320944,0.947234451,0,0.603373742,0.373333947,0.606754072,1.506079592,0.636573179,0.535041993,2.239376097,0.548790727,4.92798459,0.682736728,1.334825602,1.766679872,1.282220955,1.681948554,0.644241763,0.381623085,0.673695773,0.897443453,0.391756668,0.924250814,1.330370187,1.702620527,0,1.933333333,0.466666667,0.733333333,0.733333333,1.2,1.866666667,0.866666667,1.466666667,0.266666667,1.133333333,3.2,0.6,1.666666667,1.533333333,2.333333333,2.4,1.066666667,0.866666667,5.066666667,1.733333333,1.333333333,2.933333333,0.066666667,2.666666667,0.533333333,1.133333333,0.933333333,1.8,3.6,4.4,2.2,1.4,4.466666667,4.466666667,1.133333333,2.533333333,2.133333333,6.8,2.8,1.4,4.066666667,8.466666667,1.866666667,2.933333333,5.8,0.133333333,1
1.256588615,-0.222513008,0.791852594,0.89377352,1.793574922,1.105341714,0.311566319,1.103366226,1.124154157,1.356720619,-0.233428342,1.529793742,0.131217086,0.862360569,0.862617573,0.629824424,0.934971386,1.123083282,0.697261624,0.069974927,0.221705588,0.894452667,0,5.540279997,1.508385496,6.256007185,1.855509039,3.46112194,7.074255485,1.407035669,3.077164934,2.561145621,4.411307295,0.400778602,2.822101232,3.225419671,3.161860935,4.524673276,3.269045373,1.81686108,1.886171161,1.816626149,0.432107479,0.920441442,3.011799726,0,6.2,5.533333333,6.8,1,1.933333333,3.066666667,2.066666667,3.466666667,0.4,6.466666667,0.066666667,3.666666667,3.666666667,3.6,3.733333333,3.466666667,1.8,0.666666667,4.2,1.6,0.466666667,2.066666667,0.066666667,6.733333333,6.4,7.133333333,1.333333333,2.733333333,3.4,2.133333333,3.666666667,0.466666667,7.266666667,0.466666667,4,4.466666667,4.333333333,4.066666667,3.666666667,1.933333333,1.4,4.666666667,2.266666667,0.733333333,2.133333333,0.133333333,1
