2.731707,61.27082,38.527,-48.80688,89.08548,261.6761,141.5056,92.41825,-14.46299,182.1068,45.0587,360.7955,268.8175,142.2192,5.404203,17.40821,-157.2194,184.8359,667.3985,-343.471,113.9916,118.9592
2.798334,105.597,61.20961,0.6566254,83.74087,298.6422,129.8381,135.6992,-28.1553,170.8423,99.00739,384.5149,275.1187,172.9483,32.04442,35.0667,-142.3279,205.4165,713.1452,-338.6225,122.8328,117.0973
2.864961,65.81154,59.35464,-13.87363,61.29901,304.2099,129.9719,115.784,-34.07032,236.0739,93.71344,389.6655,248.8013,167.1284,49.34383,32.65687,-157.5884,213.3428,706.0797,-337.4016,126.4624,124.0793
2.931588,84.26029,61.42049,-6.86599,66.14786,269.888,120.5878,102.811,-22.50467,252.8956,93.92803,365.6298,262.989,161.0793,18.28975,36.82155,-163.7337,196.2815,684.168,-341.9188,123.6951,104.1499
2.998215,70.46246,69.61018,-47.58702,65.59206,273.7356,127.0732,105.5942,-29.84685,212.3881,105.7273,374.7769,255.3045,176.2362,25.39639,43.1355,-174.229,194.2389,703.3333,-354.8106,125.4342,134.1089
3.064842,67.35039,59.96505,-14.82129,44.01812,271.4347,149.8173,125.5726,-21.58878,218.1674,99.5233,355.1896,244.7407,151.1093,10.17055,38.8188,-138.2449,191.4156,702.2243,-318.1626,109.8341,104.5956
3.131469,60.37291,44.40644,-32.54802,57.63535,261.161,138.662,105.7152,-28.83244,230.4286,95.74591,364.9724,261.5884,148.4042,8.308409,35.91344,-140.3291,180.3582,695.7799,-341.654,105.8228,118.3657
3.198096,64.6708,52.87286,-41.93276,51.60371,264.4016,140.0093,105.7398,-41.59363,204.5424,78.85996,348.392,240.2971,137.9624,21.26075,27.75808,-163.6537,169.609,688.1424,-358.5951,109.0679,124.6865
3.264723,72.68857,32.82835,-48.92614,30.21834,256.4425,154.5142,112.8148,-38.29536,211.3629,77.93803,356.0492,239.6241,159.6277,17.07169,32.99555,-162.2825,148.0268,662.2186,-346.179,88.71382,113.5203
3.33135,71.31056,31.45299,-45.10709,35.88463,262.0273,161.8317,99.78571,-42.69847,188.6711,74.63414,351.0533,256.0103,156.2578,15.88639,41.11116,-161.0933,161.3022,661.533,-342.1306,111.1125,118.1905
3.397977,68.16936,24.22195,-55.22904,36.3856,264.7,160.1968,124.8793,-27.08051,170.3637,63.02622,379.7196,246.5253,145.6403,14.54399,63.12847,-133.9021,143.8968,662.4984,-354.0393,91.07595,129.1453
3.464604,80.66817,33.10945,-26.54431,69.76768,278.2474,143.235,109.7876,28.07142,197.2924,53.31856,448.5737,278.3667,145.2867,12.6062,6.064564,-147.8348,196.9239,686.8658,-331.2754,104.4008,103.1223
3.531231,53.35875,62.69961,-36.67715,79.44588,280.2675,99.39802,87.60241,80.24947,196.6252,67.34125,511.4041,247.45,147.5081,12.08847,55.4295,-133.1594,218.2254,670.7129,-354.1234,127.7336,119.2339
3.597858,46.95486,65.65263,-59.68838,61.02803,260.3091,99.6438,92.30521,64.99922,184.4216,46.44691,481.1808,250.8521,151.5097,2.098797,24.81714,-134.554,187.8056,663.2305,-340.0619,118.7643,92.45094
3.664485,48.99924,23.2972,-49.19495,41.81973,257.1244,122.524,96.88378,49.74923,175.9279,52.60095,513.8456,253.3466,160.7279,2.152523,31.53324,-154.7074,173.6506,687.8988,-338.8246,110.7417,108.4257
3.731112,42.28906,47.92945,-55.54134,66.05321,227.1496,115.3654,88.12213,38.08406,163.594,42.69842,501.743,253.3222,134.3191,-2.095003,46.71836,-145.4402,177.658,654.9793,-329.6627,112.5516,106.989
3.797739,32.34387,37.20013,-62.00962,35.00376,223.3537,102.6309,118.4934,15.09471,150.5406,58.83729,478.1017,256.0321,124.4826,-23.74173,28.98888,-131.1054,181.4807,660.1353,-354.8675,130.298,99.42223
3.864366,24.10095,39.41788,-46.62567,69.72681,218.1235,113.2633,142.3993,18.00082,146.5932,50.31466,480.6783,267.2103,112.3866,2.564542,35.93947,-157.7386,186.9379,637.6725,-338.1486,88.14828,118.0238
3.930993,29.61177,33.92463,-38.2895,34.71983,245.2387,114.2964,168.0548,15.66027,174.6536,79.61515,461.7503,249.8979,146.3622,9.151583,27.29439,-166.4053,183.5991,659.5862,-356.2565,108.6796,127.4036
3.99762,23.6434,41.67441,-54.88298,45.77095,220.6502,140.7073,125.2179,8.319365,138.4377,60.51956,450.7592,261.0164,114.8526,-5.411499,24.40897,-163.1745,194.7422,676.3789,-354.0439,81.1047,103.325
4.064247,34.1998,26.49634,-41.02246,30.55849,236.8255,143.4261,125.4276,-9.796372,156.134,39.88832,467.2412,265.2246,114.4183,-6.057619,19.46097,-160.9241,211.2984,681.2897,-337.6971,104.9901,99.49359
4.130874,16.70088,48.87237,-53.7534,30.52405,213.7109,135.6281,147.4448,-11.92361,149.2889,41.3562,443.9391,287.4629,120.8601,-3.377779,25.54261,-150.8094,179.7086,684.7319,-347.6129,99.68938,92.29766
4.197501,31.09085,30.7467,-37.75557,23.4481,213.0868,122.4381,133.5041,3.373909,170.9534,54.41125,446.1952,285.2171,117.4743,15.12132,28.31461,-152.9922,185.6855,657.6699,-333.8444,92.20133,81.56671
4.264128,18.9938,31.18936,-51.10172,22.75025,202.4933,135.8516,129.308,16.44163,134.3494,31.44429,409.6371,250.3908,113.3261,-30.93192,21.09058,-144.4013,169.1411,664.4321,-354.1337,96.24168,68.92348
4.330755,12.69313,46.05127,-35.58411,30.52671,177.1593,121.9174,131.6837,23.30925,152.8571,-1.963744,425.3506,237.0931,106.7903,-6.633902,7.47579,-167.8079,179.7158,639.8217,-356.8741,88.13588,79.30037
4.397382,48.24946,44.05534,-43.2611,31.224,165.7265,159.3261,124.2018,-5.781059,183.1533,27.14205,419.0179,262.4519,125.953,17.66763,20.41129,-192.006,165.0662,626.3112,-361.1946,141.2242,73.61422
4.464009,9.031795,58.1712,-50.5415,31.79079,171.8157,120.5104,125.8323,7.243888,175.6125,36.19437,395.2833,289.823,137.4908,7.744684,21.59662,-157.4564,154.798,656.7861,-356.3162,116.3487,101.1025
4.530636,18.85392,54.04905,-42.15493,30.86536,186.0474,151.7587,134.9236,1.682825,187.5648,22.54332,372.833,259.6102,138.8366,7.252572,22.5747,-168.0122,147.473,660.498,-345.1145,107.0582,94.58823
4.597263,47.48424,24.36529,-32.73718,31.13264,175.2883,159.1566,119.4596,-10.06502,192.0278,19.90517,377.5807,277.1764,109.5239,2.926757,31.19937,-169.7354,169.39,654.1428,-350.8851,111.8558,85.23545
4.66389,27.78972,18.45245,-53.47917,14.8739,164.5755,172.178,106.4248,-9.739684,175.6962,2.858083,432.3085,267.5896,121.9147,-6.666209,48.54254,-164.8338,159.2957,677.6299,-350.2716,104.0501,99.3356
4.730517,39.61811,26.83871,-51.87123,11.82562,186.7012,146.3512,120.773,-6.558101,175.5421,-0.6936347,449.7039,282.1907,101.1121,13.65334,22.14156,-166.1904,121.2367,665.8718,-348.3984,98.80391,74.1739
4.797144,50.16596,51.23818,-60.22807,6.309351,183.707,142.595,108.1888,-21.86105,191.3699,-0.8015041,519.6058,253.9545,125.0157,10.68262,26.62323,-156.0945,157.0557,648.1579,-312.9505,101.0298,57.34286
4.863771,47.40166,16.74992,-37.94934,-3.929846,191.3936,158.9651,87.47095,-7.963486,165.7027,3.789901,515.4875,258.3283,103.6335,3.859005,22.87069,-173.2342,152.5756,642.8444,-323.6837,96.43079,82.79193
4.930398,33.59548,17.77135,-58.02037,19.95986,168.4638,133.6841,91.64581,-8.200057,171.2632,-2.4963,510.6021,258.0028,117.744,17.321,17.28195,-152.2054,140.836,655.3347,-342.0183,99.80251,90.60287
4.997025,40.70378,6.389076,-35.91468,-6.344078,189.7025,138.0811,100.4111,-21.06109,213.2911,14.13323,501.4371,270.8224,116.5998,34.27067,-8.984794,-145.612,143.7589,671.3925,-339.6534,104.3124,94.94823
5.063652,41.5428,24.96043,-38.68349,-9.546688,171.0005,158.9419,81.51861,-0.7079287,223.0954,45.98351,507.1695,272.3524,100.8804,38.81563,3.963214,-162.2591,142.1144,677.484,-338.8311,88.41509,92.33681
5.130279,22.88826,16.96782,-48.35047,-2.379627,171.0475,150.3043,100.439,-9.432693,205.7963,35.19371,499.3315,265.0696,101.8417,25.34139,8.474989,-176.8459,112.6171,676.8785,-320.0269,90.11432,69.9707
5.196906,43.603,7.009245,-53.1074,-29.15304,168.0538,161.8383,92.43196,5.350895,192.8093,41.57844,471.9355,266.3734,94.65564,31.69438,22.63328,-175.1867,113.3548,643.5392,-353.2598,82.61789,99.49379
5.263533,26.42376,-2.809456,-44.6405,-18.04244,148.6333,169.6737,91.75932,-11.70478,211.0811,47.59168,479.7475,263.0165,112.9845,39.00202,11.01745,-176.2855,133.1485,657.3024,-335.636,60.11495,83.52811
5.33016,24.20738,-17.75524,-41.3586,-21.37354,127.1982,162.4169,82.84338,-10.8288,206.0173,41.82428,464.5883,262.8881,107.9123,40.91883,24.68663,-185.0059,125.2878,650.1975,-367.1036,78.27917,104.5405
5.396787,36.57322,12.70199,-45.77447,-17.21595,137.7841,152.8574,88.62951,-14.3039,225.0736,24.3314,456.594,271.2996,96.45068,29.21146,-3.3131,-160.4238,144.806,640.6063,-355.4343,79.79211,67.70559
5.463414,37.12785,-15.89284,-58.85371,4.178942,128.3958,147.0749,100.9879,-11.51083,211.155,23.26455,423.9088,267.4057,105.8264,32.59828,23.47257,-177.7879,150.4843,639.7377,-332.1058,77.51983,46.73705
5.530041,21.20027,7.630234,-48.07529,-26.17348,123.7907,167.8342,76.63157,-33.61081,184.4141,22.26281,436.8032,259.1176,84.86568,32.3888,19.27336,-165.0919,132.4849,641.4675,-338.9317,69.90594,90.52106
5.596668,13.3098,-17.62827,-58.12037,-25.50655,138.613,160.1732,97.10089,-21.0274,184.3321,4.632233,422.8312,243.15,82.31207,28.891,24.40026,-157.6616,143.3394,660.7739,-344.8936,75.38132,72.80374
5.663295,17.38704,7.58259,-50.15125,-39.58006,146.5424,160.3142,75.26976,-15.26846,174.0999,42.91822,449.1068,253.8258,92.08282,39.37388,35.93693,-172.0767,115.4231,641.2134,-337.5379,69.69156,57.79781
5.729922,10.21149,9.420973,-70.51603,-29.86956,139.6676,195.0201,89.29919,-10.72951,165.8469,48.01251,454.4724,272.5154,66.78974,34.99605,7.289324,-178.688,84.25346,619.6329,-322.9287,55.90786,82.53637
5.796549,15.29964,-8.486632,-39.71617,-15.31392,124.1519,169.811,102.5614,-17.04273,186.1933,43.85934,464.8877,257.1155,86.94682,29.319,29.45964,-160.9287,105.2741,617.5499,-333.5168,52.06174,69.40681
5.863176,2.840602,-7.29774,-50.17591,-30.28019,121.2712,148.3728,90.51417,-29.04491,166.5684,24.25247,478.1183,251.0697,106.6788,-7.948745,26.18826,-160.6286,120.5028,623.7873,-355.2227,56.6133,94.82914
5.929803,17.01892,8.531908,-56.10273,-23.67723,134.6548,164.1059,66.83131,-14.19773,174.0317,42.16287,471.8819,269.8516,95.24078,15.68844,-1.052666,-171.1693,132.426,603.7023,-358.9621,49.99749,82.4632
5.99643,13.7198,-0.7621351,-64.6209,-33.21449,150.6149,164.6482,85.05225,37.20761,187.8072,68.29505,451.8926,264.9566,118.6532,20.76926,7.589271,-171.208,121.731,629.8549,-348.4104,73.89738,105.286
6.063057,29.75144,-5.376742,-38.99895,-28.30652,177.3769,147.8323,81.27941,103.282,197.7182,66.73004,478.8301,263.8109,128.4222,7.679825,18.44192,-165.0422,119.9291,654.4903,-325.0216,99.05929,89.85416
6.129684,7.980139,4.584044,-57.70404,-10.9098,163.4168,151.5614,111.3378,94.33613,185.3869,71.91563,448.7073,280.7329,113.3146,23.03408,8.629495,-154.1612,134.1698,669.6486,-346.4482,78.67054,85.16775
6.196311,8.222144,13.17249,-49.72327,-39.60274,131.1888,136.3227,107.9345,108.3018,175.9859,69.59415,448.6663,276.2802,106.7979,4.907026,19.06994,-195.175,119.398,643.2048,-344.533,91.97564,78.91433
6.262938,28.88433,-16.30881,-53.9615,-22.2822,167.428,159.6071,99.00106,81.7025,171.7465,57.70662,442.6149,266.4871,106.0078,16.99541,35.10311,-170.042,107.3016,629.6725,-340.7083,70.25812,75.09303
6.329565,39.40413,-5.275433,-48.66061,-34.261,143.9203,162.2352,103.8215,58.53855,179.3635,58.45444,459.3488,270.7178,117.5688,4.340962,17.00923,-171.1682,97.26595,628.2479,-342.909,69.29842,84.4438
6.396192,7.574368,-12.68667,-60.49638,-8.607053,160.6731,148.1434,90.41619,57.38178,177.9919,72.98586,428.0157,300.0155,115.9444,-5.441626,23.11154,-180.6216,84.18017,649.6611,-317.1091,71.74611,86.97775
6.462819,9.11136,-0.8017935,-60.2086,-2.405183,157.1091,165.4734,97.31808,46.19443,177.3215,60.54634,431.6226,293.2689,125.5619,-0.08825359,7.866653,-170.5002,98.1312,641.1481,-313.6612,68.08694,80.6553
6.529446,18.81373,-8.674595,-72.68027,-19.48045,157.9293,117.1417,101.2476,49.08932,165.0849,34.82083,427.1917,295.7174,104.2635,-4.953858,7.310581,-175.3962,112.7993,627.1406,-340.1555,64.74706,74.38724
6.596073,12.78548,-2.758242,-33.77611,-19.95248,140.6465,151.2876,112.498,34.26166,158.6833,20.50569,432.1154,279.3193,116.6171,16.4152,21.58554,-183.2285,77.04723,623.7766,-318.6149,51.38523,71.4799
6.6627,30.39253,3.347054,-30.26656,-39.71955,160.4969,172.5759,111.3092,36.16759,205.595,25.03932,431.7722,286.3401,137.6184,1.606356,23.01785,-159.0145,113.3211,621.8527,-337.1713,55.00282,70.77255
6.729327,14.73812,11.56285,-34.45696,-46.84879,126.6831,158.9074,133.8926,29.57283,264.4296,36.24535,446.4276,280.001,110.8448,-5.441214,19.28385,-177.4409,111.6879,620.5488,-331.198,72.19277,75.65936
6.795954,39.97281,-5.314462,-36.53284,-30.90166,141.9819,162.1602,120.4451,32.52764,245.8628,43.88765,436.1451,296.692,121.3546,-6.717695,30.55397,-182.0998,98.04921,622.9902,-329.7741,68.4566,94.90141
6.862581,3.812497,4.450134,-28.55414,-45.92651,128.2905,170.6054,114.0862,6.968874,229.1232,29.77961,419.8497,297.8246,108.9064,17.20433,29.98925,-199.3875,91.2967,623.0402,-322.2021,77.19677,83.54656
6.929208,27.01027,0.09837312,-25.88696,-47.19055,133.8672,154.902,102.0487,20.61704,257.7835,50.07917,430.4567,276.1649,125.6813,8.861465,30.81938,-169.2503,101.4911,610.3702,-336.8612,63.85216,104.6322
6.995835,40.35857,25.54152,-17.48252,-55.76397,135.5462,158.8234,104.4438,14.96912,289.6206,43.28744,429.8328,275.8091,109.7957,23.49558,12.66251,-192.1314,117.9654,631.7897,-339.1747,48.73202,84.71999
7.062462,-6.117273,0.7815185,-28.61128,-61.88554,127.4204,158.0486,107.1715,9.83608,341.1604,49.01558,403.27,280.2071,121.5233,14.35645,35.09743,-193.5332,134.2214,643.3391,-324.7209,65.40898,67.17831
7.129089,25.40209,-4.039646,-9.62295,-64.27236,100.588,164.203,114.6288,21.92944,299.2392,24.70709,389.9765,266.0042,120.9,14.40662,42.84357,-198.8451,161.5314,616.4993,-338.6229,80.87892,74.97025
7.195716,31.48141,17.20873,-35.592,-81.23765,107.096,154.7137,105.3641,-4.823192,283.339,31.95686,378.5121,278.0826,93.69952,-3.789035,65.22945,-194.8181,170.3489,613.241,-339.5742,64.81819,32.89369
7.262343,14.26023,1.223243,-31.16978,-78.86551,108.9901,184.7199,95.25237,13.57068,301.9122,12.48803,391.4231,273.1559,93.29641,15.96941,57.94408,-191.041,190.8025,615.3455,-334.7073,69.67419,95.58987
7.32897,23.55691,-5.801472,-48.07666,-68.90075,110.2757,217.6703,90.85631,25.64308,290.302,25.70092,402.9969,286.5124,85.24446,-10.70819,35.8327,-166.74,156.2448,626.083,-350.7539,48.98379,75.84313
7.395597,12.84536,-12.44113,-42.02086,-75.21677,108.9123,218.0446,96.01202,-6.485015,275.6949,35.29116,374.1757,270.462,100.8945,3.157624,38.87936,-192.0703,150.6169,631.9508,-345.0064,52.03221,89.50809
7.462224,12.71422,-29.54669,-37.89516,-77.55066,87.62657,211.2566,95.76542,-4.536674,252.493,27.33562,360.2284,263.2639,85.78971,4.431934,41.1986,-181.048,136.1164,628.5634,-346.7507,38.97555,64.08789
7.528851,23.19355,-37.76214,-41.82115,-86.98664,110.5283,197.8076,78.24737,0.3005608,271.4616,14.95577,349.9073,266.3251,98.79205,15.92065,36.86421,-186.5056,155.5575,610.7819,-351.6762,59.67624,74.10605
7.595478,32.57885,-8.722143,-43.28234,-65.12841,90.64137,198.6746,92.54814,-10.92623,274.0555,24.94579,364.5115,283.5973,130.9195,1.855464,52.05754,-191.7964,133.7332,600.6172,-352.8686,50.58894,95.08413
7.662105,37.72417,-15.62697,-52.75188,-56.17408,104.6682,206.3031,85.70311,11.97622,245.5452,14.39487,371.9855,274.3453,85.11308,6.540934,18.59165,-180.8283,114.0576,618.2449,-347.937,78.13176,81.71386
7.728732,6.00498,-28.19837,-55.22324,-82.14204,72.24637,210.4957,83.91528,9.766285,240.1868,14.2875,358.7624,270.0434,86.32058,-12.08482,34.91837,-197.1542,134.3546,597.7358,-351.149,73.74113,63.5346
7.795359,-1.036669,-27.81831,-36.75851,-78.1629,77.91565,197.5214,90.96954,-7.523767,238.5801,11.09289,355.0239,258.1036,90.73328,-15.73509,13.64711,-174.2889,129.6913,610.5046,-343.5594,61.56664,63.37786
7.861986,22.03559,-22.78289,-65.34556,-87.50348,104.2505,187.6617,114.576,4.975889,228.9752,0.9387107,367.1259,258.117,94.52757,-29.11553,33.4091,-177.4623,137.7646,594.3949,-339.9413,73.83844,44.2361
7.928613,17.76099,-27.40703,-57.02855,-95.90667,74.79492,205.8841,76.48952,-3.776227,230.133,-4.131227,349.0696,246.4971,88.14519,5.360094,47.92134,-164.2195,111.0933,601.2535,-348.5667,67.46774,53.24779
7.99524,-0.6957175,-49.18027,-60.97358,-93.65371,71.37048,228.4439,86.98717,-12.90143,213.6899,14.00242,351.0951,255.1039,74.35664,-13.95495,45.11995,-175.4846,123.6992,608.4641,-344.5814,61.23127,73.77935
8.061867,-5.145359,-45.34832,-71.08685,-105.166,77.74815,218.9881,55.06789,-0.2209487,219.836,10.57752,337.8934,259.0214,86.58346,-17.0537,43.9812,-203.8774,115.1206,592.7149,-350.2735,51.33555,79.63634
8.128494,-7.751116,-38.43729,-48.97152,-95.90977,79.3159,210.1501,70.42675,13.30265,196.2905,-4.148335,351.9418,244.1531,66.5274,-18.00533,49.58245,-178.0979,90.53773,597.7422,-356.4892,70.66189,72.06242
