average_f1_score,odor,exp
0.5482051282051282,4,040723_A66Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.2603601953601954,4,040723_A66Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5746969696969697,5,040723_A66Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.4992857142857143,5,040723_A66Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.49343434343434345,5,040723_A66Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5224098124098123,5,040723_A66Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.407997557997558,5,040723_A66Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5753113553113554,5,040723_A66Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5423015873015873,5,040723_A66Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5766666666666667,5,040723_A66Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5269952269952269,5,040723_A66Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.4119047619047619,5,040723_A66Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.2890476190476191,5,040723_A66Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.43656565656565655,5,040723_A66Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.40653679653679653,5,040723_A66Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.34715728715728716,5,040723_A66Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.3492207792207792,5,040723_A66Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.36123376623376624,5,040723_A66Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.3274747474747475,5,040723_A66Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5015873015873016,5,040723_A66Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.7305014430014429,2,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.6490775890775891,2,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.5602664002664002,2,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.6118481518481518,2,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.6173826173826173,2,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.595552633640869,2,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.5892529692529692,2,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.48038628038628034,2,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.42143523143523137,2,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.3875103980986334,2,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.437050727050727,2,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.48645021645021647,2,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.498998778998779,2,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.49415695415695415,2,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4145743145743146,2,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.2642035742035742,2,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.40331335331335333,2,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4341425241425242,2,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.46501443001443,2,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.6921428571428571,3,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.6526406926406926,3,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.7064646464646465,3,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.7332539682539683,3,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.6817316017316017,3,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.6442352092352092,3,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.5751010101010101,3,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.6742640692640692,3,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.7191847041847041,3,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.6585714285714286,3,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.6,3,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.6781818181818181,3,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.7303751803751803,3,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.6604761904761904,3,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.7415656565656565,3,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.7578321678321679,3,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.8119696969696969,3,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.6368542568542568,3,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.7510606060606061,3,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.34949494949494947,4,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.24064213564213568,4,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.3437995337995338,4,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.34102564102564104,4,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.3702453102453102,4,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.3573593073593074,4,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.3723160173160173,4,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.2151587301587302,4,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.2068997668997669,4,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.21898989898989898,4,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.19668331668331668,4,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.15269841269841272,4,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.30164224664224665,4,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.20927350427350427,4,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.2663780663780664,4,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.41773115773115777,4,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.3646825396825397,4,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.43234487734487737,4,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.5598701298701299,4,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.45443722943722936,5,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.46512432012432015,5,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.5213708513708514,5,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.33600288600288597,5,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4890909090909091,5,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4579120879120879,5,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.3687518037518037,5,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4597041847041847,5,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.37944388944388946,5,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.3318771424653778,5,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.45212121212121215,5,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4201631701631702,5,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.31387112887112883,5,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.39030303030303026,5,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.38653790653790654,5,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.37976523476523477,5,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.5083882783882784,5,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.5751406926406927,5,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.616984126984127,5,061523_A75L1_tracesfeature_odorafcondition_3SECAFODORONSET
0.856969696969697,2,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.7838383838383839,2,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.8195959595959597,2,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.8357575757575757,2,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.8391919191919193,2,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.8901010101010101,2,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.7358225108225108,2,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.7517948717948718,2,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.7810683760683761,2,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.5783333333333334,2,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.8892657342657342,2,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.7694055944055943,2,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.754033744033744,2,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.7908769008769009,3,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.8043617493617493,3,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.7569264069264069,3,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.8017249417249417,3,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.6325185925185925,3,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.75993006993007,3,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.6108946608946608,3,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.7106204906204906,3,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.686923076923077,3,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.6945521145521145,3,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.7326584526584526,3,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.6180266955266955,3,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.6443939393939393,3,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.43567821067821066,4,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.3741486291486291,4,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.34563214563214567,4,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.3354906204906205,4,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.36010101010101014,4,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.32834776334776333,4,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.23666666666666666,4,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.31975912975912973,4,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.2992063492063492,4,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.3038888888888889,4,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.5110256410256411,4,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.30968253968253967,4,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.14555555555555558,4,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.3500738150738151,5,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4226351426351426,5,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.2767676767676768,5,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.23954545454545456,5,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.27303030303030307,5,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.2838888888888889,5,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4432178932178932,5,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.2954662004662004,5,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.3405916305916306,5,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.39771284271284274,5,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.3957936507936508,5,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4444050394050394,5,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4623160173160173,5,100923_A88R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.8042640692640692,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.8580519480519481,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.7497186147186148,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.7636075036075036,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.7632539682539683,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.8255050505050505,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.5939105339105339,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.6972222222222222,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.6262698412698413,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.7027272727272728,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.7077777777777777,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.6746392496392496,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.6535209235209235,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.6042063492063492,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.6764862914862915,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.5892857142857143,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.6441269841269841,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.5623809523809523,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.687936507936508,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.660952380952381,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.4517676767676767,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.15303030303030302,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.22826839826839826,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.18393162393162393,2,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.6945959595959597,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.6427700077700077,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.6384887334887335,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.6731401931401931,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.6004578754578754,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.5963170163170164,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.6086868686868687,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.6053696303696303,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.5672619047619047,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.5378479853479854,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.6312953712953713,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.7054440004440005,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.7833821733821734,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.5507015207015207,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.5951875901875902,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.5522960372960373,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.6079653679653679,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.5786852036852037,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.6033621933621933,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.5860839160839161,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.4032683982683983,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.4474331224331224,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.4869408369408369,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.44222999222999226,3,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.5241258741258741,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.5160822510822511,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.47710707593060536,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.45636363636363636,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.40549482681061627,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.5155067155067155,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.4338992869875223,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.5332038712921066,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.479149869738105,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.47621466253045197,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.41843434343434344,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.5504195804195804,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.49048285048285045,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.4574259074259074,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.43367521367521367,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.4665948430654313,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.44041736041736046,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.4897902097902097,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.4380586080586081,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.4935914575620458,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.36816216463275286,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.4233424908424908,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.41607325594941696,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.4058141858141858,4,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.45779942279942276,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.4597474747474747,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.4286002886002886,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.34025974025974026,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.40811688311688316,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.4809163059163059,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.44392496392496394,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.442027417027417,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.43916971916971914,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.3689105339105339,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.3944749694749695,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.4851243201243201,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.49655067155067145,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.4846536796536796,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.4219047619047619,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.4289393939393939,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.45544733044733043,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.5015512265512265,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.3882034632034632,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.45665223665223664,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.46492063492063496,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.4432539682539683,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.3623809523809524,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.25433566433566435,5,100923_A89Nt_tracesfeature_odorafcondition_25cells_3secafodoronset
0.5985347985347985,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5761904761904761,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5225829725829725,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6484848484848484,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5731168831168831,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6308025308025307,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5414718614718614,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5152059052059051,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6797419247419247,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6414879564879564,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5542063492063491,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6009668109668109,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5508946608946609,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6404945054945055,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5327200577200577,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
